,F2,F2R,VWF,KNG1,FGB,PLAT,SERPIND1,MBL2,F3,F5,SERPINA1,PLAUR,F7,PLAU,F10,F9,TFPI,F8,KLKB1,CR2,MASP1,C9,A2M,CR1,F12,F13A1,F11,C8A,F13B,C7,C8G,C8B,CD59,SERPINA5,FGG,CD55,C6,C5AR1,C5,BDKRB1,C4BPB,C4BPA,CFH,CPB2,CD46,PROS1,SERPINF2,PROC,FGA,SERPINE1,PLG,SERPINC1,C1S,C3AR1,C3,C1QB,CFD,C1QA,C1R,C1QC,CFI,SERPING1,MASP2,THBD
SIDM00096,-0.6471894504128586,-0.2630895285541397,-0.7447653924394647,-0.8588161164585928,-0.8098740674131183,-0.6658810480169526,-0.6347823951669164,-0.9344267046437883,-0.619950924980985,1.2129321899948828,2.7697561323069824,0.10351910582025972,-0.7841380457833277,-0.5687017187845294,-0.8264496258724764,-0.8039250105687061,-0.7117988107187343,0.3479066161047265,-0.6775630378047128,-0.7097064743367516,-0.7675002064179021,-0.9763036472815209,-0.7171397090243625,-0.8734605677657895,2.1060689761302265,-0.8740143906697416,-0.9685937652803016,-0.5409170110767292,-0.9696022344865903,-0.8257321342267538,-0.7756036335789962,-0.8980129270786144,2.5670505710290956,-0.9352572521010486,-0.81469974176899,0.3001086111192338,-0.8582111478201149,-0.800079476718483,-0.606422382706126,-0.8580135401482941,-0.869665955573954,-0.9749785596920056,0.6198515017505458,-0.7603799506838458,1.490764268005782,0.9131774793027484,-0.7120182083078161,-0.9522239993281069,-0.8735001942636251,-0.23208423573500064,-0.8274614154747101,-0.8253708731981578,-0.9818579870891062,-0.4866840019123221,-0.8044248165911356,-0.809564011746704,-0.4015459480518298,-0.3972249692987866,0.03426814096052732,-0.8139282678008717,2.17702026951271,-0.8700195357423689,-0.8032480492345813,-0.22237768442153769
SIDM00379,-0.614894653775636,-0.24993493772728945,-0.6486863889816132,-0.8959301577547416,-0.8523784215844771,0.5420117790706808,-0.785469366926331,-0.8577161517279651,1.9616497982944279,-0.7773983400176567,-0.6228587483280773,1.9798719935020246,-0.7045805141233678,1.9672465217849513,-0.7980474843790996,-0.8117558112426797,0.6357907175062091,-0.02085286680292295,-0.5814649620932926,-0.8233210292309352,-0.7434123962254049,-0.9449912548862852,-0.7107201573535527,-1.0055604318195632,0.1691660246422762,-0.9120575459761162,-0.9707294949210676,-0.606475852308719,-0.9035594685284224,-0.7867691846687787,-0.6542497528463685,-0.7336754663460966,2.786420890204484,-0.6222222739263044,-0.8956828453392262,1.0333976220457448,-0.6948964110033498,-0.854717458146389,-0.43582207928602723,-0.35280306160349006,-0.739457928341479,-0.8978255505402835,-0.6398222482687017,-0.7790008480276149,1.7771979729549747,-0.38945040934833836,-0.6306080362032365,-0.9309337871362345,-0.9545286831307502,2.220195418913233,-0.8875819263071517,-0.876547266820669,1.4283808033309238,-0.747845214164461,1.231907404928015,-0.8275428565387153,-0.9358043602795116,-0.35983675274053223,1.1743479144151467,-0.7779592447690914,-0.6111753346475365,-0.8095559907794483,-0.8486705974281921,-0.6639054384331574
SIDM00381,-0.6745319597915439,-0.4225798899533793,-0.850715929267387,-0.8012204061121327,-0.16477462612090404,0.6581630053249121,-0.7974996666203912,-0.9636258147943431,1.2874959778961206,-0.8039583871309052,1.9987264657799648,-0.0468158907713484,-0.7933918909480988,1.1243647689673013,-0.7965228319512456,-0.8979795185778061,2.565617725163923,-0.0683690848426302,-0.7174177713752973,-0.8382868230655425,-0.8081949546403618,-0.9781195717098802,-0.7283524895768115,-0.9682122267470139,1.0641122008762025,-0.921149031223056,-1.0005637211805258,-0.657222765780661,-1.0379868595075903,-0.8976527725464821,-0.8459137868019475,-0.8847379912812743,2.7773364938567844,0.4557834741367825,-0.3238014078664832,2.358407964248987,-1.010262096782251,-0.8520815356972035,1.4022518843345007,0.7353620948719732,-0.8586524424437348,-0.5100546204483397,0.5937572691159613,-0.7324241445256381,2.0248012738864936,-0.3137367499945193,-0.6755658866823002,-1.056488646804485,-0.7830156690689298,-0.5197023566441512,-0.8467773877808271,-0.9114587417018388,2.007436029141458,-0.895521440550719,2.212304133741523,-0.805688486563322,-0.21732824993134126,-0.47853414381946063,2.3173722979668763,-0.9472911910415899,1.9533612090734558,-0.7126918723978154,-0.7776945168321246,-0.49933856488223566
SIDM00606,-0.6248654926136874,-0.9155899044237246,-0.792657758049152,-0.8954499385397566,-0.8414442618388922,-0.285640246503754,-0.6815398690181532,-0.9214340974166698,1.6927625971368299,-0.8152379367587649,-0.8723856940590593,-0.06643126244921158,-0.8712636655318208,0.9449513280542211,-0.8678589110501091,-0.8378184868779651,1.6366408944405675,-0.4079163799394499,-0.7186307120063256,-0.762248279093935,-0.8044688376785525,-0.9665025961671918,-0.6593710817462384,-0.9555141347534399,1.5079462185516375,-0.8849700684996105,-1.0342687865962195,-0.6928373241038044,-0.9325688068014125,-0.8787373620519975,-0.8571472939782437,-0.9308417554190713,2.244470497561042,-0.7994614614253296,-0.9266761460569222,1.5120541396048575,-0.9531495035715092,-0.815472347464688,-0.5583204875548833,-0.028802947151058494,-0.8678277118386146,-1.0178364636325503,1.3718448624688153,-0.7694437777264831,1.9652977825275402,-0.2467297260569302,-0.4974284237647394,-0.09964028674678456,-0.9267869347803804,0.3207278599650645,-0.8916477433131222,-1.0140720342834764,1.0128093703649952,-0.9203609952053644,0.4959231908162107,-0.8460770511543564,-0.14476976784682488,-0.2786242456213135,1.251959634818183,-0.8789759706051037,-0.597682813409053,-0.9046871696838694,-0.6854237626046692,0.23773188030028594
SIDM00541,-0.5874011724429287,-0.9628321270585567,-0.6351048932718208,-0.9110554531902264,-0.7994006727065026,-0.7881726380193459,-0.664911999036833,-0.9933833733507064,0.10216780662404619,-0.21677300081024667,-0.6397858758250897,-0.25555887237205344,-0.7332432573253155,-0.5679849790849261,-0.13008662825371928,-0.8321160243074679,-0.6073719354104591,-0.49459526898670453,-0.870349353329894,-0.7869990839546783,-0.7885158551168451,-1.0623317853447123,-0.8543835217422534,-0.9095130470058789,0.18446862858317042,-0.1370350109262325,-0.8889859264380289,-0.7606974302834716,-0.8977799838525602,-0.8703534598150012,-0.5860999693613805,-0.7806071882901909,1.555147893573091,-0.8136730265731275,-0.894433038227841,2.3657750481685853,-1.005635896476132,-0.848978885788812,0.19624100421950197,-0.8631670608467639,-0.6314877246009015,0.28590329136374015,-0.760998690837075,-0.8419215433926986,3.0167127242320335,-0.023237865404977836,-0.5921334175755678,-0.5012244733017361,-0.89518812144616,-0.7005718823103718,-0.9259750094777641,-0.6718775013459527,-0.5604744011102776,-0.8679319242974026,-0.8974751096881339,-0.8283978605434287,1.5355537178382723,-0.23087590450958473,-0.6068222266623047,-0.8158591985784918,-0.58471448258426,-0.9003749732883095,-0.7446852986980477,-0.7831868990818663
SIDM00808,-0.6016310418244251,-0.8254475139866458,-0.7554101383661123,-0.9244611995176054,-0.8860522015189704,-0.7179925573061751,-0.8631597847011515,-0.9289224494918342,-0.5988577960677735,-0.7740714209819262,-0.025332477138504405,-0.7665820566484742,-0.7786621567966182,0.7385649494426674,-0.8284216742669107,-0.7756286071933978,-0.08818573527185002,-0.03183434404027315,-0.7443580163206854,2.467254940451611,-0.7186293111386224,-0.9524551698749943,-0.6394436436792156,-0.3806723597786587,-0.085327169616914,-0.8940890785703943,-0.8916121672306251,-0.4971025363261658,-0.942639393814429,-0.7408732895333592,-0.7223113861010853,-0.802562713418358,1.9018336318190614,-0.8785227430924092,-0.8797777773581057,2.179967237806689,-1.0297215736383845,-0.8602814408297222,-0.03562999906097254,-0.9311318458184843,-0.5894147018401659,-0.937579207635761,-0.5865661763950123,-0.7535049853880232,2.388693753305131,-0.5127680977730946,-0.8281263360320765,-0.9252297295494133,-0.9036554589978103,-0.6356584491903924,-0.8619847600536193,-0.7710796738513317,-0.6523655141183807,-0.774327155949764,-0.2983876502252145,-0.8369454859939139,-0.5803014210622551,-0.36603525801982106,-0.5625776290068226,-0.7870444621553951,-0.6276791857781562,-0.8346720682306911,-0.6975397231818812,-0.7526394121673764
SIDM00377,-0.61489797711182,-0.5309765924989948,-0.7511334042236856,-0.9402309635562469,-0.8322695197318977,-0.0585904505597807,-0.7389952442792822,-0.963336365630662,1.9361193598725017,-0.758801107140174,-0.947111962814486,1.0606635153653918,-0.7402039592090826,0.7035678354090465,-0.8366563567422135,-0.8162888352756856,2.049741489033923,0.3921201039073448,-0.6384808388272724,-0.8208948755404448,-0.7252269770360608,-0.9443444882772416,-0.818956270985867,-0.8940138928039475,0.8238139576616433,-0.8608266390943148,-0.9118864137162058,-0.658044322863819,-0.9563002062230515,-0.8826022157604808,-0.731030114605665,-0.7027823702549232,2.475182746160967,-0.7808753472971053,-0.8247624439488295,1.7616715900570734,-1.0088141695872659,-0.8960015098839035,-0.5975753146969383,-0.5905567798289706,-0.41372663488523514,-0.8962920977966703,-0.7918589522092812,-0.7026995872972109,1.2829880305309105,0.378952384042625,-0.7398173517503656,-0.9859081001111552,-0.9473942898480168,1.1450337421086252,-0.8729958530059203,-0.7829015909684742,1.9995253264725161,-0.811018393855821,-0.6083687606241417,-0.9007736173111984,-0.875339478538733,-0.4035517611498278,1.7905664184710322,-0.885310832156134,-0.5606292403439394,-0.8158832400023875,-0.717094348168085,-0.39887157935980533
SIDM00289,-0.6040798659828442,-0.8289708483022034,-0.7907511365634314,-0.9084482578154275,-0.9063639679054859,-0.6520993425140582,-0.8152374836127234,-0.8672072416439248,-0.007959906493841007,-0.758009663979517,-0.9059167625906199,-0.3392649691253431,-0.7464060664035758,-0.3707726875926254,-0.9666171981376257,-0.8609216991700508,-0.6280832848194234,-0.05685397463247409,-0.615601189272446,-0.7226503400338016,-0.7514572685708817,-1.0057496824281218,-0.5744482667764175,-0.8802512641098548,0.9473718625331616,2.74466214573932,-0.930315472876165,-0.6969485383732431,-0.8818993561454922,-0.8661307633907184,-0.7992233145305208,-0.7999105505303473,1.725519290242498,-0.8241183144281722,-0.8771688289316609,1.3070455729116062,-0.8626031447039005,-0.7844576707113124,0.6244220733937955,-0.9966522808926894,-0.8167317576272116,-0.9181774196091782,-0.7431039932519322,-0.8030185938699228,1.396875379602006,-0.5406427506744177,-0.6838383485849657,-0.8864911166534628,-0.9098392491964237,-0.6684538890638072,-0.9051322542588338,-0.6693697920690118,-0.8267351170160816,-0.3289757398065283,-0.7864254684766074,-0.9029480965117216,-1.0235988339276303,-0.3163567653468547,-0.26143776581012856,-0.8650148369551232,-0.6403645980584497,-0.8054812515997615,-0.695175039015985,-0.7062820913914224
SIDM00064,-0.6677315048144157,-0.8120216619737617,-0.7591719133092819,-0.9555112999070478,3.2903548020475397,-0.19894651213267908,-0.7932180323427834,-0.9715187634348005,-0.44629616423396046,-0.7759530313380046,-0.9245034899116439,0.47969219923919076,-0.817147526150794,2.3026135798226104,-0.9147790978648322,-0.862123801141486,2.7318350138202105,0.044567568766167555,-0.7102775191564104,-0.7827834115204465,-0.7545640308468664,-0.9802072126502461,-0.7401371633627348,-0.9748431235191025,-0.17967228699643478,-0.873925365654273,-1.006156576809149,-0.6736900981840773,-0.9689333522541155,-0.8565855997428763,-0.8010335586973951,-0.7007149196156474,2.62674025862448,-0.8886883984411609,2.2505243873406857,0.9317904996311297,-0.8558882697526556,-0.8246832335861215,-0.7301844796443044,-0.9185444290399869,-0.7437063684236507,-0.8892195426006321,1.364598669785777,-0.7668023265340175,1.3022462746932155,0.3862527463612768,-0.7030322462574209,-0.7864063619763052,-0.8767914638661024,2.3707566540540186,-0.858720209427561,-0.8254229906458603,-0.6970034957322863,-0.8894329278185628,-0.7522565336385788,-0.9002795625307786,0.6948344368007903,-0.36584649204765707,-0.7138225958933613,-0.8797681088191096,-0.6630680968243532,-0.32802384670237983,-0.7475014530016266,-0.6965202409147984
SIDM01097,-0.5577429589469044,-0.7555669171087405,-0.7583044437189989,-0.9292602160230929,-0.9125548605218973,-0.6455059201419334,-0.7963767515916997,-0.881572538526375,-0.37349139276010324,-0.7805453238384544,-0.9218464543091328,-0.5417576645812278,-0.7992141696290457,-0.5868166247580312,-0.8953510050895302,-0.842870041286633,1.0924465477977587,-0.4481787535551849,-0.6486623110181734,-0.8283251197988538,-0.7558726703107577,-1.0320983366662804,-0.7778538122479759,-1.021394967484897,0.9327098796156885,-0.8669337772900989,-0.947223579067124,-0.6880134501777934,-0.9707762720867895,-0.8209176396131429,-0.929566705302828,-0.823129837686584,1.058391802800536,-0.8123856043049197,-0.9181477976149954,-0.7218798176814956,-0.9119873559626184,-0.8257569466794934,0.7697604516506223,-0.9367785891371896,-0.8498841357182136,-0.9515765889214596,-0.443540587565252,0.21896303624624733,1.0295681573045394,-0.14869444914019322,-0.7097988175046336,-0.9072020336463241,-0.90365764183092,-0.6200885881969584,-0.8300074614254569,-0.801196225521087,0.03533870625777584,-0.9228023437107653,-0.8564890571461683,-0.901740304894949,0.1484811118738789,-0.40461489989843846,-0.4064480295705468,-0.9810776066265842,-0.599884157531105,-0.8652422471370034,-0.6313989261006473,-0.6968001664013046
SIDM00350,-0.5500527853031598,-0.4772000366295015,-0.713779555269297,-0.912953209903981,-0.8203295654900672,1.0427846667518013,-0.7862734558280315,-0.9480866136066595,2.7675207562802284,-0.8125824703126661,-0.9269683747850915,0.16030975105020664,-0.86141147714192,0.3729228371429503,-0.9121823355595708,-0.8596186310758805,-0.48928678125820624,-0.09793673690117045,-0.6356441030299625,-0.7794729241626455,-0.7588785201937422,-0.9435061705281812,-0.7614839549576741,-0.8890573083289408,1.569367892675881,-0.8904527683179777,-1.0137578400391354,-0.7923370630114391,-1.0278407247896564,-0.8743137109819549,-0.6809964465474857,-0.8288734831421698,2.519936622379825,-0.7439658984188309,-0.8057827748871692,1.491493087566106,-0.9344326795224817,-0.8057684381505943,0.4208618832642207,-0.018622263621838723,-0.8564918075613522,-0.9873459246087043,0.8683169915006049,-0.7793057984041231,1.8878903568926162,-0.6202931451820558,-0.5260115251323297,-0.7557755593816033,-0.9336200508173876,-0.4673558686881628,-0.8120755269252061,-0.98767112047102,-0.6373198576893357,-0.6372229007828975,-0.1278030087378846,-0.8915030063993515,1.2494577937564575,-0.34812293694430946,0.1897767778338375,-0.7274934488455231,-0.4954036044816398,-0.816286633593344,-0.7122719037701463,0.5131167633583975
SIDM01163,-0.5373766821243937,-0.1655915209959904,-0.6822900433839402,-0.9254271737332341,-0.7669824728315576,-0.6175432158129421,-0.7503319834284998,-1.0450155154840886,0.12439928412756919,-0.7720137175635114,-0.8937878754741867,1.5495300715200897,-0.7464190510534678,2.0476556079917345,-0.7604509966618899,-0.8857575769127107,0.9513216811581894,-0.12816178570983175,-0.7740421995992474,-0.8070210299085417,-0.791425637496965,-0.9800340791658617,-0.6120474649601197,-0.9401844112757816,1.4370478516459555,-0.8843793028265509,-0.9949824703626984,-0.6744303063310291,-0.9997244973844995,-0.8342456609331853,-0.7159379507232285,-0.7648032541853782,2.5523751586653796,-0.7501438598797321,-0.8861108023375346,1.7947923701790294,-0.8796816829424462,-0.8309359898149908,0.09838770011527341,-0.9582647298510297,-0.8660621370651814,-0.9379301048008138,-0.6864671585921776,-0.6802804920145805,1.6055146739129034,1.4020969147450701,-0.7697198414777823,-1.0365629391953668,-0.9205765402874462,1.8459180160946702,-0.8795512631070065,-0.9054691563577993,-0.29093265664600526,-1.0136964196995084,-0.7923570586142717,-0.7499622471815153,0.9589657886381318,-0.032352167631806414,-0.3995652700445066,-0.6357806557842209,-0.5002711261659124,-0.8862592135026666,-0.7374765513821976,-0.6585047636888955
SIDM00375,-0.3162263645384751,-0.9499698294255444,-0.5032632545057744,-0.9759547910841122,-0.8993102809708226,1.1669634110909652,-0.8132860945276906,-0.9613644034288149,1.5346309924830492,-0.7693964572422558,-0.9026398608382863,0.12122366537454893,-0.8908186121708418,0.7742278025148226,-0.8268699188195051,-0.8493508830271173,-0.38968063603350434,-0.5557964579936991,-0.7327532620238424,-0.8300743927772974,-0.8632396655113369,-0.9694559638087443,-0.68370098963147,-1.0104481330567288,0.583036908413327,-0.9397854359878004,-1.0427184863616072,-0.6502120190273188,-1.0404737481521338,-0.8870474079233485,-0.742530596192984,-0.7884947732384145,2.59819023146159,-0.7054454426568283,-0.8582717883307122,1.7674508116547958,-0.8903907728124744,-0.8568815534187203,0.0674449725279271,-0.8496739471187148,-0.6049859413032365,-0.9119227356336296,-0.7289957327410576,-0.8257808962942506,2.1408136508768836,-0.15556737739689197,-0.3016516684002965,-0.620165324063893,-0.9219540593433488,-0.01080046844208972,-0.9424373961876358,-0.9175701916687795,1.598376603434092,-0.9091867725315473,2.506060529109176,-0.8921213287102026,0.8327130719439676,-0.4170255091034754,1.5473814588648465,-0.8886998412011691,0.15568600072677458,-0.8570872670618666,-0.8212856993748849,-0.758262609371414
SIDM00600,-0.6360334258819172,-0.9784170322668324,-0.7438791117804275,-0.8708315400135176,-0.7685404001621502,0.8874680320250184,-0.4794282805507827,-0.9275409733475336,0.2828625756739298,-0.8161683269335165,1.384783991510926,1.2203026090560893,-0.7724278042414835,1.8953571306381742,-0.8646894885460017,-0.8373004717240731,-0.6190299129388143,-0.6337308916861362,-0.5027216280556889,-0.8246471432607844,-0.7577759285923371,-0.9035450843333429,-0.7617188133655222,-1.0104109197131892,0.23931768884574312,-0.7930378114786127,-0.9760200004493641,-0.701876634717426,-0.8933838631410719,-0.8344583396139982,-0.7997136334968097,-0.7847598707381631,2.0859784137199604,-0.8173611211718657,-0.8760298214998037,2.0669087182710615,-0.9038159499091868,-0.8439420525626399,-0.3733850413500225,0.5623494256116401,-0.8910482768392527,-1.0115204744421256,-0.8895680595317345,-0.7630422387644809,1.9693083105329328,0.8435231863670788,-0.7587436406749524,-0.8974130106827786,-0.9034675274804924,1.0288045978294884,-0.8205963035377787,-0.9032502074225206,1.0370022054430768,-0.7640168884009926,2.3756355458686715,-0.7887622765505881,0.3589723396455843,-0.26870471998850476,1.028083615959254,-0.8884861558790518,-0.5331943777983896,-0.9012934524667036,-0.6878317369804385,-0.5459970323165726
SIDM00367,0.5312606550907029,-0.8866916629769291,-0.7572163916094453,-0.907253333182353,-0.8342414505799532,-0.5392821143798119,-0.7737500625621831,-0.9216011247748601,-0.2991154908178522,-0.8040602838205446,-0.9964958547570549,-0.7921354076304109,-0.7797117207007994,-0.6890498724095734,-0.9792739476182559,-0.8355875891064901,-0.6467159548217157,-0.3003474317265155,-0.7785797200950748,-0.8091631570508759,-0.7199242517381398,-0.9524629277953897,-0.7939914767346248,-0.8415144085079426,1.506002663492559,-0.8827881325783662,-0.952290685030616,-0.8023407073558914,-0.8614156740990445,-0.8451288936692899,-0.8255777084855129,-0.7242906241204388,1.2211337931396502,-0.8484603678249333,-0.8815854549452903,1.1991941845035954,-0.9415313294483192,-0.8118310035149355,-0.037996446608008716,-0.8809514908996826,-0.7706077361729036,-0.9297913228748758,-0.7696922472837887,-0.7296733181889362,1.7664416283308944,-0.47884469334585655,-0.7312680037288761,-0.9703026992413325,-0.9441129324186096,-0.6530993362289191,-0.8590910266577364,-0.9257116806877219,-0.16350308817467754,-0.9113755515036585,-0.7406835894251225,-0.9323503705792056,0.013479008951658487,-0.2704779362693812,-0.4519385429750489,-0.9564962091100799,0.08809172143572022,-0.47786038357838384,-0.7420339469129721,-0.6987531106955879
