,HLA-DOA,HLA-DOB,CD80,CD86,CD28,IFNA5,IFNA4,IFNA2,TSHR,TSHB,HLA-C,HLA-B,HLA-DMB,HLA-A,HLA-G,TG,CGA,IFNA21,IFNA6,IFNA7,PRF1,IFNA8,IFNA10,IFNA14,GZMB,IFNA16,TPO,IL10,CTLA4,HLA-DRB5,HLA-F,HLA-E,IL2,CD40LG,HLA-DPA1,CD40,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,FAS,FASLG,IL4,IL5,HLA-DRB1,HLA-DRA
SIDM00202,-0.6681496235102531,-0.7973637253403314,-0.8736512720752644,-0.8703504811974834,-0.9088048172612213,-0.93983674374574,-0.7181143035163219,-1.000893601114992,-0.9183639447534071,-0.6173825293888545,-0.6811507126215518,0.9795197058176335,-0.6434724864348046,0.06271816647089853,-0.7614676152327696,-0.5758151099681761,-0.8315289975899821,-0.8968201520670742,-0.8414637056904625,-0.9122442720242157,-0.8386909087814783,-0.5874532213742789,-0.8838491550685663,-0.5709858933631676,-0.9083859593988252,-1.0077969981321435,-0.7724703471801957,-0.8238254654844838,-0.8771311006054813,-1.0134043548285578,-0.7199963201056302,0.2571042737879523,-0.8953437528454297,-0.7582821651335133,0.47344932034941417,-0.19152933830842062,-0.49397799426383016,-0.9014030750185655,-0.6928899854055939,-0.7670734496774846,-0.22522318869146654,-0.6254400595782221,-0.9052354954176896,-0.6859013115905536,-0.05481173729701989,-0.8188722292402583
SIDM00047,-0.7201806732116242,-0.8610887727262588,-0.8915905236186077,-0.8859335363845883,-0.9427893196368415,-1.0095175786592707,-0.9554698777332842,-0.9656144041607005,-0.8927648271674332,-0.7755468325617527,1.8164084239896758,1.776128701137689,-0.3144802276665065,0.2828420494362912,-0.6769997082616038,-0.8460684051851745,-0.40797213556721806,-0.7472985953192669,-0.9240481390774627,-0.9801619583043012,-0.8230830043401094,-0.6445717846358426,-0.9467153912148174,-0.689772325421628,-0.716687343867234,-1.1377828940617478,-0.7875680894232838,-0.8626524126689001,-0.873539004950236,-0.9786033573516063,-0.5654667187163303,1.143617244548768,-0.8021054891212018,-0.7903396578664789,-0.6506194789046434,-0.037635103582257995,-0.792606577688436,-0.8558248254399043,-0.7270519356158137,-0.7797209031949328,0.7408955728866493,-0.7799062084943856,-0.9713430398955518,-0.6166575447150044,-0.4611217486037752,-0.8391901824262524
SIDM00885,-0.6971162105553247,-0.8070605323355147,-0.8929081923039212,-0.8168362175971634,-0.9405445608398724,-1.0126399971314781,-0.9094128648155252,-0.9304831688987555,-0.7731309780569124,-0.5278947576912033,2.6027277429467537,3.7588180562155977,-0.012625495220040481,0.5441258365337032,-0.6428527615096574,-0.907095001587121,-0.7467878970558903,-0.7073743329143444,-0.9333645784602896,-0.9318473329408141,-0.7796113985008845,-0.598098129461739,-1.043209008759795,-0.6590283624637716,-0.8902021490286319,-1.029268672230635,-0.8380822521059651,-0.8085415549149564,-0.8384273956850257,-0.9807813644264266,0.7553625942838027,1.8305630394994659,-1.0025135667638347,-0.8096678056725765,0.22652449447931175,-0.5675242956345949,-0.7472325457504783,-0.8259596281967108,-0.8003599548286231,-0.6207231216165269,-0.5604328306210882,-0.7288594862137299,-1.0070842986792985,-0.7859051174900445,0.6095517434644531,0.4719949272872656
SIDM00201,-0.7906134705539046,-0.8946699020182048,-0.857195128499141,-0.8382193121973514,-0.9530843164868154,-0.9969479218690178,-0.9544528298754943,-0.9974551900157053,-0.9411069700612595,-0.5948793913202158,-0.020623073112802766,2.391750701337897,0.22792731706110825,0.3015580316294263,-0.7102770589999228,-0.9624510802831373,-0.636252565034973,-0.7709696697188198,-0.9975945989323003,-1.0866697901887568,-0.7630104198615769,-0.7144923339771526,-0.9992109332034318,-0.5521524717591759,-0.9806127564083045,-0.9952958128941138,-0.7412037545391893,-0.8427583319845068,-0.5539709247638881,-1.078935622397902,-0.6326032440241198,1.5956504956713724,-0.9513310245615915,-0.7095927210879753,-0.4749358847344188,0.14847336770489003,-0.383641458438007,-0.8246113476109325,-0.8061206272790513,-0.7795837859712597,-0.259238091210207,-0.7570069980692238,-0.9346160278262352,-0.7804264931031721,-0.3740732300014815,-0.9016542259150885
SIDM00789,-0.6922540547044321,-0.8221872206309525,-0.8197909949548159,-0.8978900331804494,-0.944681711062641,-1.0169139855772635,-0.9074442195029142,-0.9358143546799301,-0.9219392938137343,-0.7869772928820281,1.6743452549451647,2.7604358988436695,-0.548809877256191,0.506996962759514,-0.6304701452103355,-0.8742722684590744,-0.7324801776752959,-0.8665474927397069,-0.9764503906710857,-0.9407757487721963,-0.4642731049505575,-0.6179796786390958,-0.9448401456927455,-0.3978353713440467,-0.7277044510547176,-0.9675635423623792,-0.7501575481108373,-0.843417373704892,-0.8276435494035562,-1.0646923374745543,-0.24254826920598355,1.5023488760670476,-0.9599580613180058,-0.8323268657664883,-0.6249380838904338,-0.5320599786269486,-0.8151499658149429,-0.8925394825657195,-0.7983479806691488,-0.5905294615784702,0.34595506030340006,-0.7351559761691822,-0.895143359696486,-0.8057639681950436,-0.1862452106569094,-0.8241412050101524
SIDM01248,-0.7255638109693558,-0.8191910532670575,-0.8468718916448972,-0.8622662097692049,-0.9710752895062105,-1.026768350524473,-0.9168252490177293,-0.9989881904815785,-0.8732363089246147,-0.7657447882841458,-0.2307573646557798,2.4466396713728975,-0.5719094758024368,0.26169662624860696,-0.7560307359570113,-0.8078989819395976,-0.8830305450801651,-0.8811435786936196,-0.8224992039420591,-0.9065155183493537,-0.7692405744116972,-0.765345314760024,-1.0638253685235959,-0.7518385707567531,-0.8822819997280767,-0.9854211949176165,-0.830387061842107,-0.8437034366539251,-0.7920155363512434,-0.8689306100223028,-0.6582682572877192,0.7823447340271317,-0.950725668807656,-0.8456999320335736,-0.602780675382158,-0.6511109218808453,-0.45217066801589556,-0.9279450890660509,-0.7834155045725643,-0.7116834780565866,-0.08499555527720222,-0.8268231281518412,-0.7701779868439063,-0.7805639525863538,-0.5017785442341103,-0.8592123712941263
SIDM00195,-0.7505203142764523,-0.7288969931300463,-0.892453707778552,-0.8964009810877913,-0.9133919324267631,-1.06673908310881,-0.7973698136251418,-0.916172463233071,-0.9470091492132784,-0.4506024100257367,0.26502207953284945,1.9776176966194965,-0.6348800817122061,0.4668464216990837,-0.7117088188971499,-0.9271317875828806,-0.5572502257573717,-0.7584957257259854,-0.912653492868043,-1.029532237801642,-0.7497857261015722,-0.7455055151664719,-1.0273650226324509,-0.6342220947437511,-0.995902372078883,-0.8186071001307403,-0.7961893111728351,-0.8454086368884208,-0.8186280363222501,-1.1396798211277017,-0.7579670174332771,0.919810336039372,-0.8865210535509143,-0.8604862171305141,0.15068366971234903,0.7285905317869735,-0.535645964067509,-0.8418020514886934,-0.707485570200647,-0.6980599773874353,0.9166973965135421,-0.7203525670017555,-0.9171139584464976,-0.6793302627359328,-0.046098135488142324,-0.933688477068547
SIDM00517,-0.8144899301619839,-0.7786321458490794,-0.8115118362968425,-0.8127355728103979,-0.9431820728912268,-1.024458900250539,-0.9291350443285882,-1.019298368385104,-0.8335005384248647,-0.6747564883513805,1.7878928310522468,2.4291859591010256,-0.31237269682817936,0.009405295082495782,-0.7586938468684655,-0.8932068558216568,0.009337304038250319,-0.7660264517954809,-0.978375699417244,-0.9692795668661834,-0.7486137244753863,-0.7137767442898416,-0.9062711992278454,-0.892438340590338,-0.7935070565256119,-0.9890805500575715,-0.7991946235751365,-0.874487811613151,-0.8710957534263666,-1.0484684465776426,-0.6426961991697437,1.7700465546195618,-0.9788455854770775,-0.8172504750465827,-0.5864290152934238,-0.6184296246903823,-0.7957266229247316,-0.9151502009745908,-0.736002711780624,-0.6216597986967868,-0.3099246648348584,-0.7669981335259047,-0.859671304116765,-0.8159379114004378,-0.23967378583589555,-0.9093559451341054
SIDM00534,-0.7180435576015144,-0.8481103044927608,-0.8857916628595055,-0.8556837198769146,-0.9076753102201969,-1.0285144514770375,-0.9481254619068604,-1.0438925991286974,-0.9309926960351963,-0.6826319294649155,0.013281186025480904,3.0739994184965123,-0.5503612694299038,0.544316569059055,-0.6080921954702964,-0.8537513342181764,-0.6749071909723411,-0.7731669684219747,-0.8791166848994121,-0.8581373544635158,-0.7077631319881935,-0.7268103620210205,-1.0189334365927134,-0.5500462973070629,-0.9008073104735499,-1.038978754304668,-0.7716216527355104,-0.7280210180098835,-0.7694725033564667,-0.8463500398805948,-0.43328648760239274,1.4097968494209738,-0.9624462587733699,-0.7767553795270806,-0.6139547205778944,-0.6062647127560049,-0.7712396660615594,-0.7887843509636152,-0.7245600211781845,-0.77517047481241,0.601313292234161,-0.7364698016376702,-0.990706525064497,-0.7713361513903448,0.08263274004451861,-0.9015034274879269
SIDM00863,0.31376794116676426,0.23598869080889795,1.030994051322144,0.8677120723336492,-0.879782194768667,-0.9739033539074403,-0.991031335588719,-0.601438107366882,-0.7753199900925343,-0.4651738072092892,2.7877494202177373,3.7132828124562383,0.9049738374013654,0.23683881043938815,-0.6261501682689046,-0.7418602316864416,-0.6789958495705555,-0.8411390808349829,-0.8448044975799639,-0.93800978590474,-0.5100242162747127,-0.4832536342960024,-0.9300875222226602,-0.6204622494224262,-0.8870996822574252,-0.891189868301503,-0.6536380892148059,-0.04431780920101482,-0.794551090970602,-0.3427828357076048,0.058860035309163776,2.597258512458033,-0.9384208653661271,-0.8205529474376253,3.326930318375878,2.3811071134291204,0.1126722953023282,2.3597018266394927,-0.6341450125023563,-0.08076307466759831,1.7010605950583801,-0.8135231157438814,-0.7716590720802092,-0.6306004138090429,2.5110955481009913,3.159664116562887
SIDM00211,-0.5125563306378416,-0.7518848675225419,-0.8655061592856043,-0.6072360920290533,-0.9309330859894075,-0.9672788927568852,-0.8130758273616775,-0.9757623424467516,-0.8978859660985828,-0.420216129431188,0.798344532048378,3.395045465550748,-0.14297455226291708,0.43170456443021543,-0.7202841416956959,-0.8622031882914408,-0.5552887006589665,-0.8064990103070006,-0.8539539623201063,-0.8614577040753076,-0.5236370495861753,-0.5370456625875845,-0.9146416034978677,-0.6124698452303219,-0.6608665006948614,-0.9307255765135004,-0.7817370700986199,-0.786603288995861,-0.8271037112467577,-0.9484148147046185,-0.14369245216689663,1.76484937274043,-0.8746700383567917,-0.77799004859376,1.456968798475351,0.020344617527258888,-0.6170927744627744,-0.7398242145628656,-0.7299891990092586,-0.7016641336726375,-0.7503120692596021,-0.6822098947083617,-0.8401134271547446,-0.6704097708232308,0.5115896198065734,1.6601889876757665
SIDM00539,-0.7473825914243026,-0.8133867180811868,-0.8683987823535215,-0.8416232874933429,-0.9145291177421037,-0.9895695080978284,-0.8614983367707764,-0.9582059668018487,-0.7656061568195428,-0.6149817581626987,1.040588279880489,3.741376916565856,-0.6214194058328973,0.7631707017676361,-0.5412529707610443,-0.917232617425385,-0.6472778961660125,-0.7921835294168957,-0.8963667641536179,-0.9543761515413912,-0.6428576550975542,-0.40874011836786134,-0.9908936966889776,-0.5293510583769054,-0.7013976851080371,-1.0034609998189767,-0.8193722127999259,-0.8766348778508525,-0.8529241368465729,-0.652338560830702,0.6871743230184505,2.1754663507439145,-0.8097074504598601,-0.8867717606255908,-0.5122512902257432,-0.6546107428761319,-0.6680249447336376,-0.7142772234879785,-0.8092809626837038,-0.34624428151169784,0.15796328358269432,-0.773266860247823,-0.8360690104187012,-0.7569452820359877,0.9813195318360639,-0.551651728992695
SIDM00875,-0.7739309885247032,-0.8126504050333125,-0.9231787823653171,-0.8759834034897724,-1.0056383609005246,-1.0116655780898802,-0.9243197260216488,-0.9156161816097883,-0.8681710620829479,-0.7555674083048152,0.25315170217653604,3.416860860342381,-0.44450951707247605,0.6578760773445389,-0.16330743182248933,-0.8554000088545652,-0.8436496590574734,-0.8452115624605318,-0.9744867836115441,-0.8855938346849915,-0.8424438812226632,-0.628079211123454,-1.0820556269852772,-0.5837977751254704,-0.9126962345999461,-1.0229881729429267,-0.7868711895111985,-0.8298659214350729,-0.8640109798047911,-1.021751668988857,0.03788779630632397,2.034486281516492,-0.9661723815696615,-0.8186023778163124,0.8944915840915396,1.1378298742112565,-0.4385330914201805,-0.9080633106919069,-0.7642815530333824,-0.5864232913655983,1.0593171633406524,-0.7555613864097852,-0.9158911983054718,-0.7809019231050672,-0.07408433796502052,0.4933756493454519
SIDM00679,-0.7152409986882553,-0.7808392936452164,-0.8364523231086402,-0.7994538359035438,-0.9188355539018778,-0.9204957690768456,-0.9638045559050517,-0.9180205931969311,-0.8623705127539137,-0.617074150804485,0.4482592788001653,3.1660975390916923,-0.4932864618628516,0.1369062406067532,-0.7446571180016818,-0.5612042056587718,-0.27473277723195755,-0.7522655941489528,-0.8316690606598044,-0.8714067003836208,-0.8420487292310216,-0.6348062064841167,-1.0123635856706987,-0.6531076663939761,-0.948771554727664,-0.9192190765023363,-0.7884553514079199,-0.890218272809989,-0.8743493500196468,-0.06172308085306732,0.1334708689286196,1.8091553311624062,-0.9112706862526263,-0.7787840161769422,0.36235259154163846,-0.4393646314210764,-0.699790367478382,-0.7665214223488317,-0.8116611781552953,-0.7763612453813659,0.30456906446435844,-0.8503210057991946,-0.8172695992450429,-0.7529573766226866,0.2541117785740955,1.7408101079366232
SIDM01146,-0.7190892428881932,-0.847822417887891,-0.7995942794966644,-0.78896596975104,-0.9388063531434894,-0.9575908864708663,-0.774290385379285,-0.9555140666444294,-0.9196681616331169,-0.5345565892265548,0.024407441071451843,2.5607535759028788,-0.628473416642562,0.21659450924753162,-0.7717891602077191,-0.8737865552127123,-0.7490106774657015,-0.8496757544437359,-0.9380965775797755,-0.8647579309804705,-0.765102358460092,-0.7232674211668533,-0.9691783629943795,-0.4481281155523364,-0.7298145012601653,-0.8600345311804698,-0.7981973960957435,-0.7579802915900395,-0.808714534342855,-0.964153537949667,-0.675751260430463,1.5139196983236012,-0.917324167436797,-0.8098652821579624,-0.5931681412847966,-0.5403223534745142,-0.7959913586058602,-0.7369592326435904,-0.7914849585652395,-0.7445201960974379,0.6853190915581522,-0.7133834454028599,-0.8654558220439019,-0.749544192116279,-0.03221651445576825,-0.8309156022495615
SIDM00156,-0.7923893415722129,-0.7931596175769785,-0.8994864362718528,-0.873202643144414,-0.9196034772878936,-0.9748813227741739,-0.8437813428854486,-1.0340134574741342,-0.9681641224400017,-0.6937953613597475,-0.5660299690089985,0.0005380977085156352,-0.605388320362788,-0.20955109273434383,-0.8273343794507474,-0.85476741142248,-0.8415712706802754,-0.8373362108923541,-0.8837120316043032,-0.9583546148453931,-0.7067070873593948,-0.7825576990286595,-0.9425128271923341,-0.6432333230134956,-0.7764691354423336,-1.0454130162744333,-0.8100499076178711,-0.8321167211125547,-0.8433864558040008,-0.851058030590428,-0.7842094223806177,-0.09420771360639348,-0.9477936300115853,-0.7620102046140641,-0.7216851414928535,-0.5871563181606033,-0.8457003282322417,-0.8340528939182242,-0.7280699192321164,-0.7337657383816124,-0.87910336140073,-0.6991408295829766,-0.9779223967639339,-0.7930371704105428,0.11120366249764575,-1.0096515863311184
SIDM00420,-0.7589951899730412,-0.7249757081901339,-0.8369610518294339,-0.8938041720241198,-0.9419415433318926,-0.933065815895933,-0.7864838570910871,-0.9752454514619825,-0.8777882183413146,-0.6304664087111145,1.5983376236920863,2.7144119853394666,0.465756861675715,0.314989207969085,-0.7703665480474552,-0.8948022121920839,-0.6126562912848872,-0.8554875538792807,-0.8303709084822981,-0.8711327147435112,-0.7703395486509333,-0.7013732792890324,-0.9777402461149526,-0.7075019201540651,-0.879380590322376,-0.9684556616748117,-0.7155239896878778,-0.8087702985261365,-0.8546062622482284,-0.9869940255301723,-0.4877147968300358,1.4864320404533995,-0.8908127679400192,-0.7392550548670239,-0.6778325428939096,1.6667219914431755,-0.8446557567786803,-0.8319781854283895,-0.8032158130202617,-0.7082519574007985,0.258220795824138,-0.7659960938298103,-0.9058600773776754,-0.7902295782098058,-0.11748905970982026,-0.8582984645730507
SIDM01145,-0.7688597979816606,-0.9707335982218498,-0.8563564717135008,-0.8071324027690441,-0.9358158821185593,-0.9960333786542779,-0.6340207374443592,-0.9488199570074763,-0.9141105188484823,-0.6807813843981892,0.25650035999031856,2.7746487939293565,-0.4981881701236088,0.3316507719176469,-0.7032645662875201,-0.9566399984699533,-0.6322777780880872,-0.8304582983097003,-0.9150080596056704,-0.9428452025269427,-0.7725427787138395,-0.6655565393764855,-1.0312672543540777,-0.648799013028532,-0.7303877046015359,-0.9726471007612956,-0.70766297903497,-0.8535206068920492,-0.8675482061157255,-1.0347462269841339,-0.20797774619493894,1.4076811229137194,-0.7516088143110692,-0.7994385305848934,-0.6521641184131004,-0.19944032016760735,-0.7487047319161644,-0.812261850650384,-0.7677260157522924,-0.6056996585450348,-0.8418380673840519,-0.7691083023148506,-0.8222303497830964,-0.6529593091639407,0.4567515308448718,-0.8863939277581433
SIDM00256,-0.7589240397870108,-0.806462702344009,-0.8779689566797529,-0.8007828626977337,-0.892891222342909,-1.0065446530495845,-0.9169297682348682,-0.9727957193125787,-0.8997260736899033,-0.6453539955283368,-0.5192995416502226,0.14649517711236504,-0.5690970073053199,-0.34367877302491795,-0.7276266509008824,-0.8076414367522826,-0.6701507669273303,-0.7896714734897962,-0.9539291735061514,-0.9107459499763766,-0.7568198391474895,-0.5436323496486891,-0.9832338338311628,-0.4649757491477037,-0.8470008495641709,-1.0228924147571976,-0.7390884206809275,-0.8295882398259572,-0.831995952881604,-1.0094480490662792,-0.6918962182072103,-0.4753880997399248,-0.8840086407793383,-0.7259384011556216,-0.644445149136823,-0.5199101684117687,-0.671929739409733,-0.8788985161567168,-0.7812200989218572,-0.7904213137630716,-0.9419916073968102,-0.8115475577856536,-0.8663020683583258,-0.7408401516308643,0.2296603745356383,-0.8626227971555588
