,HLA-DRB5,HLA-DOA,HLA-DOB,CD80,CD86,CD28,TNF,IFNG,HLA-C,HLA-B,HLA-DMB,HLA-F,HLA-E,HLA-A,IL2,CD40LG,HLA-DPA1,CD40,IL12B,HLA-DPB1,HLA-DQA1,HLA-G,HLA-DQA2,IL12A,HLA-DQB1,PRF1,FAS,FASLG,GZMB,IL4,IL5,IL10,HLA-DRB1,HLA-DRA
SIDM00885,-0.9807813644264266,-0.6971162105553247,-0.8070605323355147,-0.8929081923039212,-0.8168362175971634,-0.9405445608398724,-0.6329492573353476,-1.0166345448934933,2.6027277429467537,3.7588180562155977,-0.012625495220040481,0.7553625942838027,1.8305630394994659,0.5441258365337032,-1.0025135667638347,-0.8096678056725765,0.22652449447931175,-0.5675242956345949,-0.8161382234471605,-0.7472325457504783,-0.8259596281967108,-0.6428527615096574,-0.8003599548286231,1.0884817260231856,-0.6207231216165269,-0.7796113985008845,-0.5604328306210882,-0.7288594862137299,-0.8902021490286319,-1.0070842986792985,-0.7859051174900445,-0.8085415549149564,0.6095517434644531,0.4719949272872656
SIDM00201,-1.078935622397902,-0.7906134705539046,-0.8946699020182048,-0.857195128499141,-0.8382193121973514,-0.9530843164868154,-0.675799747132991,-1.0031135806287206,-0.020623073112802766,2.391750701337897,0.22792731706110825,-0.6326032440241198,1.5956504956713724,0.3015580316294263,-0.9513310245615915,-0.7095927210879753,-0.4749358847344188,0.14847336770489003,-0.8934788969335868,-0.383641458438007,-0.8246113476109325,-0.7102770589999228,-0.8061206272790513,-0.7823435736291439,-0.7795837859712597,-0.7630104198615769,-0.259238091210207,-0.7570069980692238,-0.9806127564083045,-0.9346160278262352,-0.7804264931031721,-0.8427583319845068,-0.3740732300014815,-0.9016542259150885
SIDM00789,-1.0646923374745543,-0.6922540547044321,-0.8221872206309525,-0.8197909949548159,-0.8978900331804494,-0.944681711062641,-0.6122709147819897,-0.9458203067671762,1.6743452549451647,2.7604358988436695,-0.548809877256191,-0.24254826920598355,1.5023488760670476,0.506996962759514,-0.9599580613180058,-0.8323268657664883,-0.6249380838904338,-0.5320599786269486,-0.8552223251223433,-0.8151499658149429,-0.8925394825657195,-0.6304701452103355,-0.7983479806691488,-0.6783446957954686,-0.5905294615784702,-0.4642731049505575,0.34595506030340006,-0.7351559761691822,-0.7277044510547176,-0.895143359696486,-0.8057639681950436,-0.843417373704892,-0.1862452106569094,-0.8241412050101524
SIDM01248,-0.8689306100223028,-0.7255638109693558,-0.8191910532670575,-0.8468718916448972,-0.8622662097692049,-0.9710752895062105,-0.8218799492702366,-0.9815677740851815,-0.2307573646557798,2.4466396713728975,-0.5719094758024368,-0.6582682572877192,0.7823447340271317,0.26169662624860696,-0.950725668807656,-0.8456999320335736,-0.602780675382158,-0.6511109218808453,-0.9081972053321093,-0.45217066801589556,-0.9279450890660509,-0.7560307359570113,-0.7834155045725643,-0.6085462764884553,-0.7116834780565866,-0.7692405744116972,-0.08499555527720222,-0.8268231281518412,-0.8822819997280767,-0.7701779868439063,-0.7805639525863538,-0.8437034366539251,-0.5017785442341103,-0.8592123712941263
SIDM00195,-1.1396798211277017,-0.7505203142764523,-0.7288969931300463,-0.892453707778552,-0.8964009810877913,-0.9133919324267631,-0.7585264441374604,-1.0499314784369387,0.26502207953284945,1.9776176966194965,-0.6348800817122061,-0.7579670174332771,0.919810336039372,0.4668464216990837,-0.8865210535509143,-0.8604862171305141,0.15068366971234903,0.7285905317869735,-0.8709365349770879,-0.535645964067509,-0.8418020514886934,-0.7117088188971499,-0.707485570200647,-0.4022085821518944,-0.6980599773874353,-0.7497857261015722,0.9166973965135421,-0.7203525670017555,-0.995902372078883,-0.9171139584464976,-0.6793302627359328,-0.8454086368884208,-0.046098135488142324,-0.933688477068547
SIDM00517,-1.0484684465776426,-0.8144899301619839,-0.7786321458490794,-0.8115118362968425,-0.8127355728103979,-0.9431820728912268,-0.6625652915398124,-1.0692425825423533,1.7878928310522468,2.4291859591010256,-0.31237269682817936,-0.6426961991697437,1.7700465546195618,0.009405295082495782,-0.9788455854770775,-0.8172504750465827,-0.5864290152934238,-0.6184296246903823,-0.8461396226038739,-0.7957266229247316,-0.9151502009745908,-0.7586938468684655,-0.736002711780624,-0.7856140226650183,-0.6216597986967868,-0.7486137244753863,-0.3099246648348584,-0.7669981335259047,-0.7935070565256119,-0.859671304116765,-0.8159379114004378,-0.874487811613151,-0.23967378583589555,-0.9093559451341054
SIDM00534,-0.8463500398805948,-0.7180435576015144,-0.8481103044927608,-0.8857916628595055,-0.8556837198769146,-0.9076753102201969,-0.6963871245316015,-0.8604220808352145,0.013281186025480904,3.0739994184965123,-0.5503612694299038,-0.43328648760239274,1.4097968494209738,0.544316569059055,-0.9624462587733699,-0.7767553795270806,-0.6139547205778944,-0.6062647127560049,-0.9121215218573957,-0.7712396660615594,-0.7887843509636152,-0.6080921954702964,-0.7245600211781845,-0.6337458087200605,-0.77517047481241,-0.7077631319881935,0.601313292234161,-0.7364698016376702,-0.9008073104735499,-0.990706525064497,-0.7713361513903448,-0.7280210180098835,0.08263274004451861,-0.9015034274879269
SIDM00863,-0.3427828357076048,0.31376794116676426,0.23598869080889795,1.030994051322144,0.8677120723336492,-0.879782194768667,-0.03957598863168202,-0.732436709896967,2.7877494202177373,3.7132828124562383,0.9049738374013654,0.058860035309163776,2.597258512458033,0.23683881043938815,-0.9384208653661271,-0.8205529474376253,3.326930318375878,2.3811071134291204,-0.8417693615698556,0.1126722953023282,2.3597018266394927,-0.6261501682689046,-0.6341450125023563,-0.772377864467526,-0.08076307466759831,-0.5100242162747127,1.7010605950583801,-0.8135231157438814,-0.8870996822574252,-0.7716590720802092,-0.6306004138090429,-0.04431780920101482,2.5110955481009913,3.159664116562887
SIDM00211,-0.9484148147046185,-0.5125563306378416,-0.7518848675225419,-0.8655061592856043,-0.6072360920290533,-0.9309330859894075,0.8477653902848618,-0.941177833569532,0.798344532048378,3.395045465550748,-0.14297455226291708,-0.14369245216689663,1.76484937274043,0.43170456443021543,-0.8746700383567917,-0.77799004859376,1.456968798475351,0.020344617527258888,-0.8923510433725365,-0.6170927744627744,-0.7398242145628656,-0.7202841416956959,-0.7299891990092586,-0.677337113784523,-0.7016641336726375,-0.5236370495861753,-0.7503120692596021,-0.6822098947083617,-0.6608665006948614,-0.8401134271547446,-0.6704097708232308,-0.786603288995861,0.5115896198065734,1.6601889876757665
SIDM00539,-0.652338560830702,-0.7473825914243026,-0.8133867180811868,-0.8683987823535215,-0.8416232874933429,-0.9145291177421037,-0.6359806948737339,-0.8707778709503483,1.040588279880489,3.741376916565856,-0.6214194058328973,0.6871743230184505,2.1754663507439145,0.7631707017676361,-0.8097074504598601,-0.8867717606255908,-0.5122512902257432,-0.6546107428761319,-0.777797826655255,-0.6680249447336376,-0.7142772234879785,-0.5412529707610443,-0.8092809626837038,-0.5233126850917906,-0.34624428151169784,-0.6428576550975542,0.15796328358269432,-0.773266860247823,-0.7013976851080371,-0.8360690104187012,-0.7569452820359877,-0.8766348778508525,0.9813195318360639,-0.551651728992695
SIDM00875,-1.021751668988857,-0.7739309885247032,-0.8126504050333125,-0.9231787823653171,-0.8759834034897724,-1.0056383609005246,-0.2385896429477513,-1.031079459126423,0.25315170217653604,3.416860860342381,-0.44450951707247605,0.03788779630632397,2.034486281516492,0.6578760773445389,-0.9661723815696615,-0.8186023778163124,0.8944915840915396,1.1378298742112565,-0.909702892219251,-0.4385330914201805,-0.9080633106919069,-0.16330743182248933,-0.7642815530333824,-0.15606962291447862,-0.5864232913655983,-0.8424438812226632,1.0593171633406524,-0.7555613864097852,-0.9126962345999461,-0.9158911983054718,-0.7809019231050672,-0.8298659214350729,-0.07408433796502052,0.4933756493454519
SIDM00679,-0.06172308085306732,-0.7152409986882553,-0.7808392936452164,-0.8364523231086402,-0.7994538359035438,-0.9188355539018778,-0.45692074445009323,-0.9735904485335923,0.4482592788001653,3.1660975390916923,-0.4932864618628516,0.1334708689286196,1.8091553311624062,0.1369062406067532,-0.9112706862526263,-0.7787840161769422,0.36235259154163846,-0.4393646314210764,-0.8532961718928618,-0.699790367478382,-0.7665214223488317,-0.7446571180016818,-0.8116611781552953,-0.7422074740393287,-0.7763612453813659,-0.8420487292310216,0.30456906446435844,-0.8503210057991946,-0.948771554727664,-0.8172695992450429,-0.7529573766226866,-0.890218272809989,0.2541117785740955,1.7408101079366232
SIDM01146,-0.964153537949667,-0.7190892428881932,-0.847822417887891,-0.7995942794966644,-0.78896596975104,-0.9388063531434894,-0.6504557080561211,-1.0035747045680319,0.024407441071451843,2.5607535759028788,-0.628473416642562,-0.675751260430463,1.5139196983236012,0.21659450924753162,-0.917324167436797,-0.8098652821579624,-0.5931681412847966,-0.5403223534745142,-0.855518298931663,-0.7959913586058602,-0.7369592326435904,-0.7717891602077191,-0.7914849585652395,-0.7921146580570398,-0.7445201960974379,-0.765102358460092,0.6853190915581522,-0.7133834454028599,-0.7298145012601653,-0.8654558220439019,-0.749544192116279,-0.7579802915900395,-0.03221651445576825,-0.8309156022495615
SIDM00156,-0.851058030590428,-0.7923893415722129,-0.7931596175769785,-0.8994864362718528,-0.873202643144414,-0.9196034772878936,-0.8846645261778328,-0.957540115268313,-0.5660299690089985,0.0005380977085156352,-0.605388320362788,-0.7842094223806177,-0.09420771360639348,-0.20955109273434383,-0.9477936300115853,-0.7620102046140641,-0.7216851414928535,-0.5871563181606033,-0.8972327086607094,-0.8457003282322417,-0.8340528939182242,-0.8273343794507474,-0.7280699192321164,-0.7828917523527226,-0.7337657383816124,-0.7067070873593948,-0.87910336140073,-0.6991408295829766,-0.7764691354423336,-0.9779223967639339,-0.7930371704105428,-0.8321167211125547,0.11120366249764575,-1.0096515863311184
SIDM00420,-0.9869940255301723,-0.7589951899730412,-0.7249757081901339,-0.8369610518294339,-0.8938041720241198,-0.9419415433318926,-0.6054089259298748,-0.9903519276308045,1.5983376236920863,2.7144119853394666,0.465756861675715,-0.4877147968300358,1.4864320404533995,0.314989207969085,-0.8908127679400192,-0.7392550548670239,-0.6778325428939096,1.6667219914431755,-0.9239642034849269,-0.8446557567786803,-0.8319781854283895,-0.7703665480474552,-0.8032158130202617,-0.5644292494638274,-0.7082519574007985,-0.7703395486509333,0.258220795824138,-0.7659960938298103,-0.879380590322376,-0.9058600773776754,-0.7902295782098058,-0.8087702985261365,-0.11748905970982026,-0.8582984645730507
SIDM01145,-1.0347462269841339,-0.7688597979816606,-0.9707335982218498,-0.8563564717135008,-0.8071324027690441,-0.9358158821185593,-0.8896392275737554,-0.8666737186939563,0.25650035999031856,2.7746487939293565,-0.4981881701236088,-0.20797774619493894,1.4076811229137194,0.3316507719176469,-0.7516088143110692,-0.7994385305848934,-0.6521641184131004,-0.19944032016760735,-0.8915848495145153,-0.7487047319161644,-0.812261850650384,-0.7032645662875201,-0.7677260157522924,-0.33771258380796665,-0.6056996585450348,-0.7725427787138395,-0.8418380673840519,-0.7691083023148506,-0.7303877046015359,-0.8222303497830964,-0.6529593091639407,-0.8535206068920492,0.4567515308448718,-0.8863939277581433
SIDM00256,-1.0094480490662792,-0.7589240397870108,-0.806462702344009,-0.8779689566797529,-0.8007828626977337,-0.892891222342909,-0.6700474292894469,-1.0026008966118336,-0.5192995416502226,0.14649517711236504,-0.5690970073053199,-0.6918962182072103,-0.4753880997399248,-0.34367877302491795,-0.8840086407793383,-0.7259384011556216,-0.644445149136823,-0.5199101684117687,-0.8200598292224679,-0.671929739409733,-0.8788985161567168,-0.7276266509008824,-0.7812200989218572,-0.7183050896676568,-0.7904213137630716,-0.7568198391474895,-0.9419916073968102,-0.8115475577856536,-0.8470008495641709,-0.8663020683583258,-0.7408401516308643,-0.8295882398259572,0.2296603745356383,-0.8626227971555588
SIDM00444,-0.9841796850207949,-0.651736289385326,-0.8448822326929188,-0.8234808111258343,-0.7995509309322103,-0.9284390427301593,-0.7863343653034567,-1.0206207145717496,1.867241039162974,2.4071915873153737,-0.2820347347876246,-0.4463449908825353,0.9324566108316289,0.295554954670903,-0.8240887658638996,-0.7486068798601697,-0.6205352695578281,-0.4642571053306023,-0.8294128252021834,-0.8344338517892598,-0.7977736778321283,-0.7440026171013668,-0.7095458598045778,-0.036632116572011125,-0.7060461643101553,-0.8088116714614804,-0.9453716817389018,-0.6499259943618589,-0.6271640819084329,-0.8796353572510553,-0.6493312748171218,-0.7406224084314815,-0.314576611716461,-0.8296817718758607
SIDM00137,-0.9619147597555403,-0.66686684287972,-0.7960126500030824,-0.8240650250709408,-0.6842355423408095,-0.9544329124696627,-0.6824075112755931,-0.9010954155676855,-0.0479769025332014,1.8935898400841162,-0.28127657059353517,-0.727255028425939,0.37722313200573854,0.23868336239404947,-0.9962897680497997,-0.8409526416309867,-0.6417756875376007,-0.2913328354864149,-0.8463090230003655,-0.7667797293287019,-0.8695980199155066,-0.7553152442213936,-0.7141890256357313,-0.6848349689133132,-0.35176733472394345,-0.8043862131173253,-0.4997146862507904,-0.752078774924763,-0.9401422620455654,-0.8273446571664774,-0.9149349514896651,-0.8688717950231478,-0.0991381120067789,-0.8983500564001488
SIDM00569,-0.9811166510688556,-0.7067738392257319,-0.8941575129429058,-0.8907450666598667,-0.8326696872335013,-0.9381895091130089,-0.6919389217277758,-0.8809886969582303,-0.3752024308949028,2.930407720971239,-0.2947922819498889,-0.7402473389070449,1.4468606813047495,0.1676880122341532,-0.8812919502718304,-0.7503009459664098,0.7393311451955327,-0.1115102802997729,-0.9112032842955603,-0.48129217143208247,-0.8218591470837331,-0.7626610713944056,-0.8060816664074048,-0.5304814966155896,-0.7195139954281973,-0.7849928340447923,0.004355793187525551,-0.70657641267647,-0.9257510226713517,-0.8504590703571016,-0.7361373799969764,-0.7615725786193763,0.48658253241498167,1.0099265913165802
SIDM00445,-0.8071667911927308,-0.7177818798242821,-0.8113050318115653,-0.8642508393962015,-0.8716936900222655,-0.9592321913873506,-0.7946350003723759,-0.9705245105369973,1.6588349159246953,2.440694970881732,-0.5264590302691383,-0.36603195380943293,0.9529805318725996,0.005403264065300564,-0.9487629675927114,-0.7776430541964394,-0.6731632444038759,-0.5693168083051481,-0.9047455224757005,-0.7832539060524688,-0.9023659244674223,-0.7988200322381456,-0.7427038287389949,-0.6843957429230864,-0.7127319493243763,-0.8664282037587452,0.8332733197454084,-0.7875279174796406,-0.7878130821584971,-0.8801396658691416,-0.8457609068395641,-0.6579191528696638,-0.22799705929055178,-0.8625407534881584
SIDM00094,-1.0009776027840789,-0.674032241172989,-0.8741173509289722,-0.8408072115918395,-0.8322171608757613,-0.8940362611525098,-0.7634086796529599,-0.8059485144882657,1.619579646193376,2.7531633208634063,-0.563348882158212,-0.41612444779001434,1.478743522120587,0.2612632759157825,-0.9458914542359088,-0.8760253215588985,0.6460075054966982,1.2591727113951647,-0.8862516105553899,-0.7070259830772205,-0.834846904626092,-0.7833016403723532,-0.7513604729538842,-0.5090116274605133,-0.7813247881017019,-0.7614284478356529,-0.2504759327093578,-0.6984392474919151,-0.816077304138698,-0.7946168975053252,-0.7662034094597883,-0.7362459517680199,-0.009418091334255538,-0.6972563026981621
SIDM00576,0.6161738371963849,-0.7438552021965295,-0.7548553877110847,-0.8437760578287463,-0.5184957328774175,-0.7219965725514352,-0.3344067110328455,-0.7829884233639344,-0.2251162489320995,2.7898839941527758,-0.2768592717445817,-0.6983279784459794,1.4584570858231638,0.09521946167105222,-0.9015879208443577,-0.6845260213510123,1.5245359761966053,-0.6068825680477996,-0.8508110709759261,-0.26621093393486295,-0.2732966472438373,-0.7389899025614018,-0.76565577667834,-0.664198047226734,-0.3405448847799489,-0.10450146101932672,0.3538149999434054,-0.735742665504517,-0.8503142956018621,-0.860578871922238,-0.723469737285205,-0.725682187282636,0.5596828379043092,2.4436624149715858
SIDM00257,-0.9841135727488941,-0.8010979585820625,-0.9280673738830295,-0.8434401841534694,-0.8600338145620378,-0.9331322303032497,-0.6906398312509816,-1.0290680737182902,-0.6662138753876734,-0.14277951698214789,-0.5547333998045466,-0.7731030912716734,-0.6860086882712271,-0.18485683571650086,-0.909012286070487,-0.7171367983355275,-0.5180141992400418,-0.049892627783074676,-0.8182179019654171,-0.7293226356653096,-0.8701972443862245,-0.7326888548962678,-0.7023415354612712,-0.7425267739489678,-0.9164803578731215,-0.7304432031804956,-0.9405338534292433,-0.6473722025394569,-0.7833332953591049,-0.8561238916383466,-0.7912537229752423,-0.7731988574780656,-0.06109220852873074,-0.8933927578457501
SIDM00835,-0.9540345377913237,-0.7673332403794537,-0.8284059733177522,-0.865464996394588,-0.8350295978633075,-0.9078432266310751,-0.0567383638854208,-0.9081758600641722,1.0186116113790211,3.3366500414356417,-0.5610435230064543,0.35543540721712863,2.0395254436761943,0.6991114008992946,-0.935829360589571,-0.8192709898794377,-0.5181949871931404,-0.6656259413983191,-0.9090032078872124,-0.7931274258373189,-0.8516385692264945,-0.6676651803847335,-0.7885580754135227,-0.6308052787580753,-0.5734883708778303,-0.7574860625699038,0.3212149770019016,-0.6888482103674964,-0.7972424863153235,-0.9224791006158003,-0.6317874137747687,-0.8115726841566574,-0.026574181093314237,-0.6708673624595232
