,NCAM2,EGR1,NCAM1,ELK1,NOTCH1,PRKX,C6,CCL5,C5,IL1B,SOD1,STIP1,MAP2K2,HSPA1A,MAP2K1,BAX,PRKACA,PRKACB,PRKACG,IL1A,HSPA5,PRNP,C9,C1QB,C1QA,LAMC1,C1QC,MAPK3,FYN,C8A,C7,IL6,C8G,C8B,MAPK1
SIDM00174,-0.8308254827052148,2.1593322332008134,-0.5361346021699482,-0.5219759074892311,-0.7139291042480658,0.5007797156211201,-0.9823272571295716,-0.7177342039086535,-0.4513894999191956,2.73278942953803,3.336671677549254,1.3588116600140467,1.5085687122469027,2.9431742944307397,1.5776711745690466,1.4865499457751514,-0.7298249541675489,-0.09185637665216106,-0.6514636447700582,2.054499996588193,2.504527467349309,2.7993069719016708,-1.0118278819050868,-0.8649980461182522,-0.16937309417703614,2.402092149398277,-0.9095413574449254,0.5921307107068303,0.9318569019438828,-0.6555348259325253,-0.8081531605633865,2.0167560247131053,-0.7428515663108035,-0.7363297828029963,0.4373902651866279
SIDM00487,-0.7538641414353663,1.974211790517502,-0.6883079361851983,-0.46467476347770514,-0.38879733994553817,0.1950458460897595,-0.8421672760865123,-0.8192857547772635,-0.07451009201606844,-0.4488115087201378,3.5242277186214936,1.3914829114611849,1.2795622619312634,-0.9092542479215616,1.5162557708552813,1.141269681468405,-0.686970722115268,-0.5768895165362093,-0.7783227065724958,-0.5979880569498562,1.4479447248810051,0.7650008990406186,-0.9989875867777154,-0.8108463997259738,-0.3255397367478258,0.20593684159914136,-0.6951418796970465,0.19372893086059062,-0.7025601042798473,-0.6893074444054703,-0.8151258394297726,-0.6463101401949424,-0.25144895989405336,-0.6385798265719483,0.8124803320298268
SIDM00263,-0.30431252558978933,-0.16816626972513243,-0.6222375104539855,-0.642352070372799,-0.6367227054682594,0.915272609302464,-0.9971957122088679,-0.8880867728964981,-0.44123386832492467,-0.843825363474632,3.1963178607052214,1.400897047695448,1.1518025798021572,2.8407322409329785,1.6181745869942294,0.8340928148163593,-0.6029218729055439,0.046164369542188055,-0.8777436051883089,-0.7068318044002029,2.259459274285502,1.437350200547858,-1.0366139549458135,-0.8557223652848408,-0.36253454358877485,0.9138051290919756,-0.9575857566165916,0.315502238726775,1.3388357590598459,-0.7212330534812489,-0.8591988657123318,-0.7488993106614649,-0.7049927103321473,-0.7964697640397477,0.3613597589247969
SIDM00277,-0.814394463737941,-0.15177108116610097,-0.6640185577887279,-0.5994228086198307,-0.3084719149402323,0.4353019775076631,-0.9654387734033508,0.5876473280697596,0.025539349751640947,-0.6916979601172634,3.038594858321558,1.221101696538986,1.3121530563554038,-0.6446734277163626,1.4255736689973697,1.7336964597908942,-0.6484743887222808,0.3532614741334522,-0.8255925785846859,-0.708671580867699,1.7233858557042667,1.8148757515423142,-0.9835654666442067,-0.7655073516496177,-0.2290366353600521,0.7041789337901819,-0.8860595160594109,-0.04577984584928725,0.8735195976808654,-0.6121167490636088,-0.7841464252134994,-0.799610992131685,-0.6740121204423793,-0.864766799366483,0.7158782247957273
SIDM00592,-0.8654171525524247,2.216981174235956,-0.6995587474083047,-0.8361146375653561,-0.5531661693726588,-0.2551276046146106,-1.0086984655992557,-0.4424221539712553,-0.628037809766167,2.636303222036043,2.881409696305374,1.6854873305640132,1.4573464702913714,2.975234062143491,2.0488108496765216,0.900064114470968,-0.7206710525243937,-0.10553665157922545,-0.7829318338237452,2.9559323836655733,2.118591177825386,2.2236789852575556,-1.0272590760426157,-0.7628386262760205,-0.12095433227616478,1.3509275383947599,-0.7418946081500438,0.35810482472262867,-0.5827001885161452,-0.7505273447343537,-0.8455528492246084,-0.4622526370844823,-0.5982303961037304,-0.6255302618370074,0.7739784467133406
SIDM00496,-0.25859826484273113,0.6930560148251915,-0.3722041110876351,-0.8210128308074989,-0.7806584683798715,-0.5369633464383667,-0.8221063198442911,-0.7925133592216053,-0.7970636448458219,0.8875553256172862,2.682876677252753,1.0555180261433839,1.0502890651595629,1.873340726639971,1.686835741105797,0.8165607700363788,-0.5054474058091255,-0.33425711121179635,-0.8361711348961972,2.9000956469798136,1.8667901405418634,1.8725705340647534,-0.9330111497328419,-0.8132849304195142,-0.2360236803685732,1.3756946364335945,-0.8362583212454883,0.6403438407236525,1.0667713645212062,-0.7356373662713671,-0.848191167812554,1.1656560091871544,-0.781119897552154,-0.8175925514154347,0.626374917030805
SIDM00793,-0.7142237760583267,0.09486870293342779,-0.5744380281214106,-0.5488652603663277,-0.6671300125179248,0.2609319738373626,-1.050703624390064,-0.8479170972418385,-0.3517073890147427,-0.46822218012274786,3.1774716698543104,1.4605187446748298,1.3827385235575924,0.5944461471869945,2.0908144906190005,0.9678541191919074,-0.7432814197585172,0.7919557988659829,-0.6172295025203245,-0.5044417532084442,1.9312978217183474,1.4583757643879518,-1.0017249739842695,-0.8859025612103884,-0.1671605553368446,-0.15627420164543804,-0.9101704463107617,0.13620294373048658,1.794233538092301,-0.6215454568674313,-0.7516580557276328,-0.7859998799875748,-0.6051214863428654,-0.735175998632733,0.5176861475786428
SIDM00121,-0.8173385149285046,-0.34033125869623065,-0.6818570482803095,-0.6541716145363113,-0.13464032489289116,0.5537509816699119,-0.9196726264930553,-0.8087007854994198,-0.41117395755725855,-0.7280704170999812,3.07878477606238,1.665045840040286,1.1728593711591413,1.5703252485632666,1.5290627876666931,1.186914953835947,-0.5816206435686337,0.6305588975633,-0.7991573505767303,-0.6556367286799945,1.411570080034194,1.8419010093563006,-0.7141775450505853,-0.8498247078020899,-0.4377840556060935,-0.7408047910878705,-0.8105596067193837,0.5301885596121911,1.33178964279212,-0.7202895015008711,-0.7678719794178838,-0.6929396248306908,-0.5975901088014582,-0.7928305723441894,0.7705438671840273
SIDM00202,0.37824952529899375,0.4634407315670933,-0.4605781072271849,-0.5581758932735035,-0.8046505089210375,0.25572534046212403,-0.9211576430508757,-0.8160864948822655,0.9918752650952777,-0.8141747234527167,3.0718739683753107,1.582232139380717,1.228978831841612,2.011825747133199,1.5157405280015837,1.24324491955534,-0.7993531152026079,0.09282303224619518,-0.6907961345222746,-0.704627671749871,0.9240026355028873,1.9300422860794362,-0.8861713660621346,-0.8747560488751844,-0.406399864917905,1.1134898456135118,-0.8091349627865713,0.2055623344139984,1.2687016927752486,-0.8008506633482602,-0.9080265942631591,-0.838549637188295,-0.607167347333596,-0.853844581318702,0.5760560323597347
SIDM00047,-0.8123240172867399,0.6665380628727229,-0.7331231583344886,-0.76488016278062,-0.7530651112885527,0.18724482667544376,-1.0183015318282396,-0.5477544705914155,1.0430879067763825,-0.7221151754160853,3.0373081060074494,1.2273849518380127,1.2389860034941151,2.6628084467380546,1.6045640942690207,1.1060646953526563,-0.7114695073554729,0.22794821691024683,-0.6972649158097716,-0.6831162631371998,1.8432205793641947,1.5084285058524742,-0.9711837980554104,-0.9411202241541216,-0.3500115232738508,1.817421771949199,-0.861931313524193,0.0439462485166295,-0.25192572266080526,-0.701298891114128,-0.890997010121406,0.06009639146818595,-0.8021168732151962,-0.8322101988856975,0.5947607618152689
SIDM00885,-0.8353390572643344,0.24946079194615212,-0.7679991614602467,-0.6774908225894111,-0.5027642278504042,0.12398451060282616,-0.9745298043507666,-0.7487987655702227,-0.21768548952641767,-0.46646626895177895,3.275513958659649,1.60375526423633,1.0750036350259111,3.0695404270284237,1.1553859455164481,1.1467360595096663,-0.5138854887682032,-0.36321542489486525,-0.7269418185659284,-0.657963538812057,1.9935140743384563,1.7097750948696726,-0.9516698148251204,-0.9425560989893086,-0.2774164245906053,0.5411928110161365,-0.9857443743631223,0.26630861475527084,-0.5195491100636053,-0.7743825903098096,-0.9185975002451933,-0.7336198182914898,-0.7832414602918102,-0.8215220550783636,0.48964843929509655
SIDM00201,-0.7641506561398145,0.8514030533826689,-0.47073896083541017,-0.6387256590115854,-0.6637467990739829,0.4757246055086685,-0.9165838390962282,-0.8483590839473214,0.5451158966691628,-0.8470892818975015,3.442470277175765,1.3486601746536833,1.107611889519395,2.3477488675621565,1.2820126771905118,1.1439979904563602,-0.7022095298300448,-0.1108904270536618,-0.8712963043573637,-0.8081063504008787,1.1739399797191374,1.706998860703895,-0.9776845191463288,-0.8648149612294805,-0.3949790824339372,0.852987756962921,-0.9256876657481242,0.5249173636008031,0.07190317920839565,-0.714870104739136,-0.8439732115214071,-0.8327080564103092,-0.7262473699870043,-0.7418395489559361,0.25703329090017496
SIDM00789,-0.8211831203169936,2.3501069352665307,-0.7389934444203501,-0.5600446035493587,-0.635679943029001,0.06517729856159074,-0.8851894582382475,-0.8684131745524638,-0.14587885903728015,-0.5542851940313345,3.313663083998847,1.6474104934010283,1.4986565813124753,0.3386786166611546,1.7534631817080126,1.1499290018580155,-0.720300711107924,-0.2747712454697424,-0.8474443943146479,-0.5720108463025265,2.192049073289935,1.7145983241940466,-0.902864182225903,-0.7903546520983842,-0.12411311115750794,1.109043788030578,-0.8247042446893385,1.0582305380699342,0.9575917956507378,-0.8055391013484163,-0.8494082457247415,-0.7387922103658536,-0.8087121636124707,-0.7592791526019915,0.7087954221139765
SIDM01248,-0.6410649176157469,0.46752019042111925,-0.3614644301827181,-0.7542114871196602,-0.7637275402190881,-0.2725500635337156,-0.7909126009739046,-0.8132150202958734,0.6244992957862796,-0.23293545503546434,3.043668980081492,1.9158490288164862,1.5637595234135568,2.1578656296199332,1.814619762297105,0.7441021433522348,-0.5481195077624234,-0.004867808845696806,-0.7563947151971327,1.052099199566289,2.157120665747414,2.6147905829355635,-0.9932804178643269,-0.8730336075586926,-0.10805357885119943,1.6551638795914148,-0.7555506530797313,0.49771085002159204,1.527671729645271,-0.7405690226959895,-0.8835573879865375,-0.7465257714626812,-0.8263118733350003,-0.6683809716288875,0.7608249082784095
SIDM00195,-0.137416080767703,0.33938993746147184,-0.5518301537561541,-0.5417052071906961,-0.6001143731290637,0.08243768669418874,0.7311520933513624,-0.8603195409748695,-0.17312270591728451,-0.650834669444755,3.3227755601517672,1.4953331704772757,1.247518257890529,1.5850784324852198,1.5732234832960401,1.0614420872206218,-0.701323878224115,-0.09397100218754541,-0.6964161855333253,-0.45339653128108026,1.442444108668364,2.16907900612729,-0.9509629184655402,-0.8499615175277104,-0.07213660407572973,0.5101501806738155,-0.9055546962874158,0.269305895274319,1.1979402122156448,-0.7033074885855706,-0.6633519574998558,-0.8267610767299842,-0.8807649353869742,-0.716259609455419,0.3292508433922641
SIDM00517,-0.8429978231460054,2.0493196775647253,-0.6755778620857068,-0.7095968080307509,-0.582493067619957,0.44627915952641267,-0.9887229102810803,-0.8862654730728468,-0.4171124342254771,-0.607152223704147,3.077669041955279,1.3242412195316968,1.0811988309169926,3.249734857074901,2.0828931279373535,0.9740778837429517,-0.628414157732805,-0.23452193188992965,-0.8142705190247007,-0.44028921870118914,2.5019670778986547,2.4302146742837265,-0.9699242382353527,-0.8829380215266487,-0.27538547405664227,1.0492518502996466,-0.8441655040874035,0.09895595973499309,-0.15740088958171414,-0.6340047498294957,-0.8716746640442697,-0.6808767586212828,-0.6906925188939784,-0.8519298467987799,0.5401059686901731
SIDM00534,-0.8328800693742854,1.2158015403264082,-0.6883150918610276,-0.781778859063661,-0.5780948169476869,0.010641171299694102,-0.941657133084456,-0.8152405745377294,-0.38826398138818363,-0.4267322472822101,3.293772788932245,1.5507714367468368,1.068272574613594,2.4723235685384015,1.5347626876346612,1.0652477225679773,-0.7642812433825827,-0.6952555358500266,-0.6923264174076883,-0.0794195503208061,1.7428191756972848,1.4707364990098883,-0.9419928127556261,-0.8805683393932161,-0.0642441090426015,0.7952022073369673,-0.7963908980617995,0.39443251350422087,-0.20304270265719146,-0.6216020511110477,-0.8380852806310222,-0.726440313408619,-0.609831904288266,-0.8408090921907264,0.6682228395614042
SIDM00863,-0.7021940417435708,0.6978853738792692,-0.7419659917544813,-0.4992725684652612,-0.7608614135343276,0.5937427797923265,-0.9755476000735128,0.7964837981088531,-0.4702779028663042,0.12607709993710622,2.927666461623903,1.3255163942533503,1.4049156973674126,0.16842933972088603,1.912912070591856,1.5249273292967016,-0.6444966600083828,0.3962018085945174,-0.7424373960350444,0.2541493864067518,2.234232269020783,1.2379542715142455,-0.9212890181146887,-0.8348852283793377,-0.28434234167051275,0.5057665774407455,-0.8808228953480141,0.15692814501580213,1.5604529457684324,-0.562884668673751,-0.9077474999300758,-0.5989417370334289,-0.7334954538696965,-0.718846122947958,0.5342780573639611
SIDM00211,-0.7848981165251968,-0.08856410291139957,-0.6411484211791145,-0.6336873395539467,-0.4912794651466818,0.9600749850880799,-0.8994241997643782,0.8095274134370855,0.682469001040534,0.8474890806682238,3.4417646648722555,1.7442872532160885,1.3020289068177282,0.5492308227106781,1.7047708225846192,1.2373909038424753,-0.6271329769609929,0.3337109926804114,-0.6699299276404412,0.9938352727235544,1.2854217742707987,1.367804629849766,-0.9419916174658605,-0.8409223485927789,-0.18745320828974074,1.0088403615615464,-0.8418590010710371,0.14137320178720342,1.5879658527465543,-0.5519413964542406,-0.8496257585577085,-0.7142350475061234,-0.6090452669883542,-0.7563857115060387,1.0877712276776497
SIDM00539,-0.8391943855169302,0.8013591153482938,-0.6132331358598299,-0.6667054939049736,-0.45775436386778867,-0.1093390246005546,-0.8920784686453194,-0.4295775210831012,-0.43129896161428866,-0.1779554407991088,2.7287207375938336,2.0344904496200633,1.2997437690747045,3.000412019889187,2.2274518739771816,0.4491155789300998,-0.721309946548628,-0.5268947176872216,-0.6721182341317345,-0.704516832239475,2.4006097097072936,1.5910891986711109,-0.9135350547494752,-0.9029541892035643,-0.21542253527405994,1.2079447814602604,-0.8834404597566345,1.2054445086793382,-0.43082483588044806,-0.5566035937604803,-0.7985702175795822,-0.6373583127721681,-0.5781524472327304,-0.7682900230968507,0.3602914680207835
SIDM00875,-0.5252363360066137,2.3444489830745354,-0.7444207565056739,-0.7605973938099424,-0.693103247337289,-0.16272126290003996,-0.9736694137708518,-0.6021302262607269,-0.654776281923626,2.141560468203518,3.1111116548799576,1.293844621899221,1.2386441341054784,3.123245292170312,1.6478795660467944,0.827768492252733,-0.6996858348403805,-0.4517314534184816,-0.827952501165909,3.0757454703324494,2.567912708079495,2.3328530184766,-0.9418445723755243,-0.8967358857660679,-0.4438098960669485,1.7782753877941395,-0.8958239324946159,0.3582227753148531,-0.7936577432431695,-0.7201186230407814,-0.906275238851487,-0.7161202474937299,-0.8927429067936172,-0.8991583224475784,0.676753771188762
SIDM00679,-0.8076679306292585,2.6049893981896672,-0.731860282881128,-0.7208397416629415,-0.6036737558085643,-0.004970068218964658,-0.876543275551384,-0.4774263740683852,-0.507956065873846,2.582836898500447,2.7487499945971168,1.9518065808118936,0.9141019278210305,2.5480807900934916,1.7948684257645062,0.7865167559401696,-0.7237314975398104,-0.48874093645731487,-0.7951341113565652,3.3389101750870847,2.6419522172489573,2.88750023472472,-0.8011519845106029,-0.7994713100345103,-0.4967609365092816,1.4254710731805142,-0.8819310372579614,-0.15850103378463035,-0.4934672355310132,-0.7518010313284819,-0.8189469418319295,0.8070859760775257,-0.8056860613548043,-0.9333300980089805,0.7524740615991055
SIDM01146,-0.8039028830242431,0.8203781523965694,-0.6536517014665016,-0.49945333010080295,-0.5089512591532892,0.2254158327154936,-0.9639183113644999,-0.7954253321080702,-0.43829226424207063,-0.7184717490738671,3.1942623446402036,1.56966417508685,1.4941539025634585,1.5734787878659682,1.8957586219435616,1.4351543483229774,-0.6064741622908275,-0.4655507225702528,-0.7159188884584826,-0.6374316924811935,2.706536034005371,2.574897740635829,-1.016892075582218,-0.7579260694351686,-0.33560670484050786,-0.8216685755985587,-0.7879606110426485,0.3463681731894744,0.43614811094496864,-0.7820222755916151,-0.8542002742617557,-0.7646373158128973,-0.6588024439689891,-0.8606829504476008,0.6515132230878175
SIDM00156,-0.7526208540525186,0.827233420855009,-0.5617384785736131,-0.49199100753967684,-0.6106074160772281,0.33022699968720126,-0.858240403195815,-0.7882656232868654,0.7709871080905399,-0.5727951914378991,3.284795344188309,2.26578486458803,0.9225177921018173,-0.5928661226790484,1.3101066345546333,0.5587739180540189,-0.7996321195321281,-0.30839396805631586,-0.7848145299878126,-0.3318308205225315,2.127947711430916,1.4511071212781703,-0.911933577299012,-0.7848763330100481,-0.3091995715841996,2.0127547911204804,-0.8913971785224741,0.1282824210179878,1.0547019707664842,-0.7735846140377448,-0.8400121967562062,-0.7193790393050532,-0.8244685843522402,-0.865154433549859,0.6792831117256345
SIDM00420,-0.7705773141835012,0.6583132628177722,-0.5265600445352553,-0.6647700214168505,-0.6154614556958362,-0.1736978783638403,-0.909670888016228,-0.8008478632714114,0.43800351959237716,-0.23761585769447222,3.2540608860718576,1.7171257653556453,1.243626010943158,1.717230074762742,1.7534726100610754,1.0724228560925482,-0.6637337936424292,0.2543045257675969,-0.7009700490762277,-0.12756473030493437,1.8170181829859091,2.084393027338153,-0.9662838779078095,-0.8631333714153534,-0.3724978257968574,1.9144513370858667,-0.8939389340747064,0.30040818816574616,0.3475723099589699,-0.7651936467156311,-0.8319744044683685,-0.22521372120853422,-0.8715489661190934,-0.7944430535815181,0.7878608117421824
