,CD80,CD86,CD28,C9,CTSG,FCGR2A,C8A,C7,FCGR3A,C8G,FCGR2B,C8B,HLA-DRB5,C6,C5,ELANE,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,C1S,C3,C1QB,C1QA,C1R,C1QC,ACTN2,HLA-DRB1,ACTN3,HLA-DRA,HLA-DOA,HLA-DOB,TNF,HLA-DMB,ACTN4,ACTN1,GRIN2A,GRIN2B,TRIM21,IL10,SSB,SNRPD3,IFNG,CD40LG,CD40,SNRPB,SNRPD1
SIDM00968,-0.8098271758300913,-0.829284787053557,-0.8759695724223756,-0.9773555114998749,-0.6606057171761877,-0.754328767313201,-0.7057531887181521,-0.8173126714034304,-0.9260765823634941,-0.8138857911275534,-0.8168588969968678,-0.7498774871616245,-0.9234764037767058,-0.8088724374183189,-0.45951245925310025,-0.8923953881635909,-0.6182390793190022,-0.7308515759584508,-0.84590013507576,-0.6915617776349977,-0.7583118795670994,-0.8089515704024737,-0.7385362891993116,-0.8548893671978145,-0.17227355611485634,-0.6280690610867401,-0.8326911077543433,-0.841901890409905,-0.00025014779290399646,-0.6729047492049887,-0.8953870211785894,-0.7912864353514015,-0.7588021651317794,-0.567173267603043,-0.5909527461188151,0.9600381802196777,2.0534472904467242,-0.772515415094287,-0.9270002947920736,0.10985148851894466,-0.8639364943992948,1.9249059858434612,2.3406194285863777,-0.969082921229474,-0.7936594233688596,0.9806728626337836,2.498098767821836,1.7314201630802488
SIDM00250,-0.9224312773421718,-0.8608331771011004,-0.9366829373768224,-0.865284006034237,-0.7009843775763632,-0.6268013071629459,-0.7639602444273063,-0.8162517594728849,-1.0070656204097757,-0.6978916072621257,-0.8490591850912914,-0.7751596894201925,-0.88431657354927,-0.9307203306498498,-0.7466430464442598,-0.9612077408800013,-0.5415509421072211,-0.8680810809269841,-0.8752624082487177,-0.8250680521858675,-0.7970164572629419,-0.8775361986074866,0.3368858682059888,-0.7653299819656864,-0.38157297021911285,-0.5871947418808557,-0.8059716351884986,-0.8456631301887466,-0.16055274598150776,-0.798617404204311,-0.8516947902538804,-0.7215562930950907,-0.8632909317817951,-0.7519402263696385,-0.5901582556920457,0.34779118893068933,0.9859635586292002,-0.9488824418613127,-0.8028817785751895,-0.07378272174889547,-0.8745681794170532,1.7851277795460725,2.6845141183484262,-1.026252101276297,-0.8986670972326662,-0.4634255534461446,2.806208074806648,1.4963318433529638
SIDM00252,-0.886054317190993,-0.7925544617630507,-0.9338465365031551,-0.9232763876404072,-0.7132680590026661,-0.7620344487014914,-0.748689886039178,-0.8487793027630974,-1.003590346178103,-0.7495295115248207,-0.8022704265750505,-0.9954925560197508,-0.9488104242774442,-0.885635721742866,-0.6890996808394504,-0.9215624271245644,0.09170716470783001,-0.6972651086972149,-0.800481755453603,-0.818637645652844,-0.7408554960959542,0.8213648082026782,2.3270076503876314,-0.7835073840217215,-0.4021993981589395,0.7235242474697082,-0.9031043461899286,-0.8333680156811261,-0.28096735497589503,-0.6757056829050905,-0.6732020782265696,-0.8046535464488133,-0.8213810887039869,-0.62177051806611,-0.585056478152869,1.0283056114870701,1.6520777633981354,-0.8273982163221645,-0.8645200940620648,-0.190523060463723,-0.8102326011833321,1.9804050757297964,2.3252669318796095,-0.9272824043142254,-0.8255109267924541,0.22619298702098803,2.683952364063231,1.4801166333703761
SIDM00242,-0.8414967409049756,-0.8643820576244383,-0.8466137805321565,-0.9795113749845011,-0.7516472359355283,-0.7355305349263397,-0.6840286150450191,-0.7747836778421286,-1.0316540384193345,-0.8051894466212871,-0.778439996591761,-0.9301250444840238,-0.9642237465010233,-0.9420683562595433,-0.22531370377365129,-0.9791520625812805,-0.516157091282228,-0.763102175266583,-0.8512414903533534,-0.7807496817196584,-0.6295981320549666,-0.7211006347633869,-0.7850460487762715,-0.7714814233366115,-0.35247668510032515,-0.23769742088636925,-0.8333586918884482,-0.7520560313383452,-0.1793554166900792,-0.7366353665327535,-0.8112362646125729,-0.7912790144841851,-0.9195250504022521,-0.7987441422544983,-0.6280184385754178,0.3168832286059094,1.7037886703384648,-0.7135724820660604,-0.8785860635595684,-0.46895390033855994,-0.7523455251032442,1.960923634209385,2.6202609621119874,-0.9852615745570474,-0.8286631087310474,-0.7372612371987921,2.642615489316721,1.6750142070857637
SIDM00438,-0.2798467854928121,0.4411594676773696,-0.835949501153258,-0.8288185459185241,-0.30110038642720677,-0.32279799928511244,-0.6998042524391493,-0.7454406795114866,-0.9389765117078555,-0.8041447296602224,0.19393017344016752,-0.9219063715135314,-0.6124739040017521,-0.9402823984166389,-0.4526709768155705,-0.8570093362156351,3.5641052194873923,1.442762701632632,1.9115723501802706,-0.6801160987632509,1.0633660927896433,-0.6685935245747783,-0.7631657638537755,-0.7553796482797,-0.12835917549173087,-0.5635032134272052,-0.7206420840974556,-0.8695326667075995,2.2454427436381263,-0.23269918201018264,3.3427246617954016,0.05476797574563273,0.0465747500617348,-0.6925564584298644,1.1394417151191198,0.07310805871822226,-0.6016569657882312,-0.6796040355554822,-0.8011967325738135,-0.10208576517207603,-0.6876925576677275,1.6961813666344698,2.7334972118061343,-0.6886072906610122,-0.7233526748069148,1.2990715448004897,2.8288627474065833,1.7509733687921716
SIDM00231,-0.7699553021273534,-0.8112769880549481,-0.8472077118203739,-0.9358939935049715,-0.7211577200821064,-0.40881042171274434,-0.7048521040171881,-0.8156828271692129,-0.953305950306665,-0.8007908673940769,-0.7573197349467248,-0.9418200720101174,-0.9382332207408365,-0.8854559835734752,0.022183653212670854,-0.6442888767620699,-0.5689085339840054,-0.7104546712849675,-0.806242495489066,-0.7892879111664766,-0.590357049745611,-0.15232520759592208,0.1761637138487447,-0.7758740566429764,-0.2711623655698076,-0.23042954104134472,-0.8479612281804242,-0.8557161422285916,-0.09660778518689615,-0.7521229539116236,-0.8470177523047976,-0.7701542497782676,-0.675599548409837,-0.595688791825985,-0.3002795569375419,0.8359508971946465,1.8686309792248506,-0.7409558847487762,-0.8817160408626947,0.4527445769757538,-0.8331213433031741,1.7070974635218668,2.4562558319205126,-0.8910554599777942,-0.7894345245558436,1.330778712342829,2.4834990903444316,1.3693460513522617
SIDM01011,0.6390362411140683,0.9797579330648581,-0.8100156948555955,-0.9300253543288894,-0.573003815383649,-0.6015363300228541,-0.6808565663917909,-0.7117219462373191,-1.0005710691634477,-0.8720746574427325,-0.5568711017139535,-0.9310578505135452,-1.0666902261094275,-0.9117649628607842,0.08000302758916232,-0.8739445622487368,2.404534329226297,-0.5499392672634075,-0.7764338133661132,-0.7686519113190373,-0.6805755370840689,-0.7964737816736374,-0.7204339270361088,-0.8065374186218172,-0.19180728047824033,-0.5227776895768713,-0.8080445859041459,-0.8629496438136969,-0.20637178833045203,-0.6151704558393927,-0.7596805074247885,-0.7050806946224676,0.2956444230376479,0.7032547784756741,1.667221692849168,0.005121856718490767,-0.7505397833730162,-0.7293777831087813,-0.8347255672879362,0.5402802966707453,0.39140836476454083,1.7814202109564292,2.5589739868832733,-0.7853602604452583,0.12412843167617434,2.8273589252394373,2.72212275167543,1.5150266350511419
SIDM00182,-0.8030221877456956,-0.8562102948612026,-0.9041485648588521,-0.92461711001021,-0.6978853234848827,-0.8355784916088016,-0.7320267730466309,-0.854602388987111,-0.9337874518031148,-0.81097256610593,-0.8298023426034352,-0.8440982760942254,-0.901657826534627,-0.7653225458504567,-0.6415876834082117,-0.371967679434861,-0.6068926023569946,-0.7634344606890759,-0.8129893255978662,-0.7762060359440173,-0.7715427428099364,-0.731811231971146,0.3051572863017938,-0.7885675614194649,-0.1764909048436418,-0.6520369571846891,-0.8163598579344977,-0.8206994220927127,-0.35668997575143235,-0.6091068624810432,-0.8942794995417231,-0.7444890876539579,-0.5872133971781128,-0.22286270215658507,-0.5892529597749647,1.0657407952435853,1.9527904450132243,-0.7473374449311994,-0.8646436280106655,0.12066805236307285,-0.7452695004111024,2.026595996698532,2.538419013864361,-1.0281970094970565,-0.7948365636809025,1.2398730307411074,2.405307264156004,1.3669133248665413
SIDM00969,-0.8324110473199824,-0.8102819773216551,-0.9000589820944823,-0.9297117870806452,-0.6783773885114254,-0.7918853725298083,-0.7530678148489189,-0.810413384472729,-0.938596734021244,-0.80159411103832,-0.8441358809558224,-0.9720556888529436,-0.9511330904668609,-0.9416127129323797,-0.25068548713161487,-0.9226153603525694,-0.5648291693114508,-0.8053582367161156,-0.8509448100698426,-0.873080595381541,-0.8004228427602722,-0.42929046093654477,1.8958204180325893,-0.7902611428322428,-0.2671112085762062,1.1360335475610006,-0.8499170113241349,-0.8680552381971498,-0.27311225600310673,-0.7166555935679464,-0.9066705725425664,-0.7637182386620056,-0.8305689323567377,0.8287883637901957,-0.63377252567226,1.0745255033371461,2.1202177789531174,-0.8152183362214936,-0.8994505051104894,0.5625168626082553,-0.8753720714410063,1.859497701376433,1.9158329603025166,-0.9304441624585961,-0.7854483029203552,2.052932374870626,2.569236768818736,1.3242706688304562
SIDM01120,-0.843130576441216,-0.8448766148555387,-0.8624302378095778,-0.9892924397401045,-0.6566131474981323,-0.052589017666989604,-0.7011085827680075,-0.8406808541368924,-1.0292390417292705,-0.8833654086203485,-0.775706889282649,-0.9295894654275298,-0.9198709189531257,-0.8976731303490461,1.027853415288096,-0.9049269761529066,-0.6258510542232123,-0.7414188782183764,-0.8198350072071778,-0.8534855986147364,-0.7688239088823575,-0.7217148811773608,-0.7508516020878555,-0.8045052952768452,-0.247291455643317,-0.30692207684551337,-0.8610518376901548,-0.8891163271295272,-0.2473689514737924,-0.7963588344558066,-0.9022834348264152,-0.8182888833625562,-0.7473696573827537,-0.6757596901223479,-0.5997445419596278,-0.1201565032862788,0.15125647170474815,-0.8348071122049464,-0.797392808778278,-0.47845518326260145,-0.8141243388974508,1.7850842001242249,2.517765974729508,-0.8681179991891017,-0.6286742507606077,-0.6606198935868222,2.745722987711059,1.8091422492281886
SIDM00317,-0.8473833092036761,-0.8439586952926125,-0.9199133738314363,-0.8385837907684278,-0.7835406636071172,-0.5265205109178371,-0.6911424917689064,-0.7366385133789332,-1.030459928029723,-0.7544391052550059,-0.8386686898312844,-0.750336687318785,-0.9406321030236241,-0.7019687097514629,0.13974465013989795,-0.8107241632411611,-0.5753718479748344,-0.7457927644183632,-0.8463766800673187,-0.8192105621543674,-0.8273277287281854,0.1151555245048143,-0.6286489635431524,-0.8123691216759579,-0.17392404794627922,-0.2919210305020879,-0.8451889855716755,-0.8022826404996892,-0.128539840961732,-0.7589009067872998,-0.8391182834477032,-0.8039015309365626,-0.8775627009586132,-0.720335098758764,-0.5414125766378546,0.7946360240957892,1.8776692884024533,-0.7337272431764765,-0.8190818836849415,-0.06665157473666815,-0.8173329898107574,1.6944430753005548,2.1438244665337454,-0.9007537821706869,-0.7527186708607227,-0.6373310907325183,2.610175076396768,1.318344844327336
SIDM00719,-0.918177266644126,-0.8424998077920228,-0.9336012271886865,-0.9550220235345587,-0.622268236262933,-0.8297666475665919,-0.6679150217406631,-0.7943564683461892,-0.9970105706994636,-0.8846237696612484,-0.7905955340402658,-0.789387845092865,-0.9649690402000451,-0.9334751197215608,0.747267427203227,-0.9242684215645922,-0.6475623718557617,-0.8400414289844521,-0.7944948765974343,-0.7799570549304004,-0.6759891048677555,-0.9088246767200251,-0.5958670230405696,-0.8133117209234029,-0.36321719068514924,-0.7070064273155363,-0.8039110576098273,-0.8217324051688809,0.1108116594275569,-0.8672660902650925,-0.9816013878215842,-0.8419286844370166,-0.9321645822931292,-0.596823441439744,-0.6253402893602005,0.09771244181451083,0.4787603927470095,-0.8758477153417464,-0.8967747857964485,-0.6236915325500194,-0.8916812020549141,1.599820157921779,2.211695704113507,-0.9924355315974579,-0.7487750169941159,0.25532711093716,2.7382700197877954,1.492441934600936
SIDM01041,-0.8568066607598068,-0.8013314478974255,-0.8885635236330025,-0.8956980197884142,-0.7604885817443868,-0.6316518852635914,-0.8148242756178541,-0.7540971144495539,-0.9757932753543337,-0.709841407257384,-0.8221565678059786,-0.9414277406983466,-0.9161810952397867,-0.7541970799378119,-0.779799448313279,-0.6255870651411062,-0.6278007115778989,-0.7607261340541576,-0.7925907537216939,-0.8474309204395333,-0.7984085460789269,-0.8069566371293325,0.2868702538909294,-0.8057356156284253,-0.2447007412422468,-0.64625221723498,-0.807788457075126,-0.7698066236543973,0.007975173088024236,-0.6478276053734376,-0.8628069196310512,-0.7849692984885086,-0.7029335492999831,0.1966751426557368,-0.5737753368840736,1.0912842107949194,1.9377829607246813,-0.7007077517634672,-0.8484976557392736,0.12188865510435619,-0.862966555161723,1.9140554966208199,2.5564679990824453,-0.9597929987538326,-0.8319870268841548,1.1405125630873203,2.3990638364727657,1.3875776896315417
SIDM00668,0.12350008374380128,0.6546239088249886,-0.7024466146590586,-0.9633358035818147,-0.6289715670505241,-0.38175036634648873,-0.6935575885904124,-0.7844903164145575,-0.968698279445837,-0.8138121790986022,0.9495674653415686,-0.8128412726726497,-0.33830448506404653,-0.8003235165198278,0.33343797549687443,-0.9103782134225894,3.6743870704447854,1.5221417749854471,-0.6837737247026117,-0.7772749729824268,-0.6573213803874502,-0.910530706438849,-0.7898410647029778,-0.8388628726263948,-0.2766998773049081,-0.6748254198028962,-0.7916243729067843,-0.8898181272556187,2.4414461928432782,-0.6416413653265609,3.5198773870291835,0.5627252705535986,0.00040006889701465576,1.3918416554343267,1.6118014270910876,-0.12290769500255508,0.701073576045567,-0.7048021840772829,-0.8629351015933449,0.6289226793767498,-0.6427261477938677,1.6570872380635662,2.4876889979579127,-0.9820195132680772,-0.6718051275182135,1.8215600187542766,2.5716676638636704,1.5450022375295789
SIDM00056,-0.8364434804326836,-0.8384138172837997,-0.8961645040421194,-1.0030488514655784,-0.7072417561764638,-0.7645142253918931,-0.5268656488294085,-0.784859817492503,-0.9985040847047971,-0.8172178695505979,-0.7760538458438794,-0.7799683841885602,-0.8631166551332264,-0.9418470160071222,-0.6163602876432838,-0.8138772342747618,0.8026381829694527,-0.15928700357651593,-0.825560284585379,-0.6791098016922524,-0.7127130089336311,-0.19202639938374333,2.742500840815023,-0.8438793406675557,-0.19099523592958448,0.4773332520507344,-0.8654545826345573,-0.8278677423557134,0.11117795270468835,-0.7909003423814045,-0.9066699134262086,-0.7705750919869642,-0.742116530690091,-0.10651044154315369,-0.5646198938226054,0.5898676606049793,1.8883181652866254,-0.7445391940992249,-0.851943003003804,0.016630086670540358,-0.7835794069026144,1.607410122858574,2.308058576652816,-0.9549342609969752,-0.7235533503511141,1.9842660103189789,2.5260622028890944,1.1074444543262552
SIDM00181,-0.8731857605268311,-0.812665209255581,-0.8686840653701597,-0.9911948149380481,-0.572247002009719,-0.7577136445387174,-0.7145814944131047,-0.817873541980934,-0.9756251755184635,-0.6333592218541237,-0.7296852051914946,-0.8053084474260672,-0.9933768322107328,-0.971337390418516,-0.7247269609890377,-0.9223855552233846,-0.5058895624224168,-0.7730915213289034,-0.8141017597719397,-0.8230310328213132,-0.8448523476613807,1.8111826117400984,1.4173633189956678,-0.8697767354056153,-0.14232413125669954,1.6178781230390598,-0.9113999036704505,-0.803684415844444,-0.04753030461543001,-0.7640245176517578,-0.763293028175685,-0.777938054732164,-0.7954037953111953,-0.770874614749375,-0.49829471063135194,0.729276349666257,2.2694548321319337,-0.7447143792705881,-0.9227467247841218,-0.1168670922565467,-0.8380448769791844,1.6671145817879187,2.3352609830918727,-0.9455167435964452,-0.7683173945369469,-0.5409716942855421,2.7608909520056146,1.4957127613258854
SIDM01073,0.6191499358925515,1.286807074019049,-0.8626291264925631,-0.9141029325160779,-0.6499750913523945,-0.37858370548191395,-0.505968021230248,-0.8308084448439117,-0.9514131708076585,-0.6934895931286634,1.4924839761614632,-0.9768235702456902,-0.08508399497650038,-0.8461658489558435,-0.22156555926475108,-0.9039273567414443,3.5319294549737856,1.578001905051937,-0.6894519613489245,-0.7330519704097452,-0.6134351136967767,-0.8696204466892531,-0.6985956933568772,-0.8476073881581396,-0.166663450607341,-0.026043867540041458,-0.8145748540236296,-0.8564473391176212,2.5054810374684764,-0.5280701972853283,3.3674773913329292,0.33433857605985623,0.19616705064985757,1.0118730388044905,1.03110536264979,0.10129148081711738,-0.7538983365781428,-0.6467225358925054,-0.8584733275449423,0.7294097914941889,-0.8328120805485839,1.9633441171322976,2.4877428514555726,0.12781123145938467,-0.7793544872876637,2.145411762112552,2.5759865019921477,1.7399417286664944
SIDM00504,-0.9096957853832431,-0.8540649575702969,-0.871419940197863,-0.8313013528420035,-0.6157593607379662,-0.3298959245385974,-0.57408505687263,-0.828948076828862,-0.9854630160930616,-0.747929555947784,-0.8196547774147169,-0.8985559411196041,-0.870241488928437,-0.888309848609935,-0.6473726523559538,-0.8397524468391917,-0.49271360089324534,-0.7789609543435603,-0.8326614875424808,-0.824316653634894,-0.721206251296777,-0.8476266033456081,-0.8107675692593912,-0.820669433063971,-0.3139530500482617,1.1666885600557202,-0.8154486728459568,-0.8624866121355349,-0.5595683936355575,-0.8051425891781292,-0.9042654372122074,-0.8073942301789502,-0.7858305644832013,-0.7529950417484172,-0.6316624006114531,0.49800343925511964,1.8695148788837488,-0.894353077537914,-0.8390911965928135,0.11115596803692956,-0.824973216834442,1.5920215847512498,2.369426996402139,-0.9163656538695235,-0.7195828065587012,-0.8309190945567292,2.4535187351615515,0.9700390092683356
SIDM00472,-0.865368401152861,-0.8611371539473684,-0.9604882031174321,-0.9844000697789754,-0.75823224114197,-0.7262811517195815,-0.7580514793160391,-0.85538748319058,-0.9933859028728146,-0.7499744991443213,-0.8852559440613645,-0.9170513682395854,-1.0182708299572663,-0.82675985391735,-0.7440975285394017,-0.9521285984332016,-0.6608084966205703,-0.7941054915383281,-0.8158095325209584,-0.8803036956090561,-0.6858964102803367,-0.778518108332244,0.9275770068974007,-0.7725828164665478,-0.4083504982898349,0.21267426974347137,-0.8629723282748879,-0.9365148124283479,-0.372583719842222,-0.8181183374533655,-0.8477072220615006,-0.8153842642402991,-0.8002543029716008,-0.5455976504644667,-0.6901847844924369,0.5268437808716703,1.8965622036788161,-0.7963825092148504,-0.9124636579480243,-0.3943297005504879,-0.8151152315962054,1.842915380997063,2.2586518537051656,-0.9817139038155852,-0.8076132559197622,-0.31142376294499147,2.562450606718594,1.6078329759430214
