,ENPP2,PAFAH1B1,LPCAT1,PLA2G3,ENPP6,LPCAT4,PLA2G4E,CHPT1,AGPS,PLA2G6,PAFAH1B3,PLA2G2E,PLA2G10,PAFAH2,PLA2G2A,PLA2G4A,PLA2G5,PLA2G12B,PLA2G7,PLA2G2F,PLA2G2C,PAFAH1B2,PLA2G2D,LPCAT2,PLD1,PLA2G12A,PLD2,PLA2G1B
SIDM00182,-0.8959265747883334,1.374283209489337,1.7868006851754543,-0.7646810161110877,-0.8050975836658641,0.0786264855816408,-0.8900704712702642,2.314754394611337,0.9228538493108347,-0.6696914713905385,1.3809047736906723,-0.7307993525458425,-0.9413309019678324,-0.4595959070543294,-0.8217522839566967,-0.9886716288018546,-0.9468832847559843,-0.7628414348759244,-0.8620010209612494,-0.7962185231243636,-0.8216024467444587,0.4343563143554438,-0.7701389112676486,-0.1743187857171031,-0.20636181310219168,0.15709323584745435,-0.23122386496157055,-0.8904461691213986
SIDM00969,-0.8901672321008635,1.358058677984556,2.082955438399142,-0.6256075907870268,-0.8102120955213464,-0.027514452556612015,-0.9167196820672006,1.8261179782297146,1.0561889869651686,-0.7495498506931273,1.3509894280911836,-0.7782183070616643,-0.9887804978431579,-0.7140589845258982,-0.9549208899230953,-0.8455267570244419,-0.868285647231646,-0.7751021439568826,-0.8680255003086091,-0.9907360059499142,-0.8642258284976642,0.4913330230276833,-0.773498748345496,-0.06023879108235689,0.026295075261875276,0.796146307751618,-0.27590208018877627,-0.9835089626073568
SIDM01120,-0.7972914229468577,1.0452762322042535,2.306907275495147,-0.31190647708417457,-0.8360259507632155,-0.07335884696411017,-0.8278258195772745,1.2744906292557192,0.7779914214437985,-0.6742952992281204,2.238554695865663,-0.7334222257845314,-0.907484032120431,-0.6102750958461814,-0.8730028701536378,-1.0053105335347066,-0.9117554454232143,-0.8436209485152004,-0.9005574858544823,-0.884843724944982,-0.8747115134929585,0.2971008036542756,-0.7692858523800755,-0.6628925146606275,-0.7519410409887614,1.5609648034819759,-0.5407543335970191,-0.8339264755661511
SIDM00317,-0.207167369380511,1.3654194331866834,2.4448299978153254,-0.6632259278245947,-0.7436825707542306,-0.2111934944689371,-0.6372983833461727,1.7556332455839758,1.3404016328427637,-0.6579373056849869,0.8930629346680452,-0.6924856654156558,-0.988965560210619,-0.5885902967610357,-0.871057749197178,-1.0794657724394179,-0.8799201362089901,-0.8296676699981336,-0.8611315150133234,-0.8168956145412352,-0.8547368242971105,0.4033265601433883,-0.7848413199798747,-0.8451345029273869,-0.27829226391643286,0.8612107789852523,-0.4719885527721505,-0.9897628196080809
SIDM00719,-0.7593397135288991,1.2482812494587132,1.8556841656131702,-0.8038804214872916,-0.8417145920797299,-0.13063987519482528,-0.8139328583452464,1.5960462216687261,0.493158711726697,-0.7118419004115403,2.0304664034302164,-0.7986080776281823,-1.0748816379634272,-0.23569378174011657,-0.8701207789008878,-1.0882488974419633,-0.9588611559350689,-0.8105027652574549,-0.8118588011195391,-0.8348830694364873,-0.8877846130646287,0.35513320968052203,-0.824691103267725,-0.7431472775359184,-0.8196777594036849,1.4895330008237293,-0.5588018970330202,-0.7898262068437635
SIDM01041,-0.7944279301578918,1.4205467652920647,1.8411497613947685,-0.6223590504704521,-0.7837935298440261,0.034467309696932416,-0.8750367956404653,2.2931144400117534,0.9858799121610068,-0.6786337752751479,1.2804853897903967,-0.79598943736717,-0.9785879326431217,-0.443652279283171,-0.8622497255612083,-0.9473068467467743,-0.9620228924736589,-0.81821682807969,-0.7912815168893031,-0.9727952759659912,-0.9156817354610574,0.425331775765251,-0.7141600731893328,-0.21758179796288402,-0.21115389340984456,0.23641815815012193,-0.3523480647649027,-0.9008434726563239
SIDM00668,-0.6379655966837199,1.493020432801018,2.187751057892661,-0.719350001470631,-0.8890016730253929,0.30940143735168174,-0.6958209131121483,2.100608631860654,0.5421714977297668,-0.590497370158559,1.4178497176924483,-0.8022275969845565,-1.0418579181817484,-0.6045018459675089,-0.874889411946024,-0.6793540475366912,-0.9839708139642992,-0.7559199585277071,-0.8884795699223086,-0.8973232839285931,-0.8188976623776129,-0.026270620491135453,-0.667008028530833,-0.7275908280088204,1.1977859175098375,0.9038725334990991,-0.6008226984457735,-0.8780397911580392
SIDM00056,-0.28552781284768164,1.2889504500328355,1.0290995803960978,-0.7622639909711595,-0.8072334642230072,0.02795993689270396,-0.7506536795817419,1.0778596612301992,0.6128986301959275,-0.6967186203402986,1.3209658069695807,-0.8821566633077289,-1.0480111485268055,-0.6820235043553468,-0.8778919434588419,0.1580403945542925,-1.0272682121820684,-0.8707765527551649,-0.8089142309009651,-0.9229819766240149,-0.8754803596755013,0.435002318084664,-0.7743771374731883,-0.36748576916090986,0.5471701528244896,1.0320221737566895,-0.3802233918845304,-0.852350039075934
SIDM00181,-0.12013372505365688,1.4037505241874408,1.1885537892724225,-0.6033247687786834,-0.7612221253609378,-0.31761224343869676,-0.8026300178157306,1.962382698295986,0.7309118126509984,-0.7136405811062241,1.3023479393180997,-0.8439926280287774,-0.9176215840042425,-0.5380226701646769,-0.8462976048288349,-0.9232872712883987,-0.9413627979385327,-0.86077385288978,-0.885456875020592,-0.9952003113909083,-0.8622723170345445,0.3188846961745706,-0.7955598981729964,-0.45439174841290647,0.21155287586440089,0.9522268733694563,-0.5574898106077613,-0.9079568095736138
SIDM01073,-0.7259594936418833,1.3876380059368247,2.3453079722856995,-0.7000467456657559,-0.8523677472708762,0.02148714005129171,-0.9315673842182861,0.9297948907751404,1.088578144258701,-0.7031764885897421,1.469008567690013,-0.8634596860249117,-0.9360242461291137,-0.602623954479698,-0.8774528738195926,-0.2920415285460646,-0.936353322532085,-0.8057590725253281,-0.8724126091001567,-0.9493028578336193,-0.8229475170121953,0.06579845654451899,-0.7863431415994552,-0.8262633347776928,1.5363081701733445,0.820783938719824,-0.5711947454618828,-0.9286845142002672
SIDM00504,0.6163733007015088,1.4715796288623415,1.3775048729092207,-0.48171454223585936,-0.7820325301498936,0.29163334659378737,-0.9380171164355245,1.2708974303889309,1.495542152938682,-0.7104344869731716,1.4232025848895888,-0.8588200461919271,-1.0048236728148134,-0.4569358417937087,-0.8795492871352485,-0.9132243404932364,-1.084134319075713,-0.8097497057031119,-0.8442131200094285,-0.8294135185824361,-0.889765621164609,0.2202655554726371,-0.8126798815890665,0.406318300352349,0.7846341229366632,1.0742624815722277,-0.46916724840289337,-0.8486579832904411
SIDM00472,-0.8630553460422715,1.0278756291962348,1.8339414529613267,-0.6673104417250997,-0.7492181779531112,0.39242779593758675,-0.9643223369575173,1.989985232098821,1.0229181079232585,-0.7222111027906786,1.4258734318341042,-0.752093367276026,-0.6381508569993093,-0.6898840973526842,-0.8331129076229992,-0.8190445289864641,-1.0396401503189676,-0.874603227945696,-0.8186964964170381,-0.9805205134422702,-0.8866818837283234,0.4047758217168469,-0.8154350101869662,-0.2985556350625128,-0.600567806974084,0.9294456888228153,-0.5502633103718705,-0.8554192305093509
SIDM00042,-0.8996130784441628,1.1843472424012207,1.9506563330495406,-0.5706718310902609,-0.7689696982131431,1.0335960474918549,-0.9103579945662563,1.476019454827528,1.080180168401622,-0.6737934132124265,1.641075724749732,-0.7944709029645138,-0.47101079696622544,-0.6983584486208222,-0.9087133917245821,0.09525414719183907,-0.9631938805150779,-0.8119981824870878,-0.7312944938815525,-1.0306664520682984,-0.9611461865017958,0.09027197629687457,-0.7879077252102403,1.0880350802254262,0.539736867855213,1.5349099433276172,-0.4919212263222209,-0.8715088078241687
