,SORBS1,WAS,SNAI2,IGF1R,RHOA,CREBBP,LEF1,ACTN4,PTPN6,ACTN1,SNAI1,ERBB2,WASF2,PTPRJ,WASL,RAC3,PTPRF,WASF1,MAP3K7,FGFR1,IQGAP1,SMAD3,MAPK3,TCF7,SMAD4,ACTG1,INSR,WASF3,CTNNA1,PTPRB,RAC1,TCF7L2,SMAD2,MAPK1,CSNK2A1,CSNK2A2,EP300,EGFR,VCL,CTNNA2,CTNNB1,CTNND1,FARP2,TGFBR2,PTPRM,TGFBR1,ACTB,TJP1,MET,SSX2IP,SRC,NLK,TCF7L1,YES1,FER,BAIAP2,CTNNA3,LMO7,FYN,ACP1,PTPN1,PARD3,CDC42,ACTN2,CDH1,ACTN3
SIDM00793,-0.8143349942740796,-0.4530609362765718,-0.19554784091977015,-0.7921907610908534,2.5708727822415214,0.7780050877195105,1.0614779386399293,-0.2014226590751456,-0.17192689142471643,-0.6688656305547187,-0.17038735642615982,-0.6082355166892494,-0.21350687106995686,-0.8485549091825857,0.8126552958782572,0.3842264921268998,-0.3028119615188635,0.14629954133877301,1.633512489478936,-0.25391534260826765,1.456400814523683,-0.06513961222242243,0.13620294373048658,-0.6691127356589555,0.6247104426911888,2.9187859269292185,0.6718553569805884,2.0123460895908805,-0.16046029848341392,-0.8255714707738125,2.318272696270089,-0.8385224330477882,0.9915564613114933,0.5176861475786428,1.415657362743688,1.252388120452209,0.8236677910058672,-0.7000460687729747,-0.6788824087385271,-0.9324696241293596,1.287942964963455,-0.5515861831130425,-0.6367893289918585,-0.18132284775758395,-0.5908836524382914,-0.10147552367769987,2.65381323585233,-0.6117538571182352,-0.7923235264007095,1.0592963073161603,-0.6354246659499111,0.7717805926775205,-0.6119568338751663,-0.43950528798391403,0.4697076663037648,-0.6697551079556454,-0.8380005107202787,-0.6248629405663456,1.794233538092301,2.511778331695065,1.4093107628711825,0.0478527410043026,-0.03416857762506847,-0.8368312875347138,-0.8165165122606498,-0.7280149617675735
SIDM00121,-0.8286662103543642,-0.7691905333438155,-0.623514138074035,-0.6263587976630918,2.640073131581249,0.2641908519199265,1.5965296562808526,-0.24465203824058,0.9192711537912849,0.07394018388060797,-0.4529732721146152,-0.6887467583153123,-0.4310536165718248,-0.7573259452818667,0.13606258804146712,0.9416039626779923,0.7338029669442606,0.18759762048836442,1.6836584817467017,0.7210535921030253,1.1470050859822492,-0.29507307335761696,0.5301885596121911,1.3289782167268485,0.7610863116455479,3.6724204884799514,-0.37913170088862336,-0.4858379641487536,0.742642699519755,-0.873250741492602,2.158761835576164,-0.6891155765808341,1.4649142206895347,0.7705438671840273,1.3301990940108623,1.2606303741963778,0.4555484139004561,-0.8077823354938647,-0.5827984838657996,-0.954019582260678,1.0213618022765159,-0.6072645213237348,-0.6389490059226673,-0.11555084222721494,1.3353968217395362,-0.4533926256143236,2.8869430397803977,-0.8344557920441182,-0.6897780749295431,0.6748378951968571,-0.5009931966824245,1.0432012638463644,-0.6496998327274158,0.4991767546715325,0.6302680875029628,-0.6976925979414946,-0.8385842104216746,-0.3213242818688648,1.33178964279212,2.163649629561709,1.221516668161639,0.7977639075354653,0.04974607027707374,-0.8555427506629392,-0.9345207491633414,-0.6841843694367952
SIDM00202,-0.9011880683998219,-0.8393975601035334,-0.6793924179082593,0.1300307729774727,2.329091810684827,0.7838256946224963,-0.772954980656618,-0.13034616843797323,-0.2813432819672429,0.43389323280203995,-0.37042835428214727,-0.6641615248243631,-0.44038765398320495,-0.7725195012584922,1.1989884747258783,1.3843569885315585,1.5070436671832268,1.7927022997122584,1.2002098965219172,0.7960244069138842,0.7209315177398253,0.378965345616217,0.2055623344139984,-0.720112583657073,1.0677355690489008,3.5752214252278534,-0.22097914782049213,1.0621231204301749,2.059163329892907,-0.9203687002836204,2.522041585184299,-0.6013422258307769,1.1018169562834939,0.5760560323597347,1.41797476913836,1.2782633114967825,0.8825910974296122,-0.8747822472244509,-0.6644727428197083,-0.9527894854707954,1.3576042315101169,-0.5274514846550135,-0.7810427267967159,-0.5905939181963314,-0.6093558725609896,-0.8761343064234745,2.270615443427809,0.8379392293886778,-0.7442041503235626,0.47488298156149367,-0.3850378416046746,0.24469848137216124,-0.6616369497210068,1.2812801519171675,0.4938673497247288,-0.6164946865883093,-0.7920823292287942,-0.479293404218819,1.2687016927752486,2.2762460007383027,0.9531856519147961,0.781242502134911,-0.2085299321269935,0.6258206085595183,-0.8254153006202353,-0.6125065315150233
SIDM00047,-0.8944032984162934,-0.8374803074253525,0.0516915463073155,-0.27749640274644166,2.586358285620579,0.48489335105237186,-0.7696794683026047,0.8465194088520638,-0.289786733976519,1.1104706059475644,-0.547249403420518,-0.29338595455231037,-0.36467776050915535,-0.7208882447227234,0.9591417600526914,0.8238558140817149,1.3425970666202354,0.14583095332713014,1.3644969808928462,0.8167722135356286,1.8431986547695582,0.31470449168243564,0.0439462485166295,-0.6579906347795997,0.7150966802193736,3.795454291845243,-0.3612241743923144,-0.21926619326967747,2.4406161592078983,-0.7623020185292484,2.4640271387497563,-0.2537371275315708,1.8631866916460764,0.5947607618152689,1.1715628954106034,1.0676832628517567,0.670119103619638,-0.35188268140707646,-0.3667845981305174,-0.9775947835118072,2.075957679295273,-0.3437009333245145,-0.6789362874283605,1.1207426392150586,2.319125547114226,-0.5008914693412697,2.5913290281039596,1.4519055555095168,0.7714495537002685,0.8733402991656573,-0.41656379207466626,0.8614042538804695,-0.3880321730688533,1.3630837995830276,0.43825034955307446,-0.3753051265143784,-0.7904236991125998,-0.5842936153567927,-0.25192572266080526,2.105632804836663,1.3020607231451455,0.615553699348236,-0.18066952015526558,-0.8942045966398506,0.5244206220864107,-0.7811719470023106
SIDM00885,-0.6338942632367083,-0.9377906427763292,-0.6080654470685326,-0.9164333907466612,2.4461784954880628,0.44285950215050757,-0.8546513687371176,0.29775761741936924,0.38019615136044305,1.149930677733749,-0.17473276096061693,-0.13287853698852933,-0.38468232145050224,-0.8540964549140614,1.2367841497737135,1.5415826073308,2.1590758974194144,0.2484562737778061,1.4904371488343038,1.2233059086132694,1.3564743938569155,-0.2301630622534056,0.26630861475527084,-0.6513286946680527,1.2092677485331218,3.684109211108882,0.10984955816253766,0.6559848947436994,0.622142227828065,-0.854930910517852,2.544354566403964,-0.46315223292638263,1.373288507746368,0.48964843929509655,1.4709409488867549,0.967372319781795,0.45145913968144713,-0.34939443900562817,-0.36590778897162557,-0.9641594650725144,1.7206431633930177,-0.027891475893415216,-0.6528758604578389,-0.2394243324595321,-0.7185411424104693,-0.6686146899569709,2.6516868580618964,1.4015370990642082,-0.7092925763258945,0.4152512997563459,-0.4239389158170716,0.27959139060776816,0.15741421750878073,1.6524755915389258,-0.08273725055130998,-0.4901738360352738,-0.8345781314627901,-0.5188878549837274,-0.5195491100636053,2.058213932995495,0.7378638426629959,0.7787217996251204,-0.23549311887033034,-0.8622770755913858,0.02983184566935667,-0.7730853469818587
SIDM00201,-0.8431366936315726,-0.7856801455903991,1.3894506181565074,-0.12642019124117632,2.586746183201208,0.5685643185891923,-0.7041567341926043,0.013626654090048436,-0.3883740094288099,0.3156538126962273,-0.1227481042239469,-0.554038709446918,-0.5016476091909314,-0.8389298465424939,0.337686561930674,0.959436613139001,0.5781143749429227,1.4737877017424952,1.342879679810232,0.27500920323443717,1.684526897445268,0.10216889017294632,0.5249173636008031,-0.7251421309952888,0.6247306077677101,3.6646858977252674,0.21601445911676875,0.10561050088313989,1.918882247431638,-0.8773541671298256,2.3512760400772006,-0.5399986564578,1.1964017021963362,0.25703329090017496,1.27021879277087,1.1690150368006533,0.5547458484520857,-0.6348916454573738,-0.35231596047502794,-1.0044270360109362,1.097828117939034,-0.5254915012444331,-0.7770189537979496,-0.590411478801179,-0.6684341552380608,-0.7356096357091776,2.1550654549185237,-1.011521719290828,-0.7479186859812972,0.734164081475263,-0.5039832110690862,0.5098719875627501,-0.5338972470977914,0.8846536020513687,0.5328372535123913,-0.5721099439039062,-0.8367931689931646,-0.4597601596787045,0.07190317920839565,2.337697759177692,1.735807624910379,0.6677059300229072,-0.10789988414903345,1.1832198504100917,-0.9575698184758423,-0.7435381468707313
SIDM00789,-0.6165524344302246,-0.733400109142798,-0.6278711197806964,-0.4681858492826362,2.8101413463286087,0.33644679959609475,0.30172353341103364,0.6447255922846176,0.6081258594179536,1.4399826554205861,-0.32183359748147516,-0.07203402532670704,-0.4515018892457437,-0.7477159723366414,0.97665463697171,1.2594378434808093,1.2377279483592216,0.011849641440845736,1.0974990410357748,-0.22571029435339524,1.113430198611307,0.19145872822357166,1.0582305380699342,-0.5152091909598481,0.6059622057253362,3.609750246590758,0.28152021318506054,-0.19039406338015674,2.070969701413637,-0.8491353327808076,2.4388959853478647,-0.44795142406841004,0.992375072156955,0.7087954221139765,1.3527327526573147,1.4344539864939436,-0.214440323615694,-0.5108130045371562,-0.3346348300698653,-0.9900692498167191,1.9152632642991922,-0.23356625524733238,-0.6680814547913034,-0.14752053019252176,-0.5773117603919078,-0.7390372869434768,2.7153243399324523,1.7124805170612034,-0.4220623681069735,0.6703755900661682,-0.338799834073811,0.8684006525582817,-0.6470416964202813,0.8400670212301014,-0.2293757517615123,-0.35574555722580314,-0.8230583313457371,-0.20626369796576208,0.9575917956507378,2.280606486757963,1.2080245435150727,0.74680747676806,-0.08328673794556578,-0.9018343948373629,1.6425329127254293,-0.7092467367898048
SIDM01248,-0.8663365502365046,-0.9408277411088921,2.851360836474825,-0.6575397463419843,2.4386613827318384,0.549997780860423,-0.70868810644017,0.11647144649970569,-0.5157844495568273,1.7473731514437383,0.07391299248886027,-0.5225536020932593,-0.4111542087373015,-0.8173086961031446,1.2257913002939311,1.3069556728728464,0.7796189281798651,0.48467558296351465,1.5260363847133356,0.7525180722030598,1.1432911235600494,0.19731865871048973,0.49771085002159204,-0.5761656962282171,0.485017974837865,3.4412343391177886,-0.2865189872609062,1.533935338951301,2.498047011600303,-0.9225229565360092,2.633539507815654,-0.6835692579753678,0.696749022933632,0.7608249082784095,1.3310959605991592,1.3212280777408212,0.25291273556997707,-0.1650268502804585,-0.5530854102688422,-0.7681946277707036,1.2818829815496535,-0.47178291140726963,-0.6773002126047892,1.1969298998932536,1.7754831195645644,-0.22026512670936801,2.8870513317558486,1.1622172462066918,-0.5034397306105644,0.7591041677865419,-0.5110989807428507,0.642064154195718,-0.5404230382954611,1.01881832090858,0.0766851609346879,-0.5813432132240667,-0.8916867799197906,-0.4401169780562892,1.527671729645271,2.1386798616063234,1.4597181803036734,0.645128824157486,-0.11490567221661455,-0.9043926125476528,-0.9767869543060277,-0.7108813895918054
SIDM00195,-0.8582633795163774,-0.8037448992039068,0.934269341525657,-0.45560848015892413,2.30690287479454,0.9290755108905274,-0.7857316831087838,-0.010652920793173273,-0.4310311984897122,0.7869241898349374,-0.1517315538557473,-0.6336173250272616,-0.5740246664720162,-0.7999723904276012,1.226741783998911,1.3198261752394473,0.7986834792276829,1.9790995122517905,1.3209510700002747,1.1088353104818098,1.2163722240523356,0.23508473739378025,0.269305895274319,-0.7122447363491434,1.1578176472077775,3.5737374553059422,-0.2745581691214096,1.2969519513795322,2.147923113144321,-0.8957437021300123,2.495470804625995,-0.7867996417653633,1.5753871600733877,0.3292508433922641,1.771894358872996,1.7483614211257341,0.3589339869719597,-0.7095863228919881,-0.5825428207554207,-1.003186687667215,1.2678925046209424,-0.5473684167038245,-0.7768628301410604,-0.5015287878952225,-0.451670103425498,-0.713605099976361,2.522374997746244,1.2353696470948854,-0.7712497989026358,0.7127909753251689,-0.26563403014419734,0.24785855633866474,-0.4035493070825495,1.646838769212159,0.14778922793799137,-0.6180774244736862,-0.8447705085921313,-0.5220837009076893,1.1979402122156448,2.3634606411065247,1.4084204221493704,0.12226944551673938,-0.20190603500020957,1.4566334587650402,-0.7949458560786242,-0.804479246133151
SIDM00517,-0.782634322126093,-0.8715750214047981,2.1481549440723944,0.5879423984275375,2.079098431568901,0.43045728765611124,-0.802435081021726,0.7164098818242531,0.4502011997233427,1.4243156899768485,-0.28034214623237447,-0.354099248456358,-0.23973657210169458,-0.919868765974701,1.1186406980388468,1.2484477735378081,1.8682061205006493,0.23426179369430827,1.267784671559606,-0.5675281666823692,1.6077694017624504,0.31166794630578326,0.09895595973499309,-0.6046414579416706,0.7072851563173216,3.369307414235124,-0.5619858502918179,0.6148825839239509,2.4422757259690333,-0.786866418253389,2.8356608371764738,-0.35139401878355686,1.222613992461911,0.5401059686901731,1.0451845122350352,1.0874727349046451,0.5666851947565169,0.9768428372144103,-0.5018519369475897,-0.9889289212671669,1.6639097378814707,0.006003315394650106,-0.6882792197406828,-0.5551645097959054,0.34255459540277017,-0.6775447595192706,2.620285862370315,1.2672675030068314,-0.2643459114305875,0.39151386171090136,0.016803907572603912,0.5996773929953225,-0.4437575628915687,1.053422833943368,0.5435100599763597,-0.42901158009267565,-0.9278434128533368,-0.32489727259622436,-0.15740088958171414,2.069758708985741,1.1698505665306398,0.5594091577655433,-0.2178870611083349,-0.9095742465623035,0.9765795494569894,-0.689452377484774
SIDM00534,-0.7720821858948628,-0.9506231148773424,-0.6845441372478331,-0.5690788739207148,2.7193733759503567,0.057014109299594225,-0.4291013091385056,1.078320276901752,0.25801782622916947,0.6369080303509391,-0.37864759741986254,0.08313051330266776,-0.43467842929624634,-0.745729169597914,1.2232466804686049,0.8075850153482527,1.1325845700177375,-0.32468429525184106,1.2413767120870738,-0.5812139568485096,1.6761117036425324,0.13025283719325692,0.39443251350422087,-0.44571621245845466,0.7284034302385495,3.483773407731667,-0.16006587598237743,-0.36915193354565434,1.7870431545586287,-0.35452381366661884,2.5258991279827723,-0.4518239832565818,0.95580090596647,0.6682228395614042,1.4358090272524349,-0.3109996399701125,0.1538123385272376,-0.47289554477893064,-0.4960623356994097,-0.9752416212599331,1.4910316802282912,-0.3757482004219977,-0.5551337578441545,1.2547250821796934,-0.010297008514803148,-0.7094942854877037,2.8539122384412963,1.456182492716139,0.30611624260697856,0.7076629715338774,-0.3131175216129506,0.4280842697843194,-0.5954442737727891,1.3773241928551008,0.011235272220356902,-0.5717895687657021,-0.7757568977433438,0.3645775770052828,-0.20304270265719146,2.3689030170030034,0.9230013345264526,0.14422664217177414,-0.08231829683531702,-0.9341423725316833,-0.21540586358377967,-0.6858783970326703
SIDM00863,-0.8438899842042996,-0.7780955120836058,-0.6884248021879132,-0.7315712956748862,2.6454661146019833,0.20371830057925175,-0.08008236587411065,-0.1015592019006943,1.4084808246386065,-0.68194452638126,-0.46096779254133713,-0.6487519115767977,-0.08883654217833177,-0.8226032722303372,0.4103026207887449,0.03242449400885179,-0.8621810171915248,-0.11679631160834596,1.5144598856765459,-0.5125920145503342,1.6424416513999323,0.028307300220051426,0.15692814501580213,-0.7185043295051137,0.6084760156264193,2.6224823263496146,0.9499436099938925,-0.46889820522951675,0.4763498792689213,-0.7901052742951202,2.1985082373677463,-0.8464194898906627,1.0176427090979336,0.5342780573639611,1.4652175623579993,0.9207119231903281,0.3641727637879674,-0.6883517661706979,-0.5427069082844197,-0.7306975671740158,1.2127913870915195,-0.6539062955300803,-0.49786387631693724,0.034155012651930404,1.085506172228513,-0.4706227644045735,2.548424428972756,-0.7743118843475849,-0.6938009998295555,0.8472879292225772,-0.5586139431244154,0.9034610325488781,-0.6896622621213409,-0.34127681718430647,0.9297880165954626,-0.6756905456070883,-0.8524742408750675,-0.538949070651504,1.5604529457684324,2.4257461653011068,1.399174880688063,-0.5528785333129305,4.806100482221561e-05,-0.7918695482914885,-0.7553362414710642,-0.791001586559136
SIDM00211,-0.8906308457282813,-0.47873147364608376,-0.4595113195886977,0.14749644385322444,2.590572462737851,0.5783697061912054,-0.5896600046146088,0.4589134365064003,1.0501903101974743,0.007228883426256243,0.07992520582608227,-0.14963776523925806,-0.09102635954937607,-0.8398003514912797,0.32910421918168337,0.7852708057052379,-0.4580715684043485,0.9986656683057452,1.5955077677645062,-0.4734177849663692,1.538013882552676,0.17919305866768284,0.14137320178720342,-0.6837037589265151,0.7008264009740036,3.5678470176940262,0.7646371911179749,-0.40240056561051823,1.6980110087497513,-0.8602251708410863,2.2973160075959025,-0.6197252377263262,0.8590295057743281,1.0877712276776497,1.1398578472327217,1.1060561552825918,0.7340458541962607,-0.6967736639457189,-0.4405966117639268,-0.9062149442368768,1.0347421896927516,-0.6054060938432136,-0.6713421127293271,-0.0824503903681243,-0.6256518468390448,-0.7240869285098995,2.9239747568040193,-0.6700815539272379,-0.7037142284095503,0.2117892274555072,-0.5454362691590906,0.5777702839796758,-0.6439747750454601,-0.36026520606941215,0.2598624729451131,-0.7004494144443789,-0.7833648904837944,-0.5059449201679115,1.5879658527465543,2.1396807847584784,1.4859887645203027,0.005492958312511077,-0.22918865326297416,-0.8837210511996048,-0.7506111893841375,-0.5253307381642215
SIDM00539,-0.7007305284260856,-0.9533456736531847,-0.8024195940184244,-0.510591811564024,2.595372487638906,0.42142844948111946,-0.359540190337183,0.7047525053218678,0.4831453409757838,1.3930952697386434,0.9664826067104031,1.150260388112613,0.11145778942931014,-0.5736582032044554,1.385672872789354,0.781530516044815,1.7735515246015765,-0.2657358217718891,1.5238931708729935,-0.5470721987313547,1.7823095810777034,0.7388507750741566,1.2054445086793382,-0.5489357368578317,0.45777941381772963,3.591322735591098,-0.4149267120510008,-0.44056207441233036,0.7962629577308218,-0.680758164284096,2.7136267967258503,-0.09730519059518482,0.7099863595741974,0.3602914680207835,1.80888500075844,0.898414137493875,0.30722347118861887,-0.35201310661864177,-0.3472751356765286,-0.9650677211234557,1.6434278876082122,0.2667491626965431,-0.5273608092150719,0.20233606014855982,-0.38073797264007697,-0.6036944629273576,2.413343807486655,1.3542126300585724,0.005193395402694724,0.6840198983785091,0.4547828185872096,0.454350827451632,-0.41957275742239575,1.51794589415392,-0.2662911118140955,-0.02837122330145002,-0.6907719686421204,1.1787229403003134,-0.43082483588044806,2.253542082320679,0.9751865463821028,0.13953590847989483,0.04171327060065472,-0.8667652700102226,1.6277629701798324,-0.6346128841774773
