,CACNA2D1,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,ITGA9,CACNG8,RYR2,JUP,LMNA,CACNG6,ATP2A2,CACNG7,ITGA4,ITGA3,ITGA2B,ITGA7,LEF1,ITGA5,EMD,ACTN4,ITGA11,DSC2,DSG2,ACTN1,DMD,CACNA2D3,CACNA1D,SLC8A1,CACNA1C,CACNA1F,CACNA2D2,CACNA1S,ITGB4,ITGB5,ITGB6,ITGB7,ITGAV,ITGB1,TCF7,ACTG1,CACNA2D4,PKP2,CTNNA1,CDH2,TCF7L2,ITGA10,SGCD,SGCG,SGCA,ITGA8,SGCB,CACNG2,CTNNA2,DAG1,CACNG3,CTNNB1,GJA1,ITGB8,ACTB,ITGA6,ITGA2,ITGA1,CACNG5,CACNG4,TCF7L1,DSP,DES,CTNNA3,ACTN2,ACTN3
SIDM01197,-0.46864528109016346,-0.6358600280134244,-0.7647579514023297,-0.7451139106402879,-0.9750378978120768,-0.6088196845036896,-0.9280083598474177,-0.14410474325859438,-0.6808245613210525,2.1987252654622274,1.5485728928710392,-0.7405965584700298,0.7651665228662553,-0.5931117084835947,-0.9576342374469826,-0.6599303656506526,-0.6778518893589365,-0.7577460583522891,-0.577513921623839,-0.7068495777253841,1.826819338023733,0.5347788146582219,-0.6529186955586561,1.3791300473570154,2.0844208506719384,0.5561991888195189,-0.8685788103893479,-0.8717309568843468,-0.5529239815805996,-0.835210752795032,-0.8198117610137737,-0.38079225474819917,-0.6228363191642385,-0.6883666603455857,-0.31789537123897,1.7447928920031355,-0.018228758467805507,-0.5861168730525753,-0.7470854557811553,1.3002928213528817,-0.28856679283048475,3.4206769723479185,-0.7134827568276879,0.8593466719681052,2.367211131917104,-0.7643252025522514,-0.5218341799096861,-0.8474523140144938,-0.883319124648867,-0.8446948774619719,-0.7935723900514998,-0.865798417598317,-0.7311144514421055,-1.0336072211029703,-0.9915123917517086,-0.15458096887001876,-0.6727848788875384,1.6460403517764064,-0.5952849553463135,-0.8402049854450876,2.5242743838295896,1.8735691863055148,1.4312507662350662,-0.943435875016674,-0.4098761827341959,0.1487039099657782,-0.5956672417937148,2.824045216045918,-0.28263110019784354,-0.7679900505080708,-0.9059965495821782,-0.8923179629201985
SIDM00905,-0.4875365825785975,-0.6891660505435149,-0.8740491220643267,-0.8112141481092663,-0.9216227661694973,-0.5881666268886094,-0.8811291903261412,-0.62842297929687,-0.9353784423567031,2.1503132624165313,1.5888739318516085,-0.8562359612238545,0.8982866275743433,-0.7542707911089053,-0.8306472796538109,0.18450401620303308,-0.7064624013985485,-0.7836815116873236,-0.857437414926783,-0.5797099979753126,1.152971825111514,1.0256770166833482,-0.6659648991731808,0.2320871028362789,1.6744990305161758,1.8814396837883023,-0.7567242578797575,-0.8257896695506762,-0.8192757523823467,-0.8147420328842094,-0.906290440225803,-0.4327116503288351,-0.7778378501964509,-0.9968286713094623,-0.07031761006384034,1.7311858903647293,0.182185274740556,-0.7096578312965098,0.07439906348469623,1.7394763033791256,-0.7899010856609198,3.6671438763752655,-0.7385556201003193,0.9028641269063366,2.397693360279932,-0.5093596293675517,-0.6041944955223296,-0.8131892216139464,-0.8998872307324476,-0.9926665661458324,-0.7516750406384347,-0.8183445217296436,0.2205992445022433,-1.0204898397631619,-0.9178490312115539,0.5798235778662366,-0.8293149662383358,1.3944821742178835,-0.6496778860362855,-0.7592692375433235,2.95505783065724,1.2598879719407248,2.22359182187218,0.18404268295440906,-0.6836111916694402,-0.45439390597844315,-0.2645347543836121,2.6978285274869718,-0.44715077605965275,-0.7752714123516898,-0.8782790034828707,-0.7046048031260572
SIDM00180,-0.5101937211639918,-0.718577353682688,-0.8039577305919355,-0.7770214132838379,-0.9783241458996742,-0.7749988174333178,-0.9114006881864031,-0.720794442015523,-0.8923550371681138,1.5298829975616335,1.4476331058249494,0.7882118868962497,0.888652613684012,-0.8424631363346766,-0.8738653750386157,0.17008894840897276,-0.7768055729919924,-0.31233276696314477,-0.869156076117654,-0.44408355945292766,1.1335553039831388,0.5711747651793707,-0.5811587673168732,-0.8376508968070243,1.5200661775404138,1.54272398154609,-0.7071812315787224,-0.5476542022839613,-0.8854982403832672,-0.4730723769175533,-0.8381380933959433,-0.49628912815346166,-0.7012587934817838,-0.8052627718174332,-0.4583803064589821,1.4387707359798185,-0.28821799292597217,-0.5298024851576764,-0.22255520198721176,2.1429860155793263,-0.6946577442142693,3.4924481212864262,-0.7203351216501686,0.7180671175346636,2.5125689345933893,1.6956935979924552,-0.5399632885979476,-0.7533329526645838,-0.8719742804953007,-0.8940726740342497,-0.8979787135920694,-0.8947253226042038,0.7354583020147648,-0.8783147261703973,-0.9470116903116993,-0.08644316484617935,-0.8377800738708611,1.0452014059731891,-0.3668223527067171,0.26676291272947283,2.8621004796926064,-0.07292828126625668,0.7915646310460923,-0.8024065947678078,-0.5727546275792391,-0.7096533056485343,-0.5051309364499649,1.5603468312263171,-0.4225151010561069,-0.8029421060681649,-0.8625027825603052,-0.9089504196119277
SIDM00323,-0.4518185971598203,-0.6479408566429292,-0.8139191717519413,-0.7749344768697495,-0.8480137232521197,-0.6305628642134883,-0.8491638733656979,-0.43839953186515296,-0.8944555703154015,-0.11431169064523518,0.04225036011245199,-0.7584756578630384,1.024780854880522,-0.6702939987173733,0.05440506017029522,-0.6877159653166594,-0.7089340547418432,-0.5975086948868842,0.31519534160792545,-0.5941432314199414,1.0652870923635298,0.2143084055494757,-0.5671285462738103,-0.8611399941249235,-0.774661045677776,-0.6743315700189498,-0.2993938979626419,-0.6972192452362946,-0.831102572033994,-0.05489825744483328,-0.8279146817730245,-0.42298118534173845,-0.6849339353465816,-0.5843711899717895,-0.7662924143076607,-0.20182405362665504,-0.9180975692261459,-0.7178686621761305,-0.750467795184253,0.5334829180896302,-0.7232681421677083,3.4044382698906057,-0.6903518826749884,-0.8986034871609399,1.7242379154367584,-0.7861303159257936,-0.7214042585336371,-0.6789306013366054,-0.8472057897338067,-0.818334146839466,-0.7735503664451271,-0.857270605347226,-0.10517779333941064,-0.9162170259001862,-0.9164154278856981,-0.18716156998544267,-0.7309738728114437,1.6463079700143892,-0.6115058756452858,-0.8138981327028161,2.7631325627409935,-1.0151706913889509,-0.8406547412130426,-0.7780274744930167,-0.342450804858863,-0.6163242417536896,-0.6710555532864525,-0.8737357568697697,-0.5098655495833189,-0.7852177472178608,-0.7986314282341053,-0.6358227324207635
SIDM00113,-0.3051088602906722,-0.6845716693579413,-0.8296665653465618,-0.6907488167784848,-0.7353939949971404,-0.6670856494992042,-0.8565424805805346,-0.5202890277944471,-0.9073537919063095,0.892872575891138,1.9786896410606094,-0.8391683441674126,0.828045334466844,-0.7773772493370454,-0.8753689790852891,0.6816415127375233,-0.7769815304174392,-0.14385793644395556,-0.9129969014705709,-0.546177283674529,1.1693388451807718,0.4887504752576417,-0.7317254916404713,-0.30981978559814,1.6661746651082023,1.4034534679479853,-0.47534582848415824,-0.6850914199766014,-0.8540226380694806,-0.672239160162953,-0.9280422013613503,-0.5152767382531587,-0.7680094323835285,-0.7359242186876372,-0.7694562119471647,1.7096877240340216,-0.6534919643776229,-0.5548107244771096,0.38721215080414084,2.002328591555118,-0.546981786621715,3.6763380279858136,-0.8214743006057638,-0.2579396520117138,2.3126739109578978,2.0367656458139964,-0.51061418019607,-0.8794314424101989,-0.8798763075160981,-0.8986285919478829,-0.873954516058139,-0.9285933166480862,0.5780541547533964,-0.9722680073302148,-0.8736761480273103,-0.16002724408145208,-0.7702587347444304,1.688802235407404,-0.44549145385534195,-0.5740870593897486,3.0084626570106683,0.37326238729059164,0.08521490655472483,-0.8715061209149969,-0.6833208667382744,-0.7612572873180734,-0.7896333067542033,-0.7941453299991987,-0.5284011885344347,-0.7699147947839099,-0.8847827625380227,-0.811040803710313
SIDM00551,-0.30547549104484273,-0.7333653486780277,-0.807940642480114,-0.8255825188511507,-0.8630298308858393,-0.7412549226257523,-0.911364313556809,-0.495120531333923,-0.9009063219573633,2.1920171209905925,2.1207704617598355,-0.8760174398838269,1.1922176295028004,-0.7913570229469342,-0.8502463213646938,-0.6653394107152899,-0.6719670005498299,-0.7609229001348216,-0.640219738536521,-0.4637767397301134,1.4414099163421135,0.7930284223185866,-0.6949054210389093,1.0252233525390688,2.3782198571453446,1.457640575570014,-0.676469925913779,-0.2400960614843451,-0.838074372773919,-0.7835381583941708,-0.9003213422006426,-0.4692908360289391,-0.4236737945063353,-0.6765093627424574,-0.2389252467948791,1.3159914776942216,-0.4335519388410932,-0.6516921594768078,-0.39432633733864736,1.348530070969595,-0.7115862454438775,3.5167774587247282,-0.8050103606042002,0.3467098822326259,2.4063295069054425,0.5481057062473365,-0.4320858771594071,-0.8370758094872235,-0.880122247727658,-0.7677697171114829,-0.8813264744223817,-0.8008629477057967,-0.3492770648610333,-1.0436840259644684,-0.863755723701764,0.0935140767022639,-0.7298844580896129,1.3139482106791918,-0.11989433260816261,-0.5005775463213394,2.9680581648713353,1.532665087180122,1.8100992829696454,-0.8485116001478633,-0.6568153038732124,-0.16774895500085302,-0.3243615064284327,2.827504120356866,-0.3555363265758218,-0.7646552395310352,-0.8949229345152727,-0.8385804521856645
SIDM00958,-0.26432112557814497,-0.7678367012481079,-0.23781671054813708,-0.7594895148273475,-0.7118019919713751,-0.7745838512203528,-0.8791149156505896,-0.5937524542382931,-0.7638755224705802,1.5203165961358873,0.6110526207658596,-0.795803662992606,0.5212788830565115,-0.8479094182136578,1.2336099488289503,-0.7811526714734487,-0.8103450262164892,-0.7693599721637954,2.245115549062338,-0.5916896406754144,1.028246791350928,0.07723118484255626,-0.6710592695009225,-0.853121466113606,-0.3394273885937766,0.8638432239638888,-0.8056099556515361,-0.7801806931180796,-0.7970510061107497,-0.8903255499553556,-0.9307309392620606,-0.5404860344878109,0.5558587304254157,-0.7016333055747029,-0.8295673218547001,-0.3349847401977761,-0.8387521197763874,0.6256521795998742,-0.888988186979445,1.1503643091222402,-0.015383218714971305,3.6719215676985977,-0.7604097726707856,-0.8259922606626788,1.7005542547293429,-0.7212821386713346,-0.6208315980888903,-0.7360883124495656,-0.78648627844234,-0.7350951252344177,-0.8880151071348965,-0.8685900008237862,0.3673190555189945,-0.8835877555495077,-0.7740484114774681,-0.3254137470924119,-0.747390491134112,1.4757384752596292,-0.5173621157045633,-0.8535623957714904,2.8152218009067007,0.42056192134664633,-0.8413822575776532,-0.7948905975656432,-0.5540524221399646,-0.6248134909092685,-0.6655391255490225,-0.7098760497196762,-0.35365949616373227,-0.7722246524766692,-0.7801808526643015,-0.754290639671203
SIDM00659,-0.25729811065311364,-0.7317181765895147,-0.8383183492544478,-0.6856042578200109,-0.9042931217274672,-0.6496200074601407,-0.8791192216876154,-0.7327729956310743,-0.9316708908561976,-0.09335606165120525,1.7965651393869582,-0.8288725483174482,0.9107050598328614,-0.7338310564165246,-0.4163680063968104,0.4348513030220989,-0.823922098867464,-0.5483156130871286,-0.6641249830846935,0.4875919728818806,1.8326499439106456,1.204680989361289,-0.5133508053297186,-0.9010716833210282,-0.6680823284311925,2.540719229877896,-0.7283500262793959,-0.4890375075529979,-0.9118925561569582,-0.7731892348239737,-0.828504507379308,-0.622037940765748,-0.7763336628487459,-0.7539037893999566,-0.7877534237304751,2.1412722633685197,-0.7720526010254023,-0.7403800317647296,0.08504675962056607,2.2314559032508066,-0.5480101398001034,3.8184190574154027,-0.7921655995089616,-0.7439611620881578,2.257854106529955,2.0412556096004715,-0.6710186716853604,-0.752779828880906,-0.623302121992184,-0.8856782756998319,-0.8965000363064198,-0.8247491302109274,1.0794307675468406,-0.989602557847298,-0.9123420799624443,-0.11512409865167193,-0.8767770350802371,1.2946561794710485,-0.13431502027637113,-0.7608312547754489,3.376898272383242,0.7358253105067478,0.5257420508329056,-0.3083272459546832,-0.5238421208219661,-0.44144387819109365,-0.5745057944648797,1.960405554927829,-0.39187026303560285,-0.8220375455604735,-0.8601635219341571,-0.7573897439943272
SIDM01168,-0.49079636798368304,-0.7124958459177808,-0.8716334143918296,-0.7985056398905221,-0.9071392683439422,-0.7520206304913998,-0.9494229408352052,-0.5630073018332274,-0.7872531503839714,1.524824726102675,2.1164156624016583,-0.8304773444362826,0.7413225818660818,-0.7229028182197148,-0.8297295539449047,-0.1240553902268333,-0.8123300879643716,-0.606605564264683,-0.09182379800476809,-0.6594005752283879,1.3418409835578264,0.9811176626567752,-0.7419751614690491,-0.10651064176052319,1.1826217972446327,1.4114228234488448,-0.768503262528044,-0.7113451733518873,-0.7412108650946853,-0.7658679954839527,-0.9076268990626027,-0.4105920634791643,-0.6985051999222458,-0.7811256258434734,-0.4792302275593751,2.41381770299201,-0.2676661026230009,-0.7006805332486924,-0.3085588186123949,1.7525143753323482,-0.44731932664346313,3.5200818670379896,-0.7173401865653978,1.4754579218720532,2.656533578502624,-0.7149884831951029,-0.6137609247392196,-0.7855872300877476,-0.851833645468017,-0.9104121907618119,-0.9088388254735156,-0.9218531188404665,-0.10860780808807902,-0.9718757626874474,-0.5042644949136155,-0.03641738374834763,-0.8935599572391731,1.9372238091887415,-0.5845546938238587,-0.4318436747020374,2.9058286814407395,1.4095835238940828,1.2160452571233678,0.3494213506416805,-0.6117389428193223,-0.6937295237581812,-0.7199367265730857,2.078360563023433,-0.42813623739781975,-0.7778780215469677,-0.9034951681346608,-0.7651586613395854
SIDM00968,-0.2727253306967711,-0.7698252662858451,-0.8244968347265975,-0.7308371726565479,-0.8150926635497023,-0.8043315809646355,-0.8703737262246422,-0.605590376991056,-0.9076658791528295,-0.7107823813802646,1.8611002214818666,-0.8326269689121325,0.8147930409265928,-0.6613503884290758,-0.79651796589023,0.22238036508050252,-0.8064778990833942,-0.7889073141376401,-0.6414129224946042,-0.39773807996474386,1.173074787334538,0.9600381802196777,-0.680518031196541,-0.33563137317966646,1.7088413483124334,2.0534472904467242,-0.6054999983532008,-0.606435364890347,-0.8769431476308038,-0.6850349580154105,-0.8445721842767053,-0.5155785979009666,-0.6777634096050851,-0.6941357287934545,-0.7694580868046905,2.030629385477455,-0.8640143879631104,-0.6812672992270776,-0.49740807733523024,2.2513160659048297,-0.6168067580092133,3.7327209540238053,-0.29999828710513887,-0.7798387657548328,2.4111006145056053,1.6386689634867928,-0.5737476164276344,-0.8258621306718169,-0.817924683218817,-0.7160096641570282,-0.7904634080582614,-0.8422651728112022,0.8755641840855811,-0.9435266864308015,-0.9271199369961031,-0.13105678780556027,-0.810058193445782,1.6887586341684877,0.23485649411099166,-0.8616266737511731,3.0218577055779963,2.071502315948081,1.7495029036418985,-0.7964726756583642,-0.5046540113302059,-0.7069416473190397,-0.46068886314192603,0.9909874626218531,-0.36710499115119344,-0.750391146452865,-0.841901890409905,-0.6729047492049887
SIDM00250,-0.3868280559173893,-0.785674975889035,-0.6833823790557844,-0.6944165271813256,-0.8371824653138895,-0.7356858028521509,-0.8691018698049521,-0.5782976564562283,-0.8602639069204248,2.1114395263642556,1.5916974705425155,-0.7608274293350685,0.8288781368093924,-0.6141634959652116,-0.8837825429935782,-0.48107962824339223,-0.8173855944210457,-0.6046225833529542,-0.31091698321934513,-0.3199942784858237,1.005452150770786,0.34779118893068933,-0.7831527634161576,1.2499461962308687,2.0524989792572317,0.9859635586292002,-0.4868695875271803,-0.7488443008254881,-0.694524757256487,-0.3684190193343552,-0.8937353244916726,-0.4838581916640248,-0.6905449338805723,-0.8507719160920645,-0.6833915542229488,2.093867066950939,0.9772494245943699,-0.7381977064808778,0.5058299444510287,2.099652904594728,-0.7686996805167639,3.4155105478285974,-0.8071355117037428,-0.9183990706166653,2.5817715599315227,0.3866081008535149,-0.405902565980869,-0.9231350828081201,-0.8531982225245162,-0.873970672170244,-0.872950397473014,-0.7363358437004875,0.257975536521829,-1.040548233385133,-0.908764572079405,0.024220382028258672,-0.7566765238029558,2.1920010907532905,-0.430823985163715,-0.5235979779208708,2.877753669660701,0.4121685004166086,1.0819875807380586,-0.7042048002946647,-0.6574727025532212,-0.24229921028016743,-0.6838316040996962,2.031541958151272,-0.4180407494396708,-0.7926809232662104,-0.8456631301887466,-0.798617404204311
SIDM00252,-0.43798191328811986,-0.7871775215943903,-0.824116711338756,-0.771311956586941,-0.9164392596227752,-0.7428590846321041,-0.9365511141689643,-0.5292134905321652,-0.9289312346683991,1.8671080359757597,1.6952892119129814,-0.707663139063349,0.6896423941950404,-0.8165399322697118,-0.8805700188587747,0.16834571192723344,-0.7670471232664685,-0.7316543427293964,-0.8315213782763792,-0.6705813652020616,1.4375974299943295,1.0283056114870701,-0.6482424677387223,0.3948042312107696,1.8652460115662097,1.6520777633981354,-0.7363950108468993,-0.7661944823434977,-0.9038406120738995,-0.01833675442130276,-0.8963350549280716,-0.526069079443804,-0.7825849100775168,-0.7768660126484828,-0.39986899269772597,1.6168540744631577,-0.2584680118399873,-0.668659309034944,-0.22455542050644922,1.9660445720391413,-0.6578549598832817,3.6729621113951776,-0.823503597570817,0.5756940063164012,2.621109087391511,-0.7331191286847852,-0.6206124547456846,-0.8851723538613575,-0.8658325619419786,-0.8463283483007945,-0.9171120382525513,-0.8255434474980631,0.3484762066760028,-0.9614558669696217,-0.8897471020042413,0.17419089702337964,-0.8637892341559791,1.8651724452632714,-0.5859931627317323,-0.7445960204403483,3.1126799157461833,1.2134435911333148,1.4224970250398647,-0.8808167387298143,-0.6413128951096103,-0.19961025680272196,-0.7120384197285242,2.668887818628502,-0.49339265256936743,-0.8132181334351761,-0.8333680156811261,-0.6757056829050905
SIDM00242,-0.40783010008329307,-0.6214150065805872,-0.841747851135119,-0.7148145582094414,-0.8831701260807089,-0.7731350349702567,-0.8595975734331877,-0.5944003513447123,-0.9036600739426819,0.6248692389045747,1.87656393047718,-0.8196160399655487,0.7982095863884852,-0.8149593429626318,0.6528245636939153,-0.6739007141304388,-0.7737816626126995,-0.5093147206409737,0.7238864356386059,-0.4733835654067961,1.0493305300626912,0.3168832286059094,-0.7418437390906948,-0.8647302094276704,-0.8615502095367574,1.7037886703384648,-0.7915830407952431,-0.6663509081267768,-0.8797346723124927,-0.7760789225095617,-0.908098705032705,-0.6078374315335721,-0.47720676219090824,-0.8267421249119236,-0.836094876670582,2.4469670885906014,-0.886603185315835,-0.7682059600612577,-0.33159730275016663,1.891072147393723,-0.1328098145679455,3.6559244511352387,-0.797864903849293,-1.0672770291456106,2.1143006395442696,-0.35825565612709914,-0.27307420700993507,1.677066175938746,0.7535673231123446,-0.9053227136311922,-0.6524864521191769,-0.8430029468353499,1.545317241930073,-0.8429548330598541,-0.9518917384469517,0.23173702149904332,-0.7277864011944978,2.118904100953088,0.5015059817459017,-0.7963812789194271,3.1347155014949597,0.9681284203807392,-0.5450873466665733,-0.8215698490067715,-0.6965032890454392,-0.5458762364232773,-0.7692940732076143,1.2556505314084945,0.10754484638928302,-0.8531389215570466,-0.7520560313383452,-0.7366353665327535
