,CSNK1A1L,HHIP,PTCH2,GAS1,WNT3A,ZIC2,WNT9B,WNT9A,LRP2,CSNK1G1,WNT2B,WNT11,WNT10B,IHH,SMO,WNT10A,WNT4,CSNK1G3,SHH,WNT1,CSNK1D,RAB23,CSNK1A1,CSNK1G2,CSNK1E,GSK3B,WNT7A,BTRC,WNT7B,WNT8A,WNT8B,WNT2,WNT3,PRKX,WNT5A,WNT6,FBXW11,STK36,WNT5B,GLI1,DHH,PRKACA,PRKACB,SUFU,BMP4,PRKACG,BMP2,GLI2,BMP7,GLI3,PTCH1,BMP8B,WNT16,BMP5,BMP6
SIDM00496,-0.8659822891612758,-0.8995857920244782,-0.8382162766851461,-0.7767155064205742,-0.8228187011883858,0.2282063534107781,-0.7295737571767827,-0.8970418113357276,-0.9316628422009321,0.13938088307722282,-0.2562918098375682,-0.80790951318622,-0.5983150986284339,-0.760615845968414,-0.6343957200547816,-0.10778824691520265,-0.8765432718395357,0.05991096877227969,-0.6838944142812404,-0.994581352410023,1.330741865394742,-0.2307056815397913,0.897028194787429,0.9706103771738632,1.363663418228525,1.804293502636602,0.410403177737828,-0.06241728037319043,-0.606344802174948,-0.936892593681496,-0.9376657708071721,-0.8812915573669239,-0.3860311127141806,-0.5369633464383667,-0.6138449964488681,-0.6853765078067867,1.5766329780808,-0.11798479867998689,-0.306174883065718,-0.7949505744435733,-0.584274337779714,-0.5054474058091255,-0.33425711121179635,-0.5778327257737439,0.7287920613159,-0.8361711348961972,1.4398204914917958,-0.8641991102109281,-0.7858632149573723,0.035820964026057736,-0.6993005778397372,-0.8616866710334047,-0.78888501127867,-0.8891833491503627,-0.6995634491856105
SIDM00793,-0.9620260665274635,-0.6235044500990133,-0.7250324633437821,-0.12971796770864139,-0.8534462511446043,0.014686104616106997,-0.614782284381596,-0.6595063693362128,-0.8337773525705583,0.6465325401706049,-0.6963123296609995,-0.7680357453538289,-0.5014428272561284,-0.8132176433161302,-0.2762320272568649,0.6072398420704146,-0.8021148297314111,-0.2519017101145116,-0.7481159938164458,-1.0007408834596685,0.43438232439498875,-0.19215050668425454,0.5146033474581677,1.240164938221619,1.5380825262446653,1.4357061927790102,-0.984104525323165,-0.17991261339070644,-0.7288036277204918,-0.9845452769914679,-0.9138028481504256,-0.7665144733340001,-0.3974013535351293,0.2609319738373626,-0.6730087583712462,-0.2876079482734266,1.9138447503749199,0.22519382171049504,-0.5844105353803647,-0.4732796526244081,-0.3612538823514254,-0.7432814197585172,0.7919557988659829,-0.6649446209946884,-0.9462755985363713,-0.6172295025203245,-0.8929306499700658,-0.7834307468313589,1.9683236446751984,-0.637259351379711,-0.23870292557119852,-0.7983689969600758,-0.8611466746854225,-0.805022336738581,-0.8422358724885496
SIDM00121,-0.8741503074547138,1.3492639294211657,-0.9010612898854173,-0.7575402940113158,-0.8367909950947017,-0.027787757982673963,-0.7960124920720187,-0.8134837569090279,-0.8655732942208768,0.3745550273180932,-0.7307845767798957,-0.7909026516875941,-0.4265582479845864,-0.8143144650687055,-0.4716945563365721,-0.8092423692546935,-0.8303547351013775,-0.4080718258554026,-0.5774857557149514,-0.9402639731879343,0.36774277940921885,-0.4449651786309399,0.7910771639953655,1.3455286143924874,0.7755046421953588,1.4936164657788296,-0.7381532233771664,-0.16142645191522706,-0.8022089427099736,-0.9245478605549069,-0.9372722667646628,-0.8038052050992927,-0.4510380833221486,0.5537509816699119,-0.7932743295846962,-0.5588969014647455,1.1028827098587177,-0.002716896140430752,-0.6253838209066205,-0.7858696100203117,-0.5545949203372046,-0.5816206435686337,0.6305588975633,-0.4602431993030632,-0.9155712853728334,-0.7991573505767303,-0.7387475956323785,-0.8185228881721986,-0.6661433805451412,-0.38950444465001854,-0.5040543454513711,-0.789855581639606,-0.887810130001096,-0.9227449000848761,-0.9192962893241842
SIDM00202,-0.8470514011277348,-0.4542283399074065,-0.8782731636544786,2.770578165778624,-0.9279315529280694,1.8965423358564408,-0.7773606968424175,-0.8958053043865989,-0.918902031864752,-0.14894611752671696,-0.6950246303930586,-0.7887621055179956,-0.5454731154560836,-0.851072023502694,0.903295173715882,-0.673071115969139,-0.9422971498452705,-0.0807662036223726,-0.6803350539503076,-0.9033542161634148,0.3340746673044181,-0.12590115000724558,0.8828968958071488,1.1253915144345485,1.622007756608197,1.572880613326987,-0.8773189274605762,-0.05147648662287025,-0.8220906338941332,-0.959760940411601,-0.7775133305045347,-0.7952874293115237,-0.4309378862110205,0.25572534046212403,1.0623441735811132,-0.6003695025242094,1.4676525262380848,0.2154593667894134,-0.7653996470866449,-0.7304851133059045,-0.5800124646894064,-0.7993531152026079,0.09282303224619518,-0.5736691701737187,-0.9587050104964564,-0.6907961345222746,-0.6752321658171029,-0.7379774127261954,1.053623887754556,0.794828862251468,0.10648752417649343,-0.8818758060273705,-1.009687631577837,-0.8651220849139774,-0.38847335065047
SIDM00047,-0.8080200289125702,-0.9914625513996196,-0.8090831864735959,-0.863555372364238,-0.8089012121260852,0.9591515564259206,-0.7176298730500771,-0.8533958306690735,-0.8723175138918221,0.6485066648571844,-0.7028727937183964,-0.7632660525157641,-0.7321687500610695,-0.823820102479457,0.2547054672100194,-0.6265423461306497,-0.8106315124372631,-0.10584170555446394,-0.7071248931702272,-1.0163580180026341,1.0139967869871844,-0.1418013953739511,0.7936474901756636,0.8880882305570114,1.3568472766032325,1.6791495270903338,-0.7897124815152031,-0.10615223993590765,-0.30523719544829514,-0.9268020438413257,-0.9503592746151426,-0.8492166910209998,0.27918704196323796,0.18724482667544376,-0.36425003741531836,-0.5433070677230741,1.5103560224727537,0.3641186110826172,-0.4595993123446364,-0.29210454799997465,-0.48859619780142555,-0.7114695073554729,0.22794821691024683,-0.6176408250027854,1.6391380067503905,-0.6972649158097716,0.011551821070796787,-0.7497607706378581,-0.7866507706544958,-0.8255912759927634,-0.609906252441394,-0.7536278490710395,-0.8817071236414725,-0.09594723633820904,-0.9018574847469529
SIDM00885,-0.897917673520483,-0.9461253452939994,-0.7631682741288411,0.09857118362402773,-0.8705364826262862,-0.5501165271884942,-0.6927668398714911,-0.873841296225075,-0.8540075594168159,0.4329384036493213,-0.7245423694628251,-0.713826532659519,-0.5149484615257827,-0.8977277442394068,0.9103300453023407,-0.6347103551375252,-0.4684278576903184,-0.3422260289039,-0.7201798246985771,-0.9140841251420169,0.3149692251395921,-0.2311970262215695,0.9189971794936941,1.1594341687270064,1.314774020426037,1.4805051792320931,-0.9995100677680298,-0.2688439161969564,-0.7429566681895756,-0.9986618358815709,-0.8839510268092587,-0.8554995846679968,-0.30497122013913086,0.12398451060282616,-0.8649746402031401,-0.47376629396437914,1.022473306155009,0.1464911570819346,-0.6424086464721482,-0.7170562765299332,-0.5389211314771334,-0.5138854887682032,-0.36321542489486525,-0.5640270229904291,-0.9511815303154029,-0.7269418185659284,-0.7576965374459055,-0.8178900116246949,-0.8293206176151168,1.5828660872113804,-0.3737682345867096,-0.7232621207727638,-0.872988758682924,-0.7467925059628048,-0.8712108678369752
SIDM00201,-0.9731059787179362,-0.8620840633105762,-0.9465522547156371,2.6881562253862357,-0.8907942862272341,0.9170745029613928,-0.7440537451225768,-0.7798780802360205,-0.8952183556443396,0.35459307504224674,-0.7828530972573609,-0.7604659612130142,0.2951716526714064,-0.930497211726379,-0.03167201140221297,-0.6570289998974117,-0.8331238591659372,-0.21787812874049936,-0.8008127592573094,-0.9772916343834424,0.40625988207949304,0.046899787093576145,0.5066218114594462,0.9854933036321387,1.10713190148419,1.3148919471072251,-0.9133655619566707,0.15233866704189064,-0.8162802635740823,-0.9078331280597006,-0.9595870009177875,-0.864210160190914,-0.4317185910098599,0.4757246055086685,0.8811519422024044,-0.35434679018766374,1.3778551160233803,0.03871234160621584,-0.5890728971640422,-0.17471969616092692,-0.5291081420744027,-0.7022095298300448,-0.1108904270536618,-0.40479000260570885,-0.8909950586902319,-0.8712963043573637,-0.16890126499629474,-0.7088141128853476,1.7655417623800183,0.4564616492707173,0.3159302590958895,-0.6604083974166264,-0.9236101646485633,-0.8974178161941527,0.46813900817821064
SIDM00789,-0.8714576934068681,-0.9223148698833973,-0.6642415337205839,-0.6686649934425043,-0.9061261338079972,1.3514457780502922,-0.8099774512979533,-0.897895864734133,-0.9376756479173017,0.5346493869148276,-0.6711178626626201,-0.6513286547461318,-0.37209506719620467,-0.8067435265506068,-0.49280247989466264,-0.10996350788700893,-0.9071444511201385,-0.32153886115693353,-0.5634082643790825,-0.9536121639448276,0.8521491508970853,-0.12051264355633191,0.5133691427549993,1.2019310288048233,1.4545231864502133,1.6260493527785103,-0.8126722487090766,0.09677310272610073,-0.5429256445970333,-0.9029084427350313,-0.7939522836312919,-0.8375846301731998,0.026909141080010576,0.06517729856159074,-0.8104540523535547,-0.3893218678318519,1.4217154036939432,0.0784969686107911,-0.22991184366167508,-0.6642415337205839,-0.5857686204512548,-0.720300711107924,-0.2747712454697424,-0.6019888133028641,3.0812472338775603,-0.8474443943146479,-0.8053338778349007,-0.6590394616095988,-0.8297996843153018,-0.7699041614947724,0.07609857553494123,-0.4105381918952505,-0.8604106547467817,-0.8821562627029582,-0.98248363305834
SIDM01248,-0.9107493819626561,-0.6410889108290455,-0.812634529186747,2.268800189336508,-0.8491374999016902,0.5824463531080423,-0.6261460721887631,-0.7322533708929257,-0.9352777775337111,0.24595934722334814,-0.5853873995536539,-0.41065338326733797,-0.5612326885287563,-0.8554566280886997,0.08905629981006469,-0.685377558288585,-0.8004243476901537,-0.24566953308937728,-0.6990283849615103,-0.9790349225545293,0.7726279150073174,0.6400802009825859,1.2408928528522336,0.9977830246078716,1.838107263493204,1.7294171395625475,-0.8591960790201749,0.06070995998373611,-0.6847086522686747,-0.9414320601257834,-0.9237069986478464,-0.8261545733607848,-0.30275939127509643,-0.2725500635337156,0.863305176867123,-0.4085712195892977,1.9300254423186527,0.06062772579539364,1.0990447221401094,-0.5263827292037393,-0.6799654975004152,-0.5481195077624234,-0.004867808845696806,-0.6187740901939005,0.8650273768145551,-0.7563947151971327,1.0679726237608158,-0.739749298074873,-0.7180596764529569,1.695703222234994,-0.6049432786606401,-0.747918772877405,-0.9218898131424307,-0.8133502593395951,0.08738465964418163
SIDM00195,-0.9074551686203866,-0.8597798125885974,-0.8293193700867219,2.382975382854348,-0.8792728975966551,1.8850889308355963,-0.7034401369440181,-0.8709365349770879,-0.8645003889293082,0.5273815475364431,-0.6439342677716485,-0.7276133572617829,-0.27373828929896993,-0.8411950726791073,0.6871122254460583,-0.8207991528943372,-0.79032677604919,-0.2686974463635963,-0.6710125188250051,-1.0376540934723575,0.4404882306473523,-0.3118425323360646,0.5825013173963813,0.8810261233928552,1.3533353408730424,1.4914238548069145,-0.9770684965472416,-0.13806862560245162,-0.7460434351831752,-0.9829312841420864,-0.9645323642311138,-0.7669744825406566,-0.11598777316600563,0.08243768669418874,0.43809656978153183,-0.5053120197017242,1.33870248310428,0.20840115095560416,-0.45604197646293926,-0.6242186350645866,-0.5927041609983144,-0.701323878224115,-0.09397100218754541,-0.6171035416736061,-0.8863740418562672,-0.6964161855333253,-0.5336405177828865,-0.6716895263987476,-0.5506406567041614,1.0100342095227643,-0.3327248768612266,-0.7634352186935136,-0.8832529690803462,-0.8975193714347729,-0.8287455721555997
SIDM00517,-0.8446939157024541,-0.8719497027206868,-0.7786344901782062,1.5547497839829822,-0.8114798695885549,-0.35523643565960233,-0.8002042723009837,-0.7991443698888976,-0.828871729799405,0.6978318847703466,-0.6508101514995485,-0.42111373361103177,-0.3887803382941973,-0.8426592091209159,1.15046701295205,0.25918206837512525,0.25996573962334474,-0.12387903271808305,-0.8252648832115478,-1.0245658985663324,0.6317271622420696,-0.265799405149478,0.9284443204017284,0.9642115867518295,1.8579796279003729,1.650799018368637,-0.9441815909854709,-0.25528675210271506,-0.6701497744607966,-0.9767151665837931,-0.9706163031169306,-0.877928154492123,-0.17232692805561842,0.44627915952641267,-0.7827935023678724,-0.4050891865907779,0.8738756830993958,0.6433785087539275,-0.26404987649051925,-0.7397836068467506,-0.3313038817813062,-0.628414157732805,-0.23452193188992965,-0.6161166916763546,-0.9438245963890823,-0.8142705190247007,0.10202296693739588,-0.8623017475030389,-0.46899980229674904,1.7544555887848412,-0.7020356752434825,-0.5475704964750752,-0.9215136850353842,-0.938956686147819,-0.4974359312035017
SIDM00534,-0.7600198918338165,-0.8505580928289773,-0.8687139803069496,-0.8610849825067038,-0.8557406448767879,1.055284574338044,-0.6738318009649821,-0.8178213931236701,-0.8587881784336918,0.1321491030381933,-0.6811055259643404,-0.49512125029602483,-0.4598203486843792,-0.47032760132550916,-0.42419668216398176,0.011482307763957963,-0.8244811282009341,-0.08718890868863026,-0.4279754801718614,-0.7986425781630051,0.694531708439978,-0.47214367377039723,0.7605481732757151,0.827884106222477,1.1475079576534173,1.3541891669621524,-0.9384019901251239,-0.26528412327951634,-0.7109052098749512,-0.9416908060007193,-0.8749408705927043,-0.7747099253294324,-0.40042770714656833,0.010641171299694102,-0.7771455139620387,-0.527768010780757,1.1280761018290606,-0.39855905866904084,-0.6007571714209835,-0.7531489862956042,-0.44229671836368845,-0.7642812433825827,-0.6952555358500266,-0.5827234842494,2.9459834627884,-0.6923264174076883,-0.2474439676423591,-0.8504927203843324,0.08527849548228617,-0.7204656201262184,-0.5243343330411825,-0.5962493768196956,-0.926661176600983,-0.9376753411989077,-0.9876638899487049
SIDM00863,-0.8489031056945003,-0.8061641428366045,-0.7100867118717153,-0.8331126366132542,-0.8685395000199269,-0.4832985538048493,-0.7466404037636377,-0.8101941540434323,-0.8080337740632584,0.5477610709499607,-0.749886592308812,-0.8386143173968503,-0.5460070150888999,-0.7685530411614783,-0.425841596071702,-0.2250152624722357,-0.8294987241563502,-0.2483527735307031,-0.6286154303762138,-0.9479434613784335,0.5262424931346713,-0.14771994733026056,0.507044876460906,1.1509522299242294,0.9285396727520003,1.748715235497978,-0.8305858610456761,0.0909579812468432,-0.7876306881981119,-0.9088333757025826,-0.9576376835969084,-0.845478426038565,-0.5488611983243639,0.5937427797923265,0.03885873213788621,-0.3578921208646968,2.0290825168910787,0.6574675190823909,-0.5670181771806436,-0.5096579397315102,-0.5868523039700364,-0.6444966600083828,0.3962018085945174,-0.6761242291168427,-0.7353833257092054,-0.7424373960350444,-0.8460067745406737,-0.8134880615612032,0.322879322318913,-0.7959297111744363,-0.31281666792661234,-0.7673638128059439,-0.9656911513107009,-0.8664300954123236,-0.8516218132460034
SIDM00211,-0.9419576235679764,-0.9093177971233872,-1.0141572746188432,-0.6436202349342872,-0.7593007530968027,0.6899411493733664,-0.5526631740226403,-0.877455869415576,-0.8864255504569769,0.5930713491515083,-0.7634360855465541,-0.74032694533183,0.2513750181359601,-0.730543322586585,-0.5341982978451307,-0.4872180158942287,-0.7766148677996743,-0.42983746774363807,-0.5510594540613105,-1.0401420899614435,0.5045266954462234,-0.5693779061022763,0.3931948153025373,1.59225864002594,1.5025337018743088,1.0531217665809893,-0.8693276677631909,-0.23275329379913326,-0.7894630054032502,-0.8757193434997782,-0.8601568836828152,-0.7778101553431745,-0.5579461632940427,0.9600749850880799,-0.8056202427232388,-0.4246852624272242,1.4639395551787575,0.11087389444646681,-0.5866868285654455,-0.6930091912322708,-0.5286199054772245,-0.6271329769609929,0.3337109926804114,-0.4851903319534803,-0.5734012114749194,-0.6699299276404412,0.3407855565423119,-0.8471462909006191,-0.7206027308792361,-0.0059699995693181926,-0.3755483008278718,-0.5828500640791123,-0.87011301954516,-0.8355041719257723,-0.862149371349414
SIDM00539,-0.7969151298355485,-0.8977401378652438,-0.8551480000378243,-0.7912658125706011,-0.8099620491631024,0.9918173110891347,-0.705095701414174,-0.7475700023059769,-0.8572231769250884,0.2362037974674993,-0.6600953657598476,-0.4555578230521915,-0.15540354513599636,-0.8079984919098022,-0.368234122550941,0.44636597503723485,-0.5194912130459167,-0.30713515241170736,-0.6095704314899062,-0.9979295366036102,1.4505855210587102,-0.48614917842232863,1.1371666908468925,0.8916907309596992,1.5219496551205909,1.9743403016032792,-0.8932078820025199,-0.28439538978218115,-0.58604170312004,-0.8894611073090086,-0.9211896036060903,-0.7342292993183038,0.02983778003932683,-0.1093390246005546,-0.8034619084440908,-0.5193826027701506,1.8391387735514784,-0.11904132010641298,-0.630357967329369,-0.6459772275852511,-0.5306445122939127,-0.721309946548628,-0.5268947176872216,-0.661104238074095,0.6272770254664297,-0.6721182341317345,0.6818541803046834,-0.8250507319996846,1.653319844022549,-0.8241044179209093,-0.7128734406457065,-0.7035248937792876,-0.900408936115445,-0.945803809264709,-0.8897574972489263
SIDM00875,-0.8646760623282314,-0.7727227580762709,-0.9925663968337936,-0.8598842861655037,-0.8560498130627948,-0.5451887104129002,-0.8794602064979281,-0.9412289133701739,-0.911167560471953,0.33730810033768255,-0.4995109649370802,-0.6541058020533331,0.07759594806675435,-0.8584044402417841,0.1496251053218728,1.9096395325821955,-0.2888421922844079,-0.16805318175865677,-0.7099512826622828,-0.9683777971527898,0.7738841710548369,-0.032489282890242666,0.714308904234692,0.8420043061850728,1.2660295449848578,1.7961334801923814,-0.12242042133149823,0.22505524708702843,-0.38720182323941676,-0.9213979614797302,-0.8585555826688577,-0.8288212899917962,-0.25116767777400156,-0.16272126290003996,-0.27733587223624884,-0.38440505069502423,1.5003981710085639,-0.08360969897016286,-0.6698050992691558,-0.6954436090687318,-0.6259739281643536,-0.6996858348403805,-0.4517314534184816,-0.577243369385209,0.7625719326494227,-0.827952501165909,0.4571109869059795,-0.8227796211691145,-0.5902274507065904,-0.8244797451387044,-0.5633774274402609,-0.6998260098180932,-0.9998476568900471,-0.8745293638806282,-0.7953438496317229
SIDM00679,-0.7578981686113583,-0.879936016741412,-0.7578981686113583,-0.17751439493267862,-0.7347400405170097,0.43020632925579144,-0.7016252015316194,-0.7808029993186016,-0.8857430889514001,0.7959846314405742,-0.7281697990180301,0.17591848973777074,0.08444734296619498,-0.8446545736235817,-0.34234731546743524,0.615491959602399,-0.32438051315374217,0.13503346800613988,-0.6474099577897001,-0.9216630211415631,0.556327701484373,-0.030783858995243576,1.6771196051567094,0.5685169717438276,1.8038626515989373,1.8911888812245963,-0.7288528676914469,-0.2605750696981713,-0.41593217212721423,-0.8548641495418531,-1.0046561225215123,-0.8222656495049545,-0.013505679633996195,-0.004970068218964658,-0.3379281505323736,-0.40792299150772676,1.5098518209975147,-0.2627694097519912,-0.7128969094058771,-0.5838409374276365,-0.6401899093160858,-0.7237314975398104,-0.48874093645731487,-0.7032348987921804,-0.5483579781698389,-0.7951341113565652,1.8555492898271628,-0.8810291792533107,0.8005797763096248,1.27143074737642,-0.585538833193654,-0.5691768983798763,-0.9284897368818946,-0.8260636303346053,-0.41842925522395014
