,ALAS1,ALAS2,GLYCTK,MAOB,AGXT2,MAOA,AOC2,GATM,SDS,AOC3,GNMT,SHMT1,GCAT,PHGDH,DMGDH,SHMT2,SRR,PSAT1,BHMT,GLDC,DLD,GAMT,PSPH,AGXT,SARDH,AMT,CHDH,CBS,CTH,PIPOX,DAO
SIDM00592,0.7613406633424764,-0.8628439321725161,-0.6910083333018618,-0.8837317062140292,-0.6755851714369582,-0.7256192817952914,-0.6436214342336486,-0.2573588677908288,-0.7967796926072901,-0.6236346901704845,-0.6660814537991075,0.474148686111097,1.2711278893022422,2.310396782330428,-0.849997130055769,1.714047277913417,0.3458549902697611,1.4638594479808782,-0.9218360365908166,-0.7578224316559633,2.0966542243614237,0.09423308541691698,1.063195784740197,-0.7560511564187344,-0.8050625511296196,-0.6798233098285357,-0.8086627749884714,0.35167666793213553,1.1536117057939388,-0.37857813523072786,-0.9543879078468744
SIDM00496,1.487474674632277,-0.8940781481285606,-0.708164708177547,-0.9433703796757321,-0.741936528971592,-0.4872780374452553,-0.25152330192432626,-0.9501160578532482,-0.8787266875153721,-0.6071723553261528,-0.6751513785768538,0.08096491073019234,0.9008738671148402,2.3951832089522145,-0.7685905821969943,1.7547744121489284,0.0400992203675175,1.52170066657635,-0.9146563978425333,0.58352231528551,1.7440882769667014,-0.19940830803784565,0.7715599893970718,-0.8429464755122935,-0.851089717392176,-0.4798184223199598,-0.6994201688723816,0.7016080719471225,1.796558923811811,-0.638907013037428,-1.0250332304094278
SIDM00793,1.5005583116880659,-0.775888802368599,-0.7001805918899029,-0.8676839501948567,-0.6267428010742244,-0.578114402279299,0.4387425354363175,-0.7615370531135902,-0.816073987436652,0.10087708617747014,-0.8047494036828111,0.05007476833105787,-0.23243274122049884,3.0367907700110366,-0.6291487559389521,1.724309789074021,0.3206588641560236,1.4910347912351234,-0.7715971364561577,-0.665965067369588,2.1885424570140124,0.13038923397971539,1.5111585203008033,-0.713502654955114,-0.8001824458164788,-0.5799712987356515,-0.6801394684069019,0.7058119593920611,1.0418453276728004,-0.23243274122049884,-1.0320882227653114
SIDM00121,1.0295530490074167,-0.8495499873508656,-0.6246147997588603,-0.842670162537156,-0.590119651270593,-0.6270051268213049,-0.6953060283185549,-0.9014036697046846,-0.8739424706918794,-0.6393116182053628,-0.5595598634900156,0.6273351068944842,0.954233967344019,2.737087689779482,-0.8399651571859272,1.77078498091503,1.0684023588911626,2.0726616486666476,-0.9334348567872279,-0.6787912350952964,2.1990410121960746,1.2197539152090502,0.8091626461258747,-0.856704887164261,-0.30928166256233025,-0.539441343078461,-0.7500665438932511,-0.7445914956223785,-0.8700609982153544,-0.638013403544052,-1.0424088916269525
SIDM00202,1.0774734022951893,-0.8947279004067572,-0.7801785569682618,-0.8408268429021357,-0.7100527174867689,-0.42826313124036225,-0.7638065984381617,0.19194701314741688,-0.815229532716729,-0.6930003694128417,-0.7423201464871613,0.18967924259377023,0.43866109410672055,3.1202781329030524,-0.7923040502568205,2.198700174234109,1.1700898933443962,2.5591226594812952,-0.8612029402516118,-0.9281238247747263,2.234807015982395,1.1778956843037287,1.5707963866598078,-0.8249063821369403,-0.7860894087792403,-0.3997189467494383,-0.7420169031323736,1.1320398399108837,0.67470392938079,-0.805746744138159,-1.087943632546355
SIDM00047,1.782181482509488,-0.8685853961700704,-0.6803230200048285,-0.9159854817730932,-0.7535785519862229,-0.5688645700002253,-0.3664623255049187,-0.18215966980454112,-0.8332762781626427,-0.7082292022361857,-0.7223444779132343,0.15733644420623635,0.20996698391700863,0.27316372345069134,-0.822778629048577,0.796995782499284,0.16782792217791057,1.400233763973167,-0.9574493304124386,1.2607614672435217,2.5020818382737504,-0.09865090433529722,1.1102202512505497,-0.8023150241283598,-0.8888861091034247,-0.5501189335489659,-0.8000076345283814,0.27297825614403015,0.9054184903959992,-0.6526316360541661,-1.0295785671103457
SIDM00885,1.3962267726469315,-0.8759220350235781,-0.7616066252242316,-0.8697052214900259,-0.6774110209995501,-0.654806000923489,-0.6499188771965917,-0.6686775726070981,-0.8077831601383423,-0.7353781360748699,-0.7500387756784462,0.46011480157489815,0.5090404514045312,2.847108989581285,-0.7847532884895047,1.5506194298150948,0.9469904219955165,1.7727716050972822,-0.9326083780370987,0.473162661242845,2.802448632468684,0.16128803726996596,1.6332067073904726,-0.8307987473077242,-0.8639591233471843,-0.5838781562058623,-0.34377385362308266,1.4071962215014746,0.24224396727427025,-0.6064926421249619,-1.02414113705626
SIDM00201,0.9964620421031125,-0.8777521786419236,-0.7156415343666912,-0.9328777896831564,-0.6793727851192802,-0.2171479912054904,-0.6028969291110873,-0.8988841605442403,-0.8755166707781067,-0.8095166170786467,-0.7322438203724965,0.43098491473177286,-0.13557946448975378,2.347299361336702,-0.8199967540933019,2.4894583985897634,0.7934740992508027,1.940182563695193,-0.9899882018033375,-0.8796761824787486,2.083364072038956,0.9821562893868856,0.6510001759068423,-0.8794324396900015,-0.6464255218308717,-0.4917898807227648,-0.817781970835318,0.38395366799374164,-0.7264320657266571,-0.48191449585868146,-0.968347821750099
SIDM00789,1.7821283356790207,-0.8799403178962589,-0.42929793105127495,-0.8964362309043415,-0.7306615328495085,-0.590646121998021,-0.7678648968461572,-0.8093012062099877,-0.6852547888332002,-0.7643360753901783,-0.7818826455653398,1.211770906604909,0.9153580186501417,3.106019525187717,-0.6791751041696372,2.2040550206990512,0.3332842234619025,2.2531016595738707,-0.9144728271615287,-0.738643496543281,2.276973445963502,1.469194302920515,1.539792658162626,-0.7678913140679562,-0.8047074835401772,-0.6269035527237611,-0.3922033830211809,-0.8496848197001039,0.3046635897386937,-0.6001920622097994,-0.9804093064822414
SIDM01248,1.3560250808005883,-0.9158979340942699,-0.754819926345275,-0.8843372016363936,-0.73196032205395,-0.5614634508043193,-0.34985005672603564,-0.6294263972367551,-0.8929147155247592,-0.7140122044336344,-0.8515889986457237,-0.16764934951889493,0.39380731831232924,3.054736624391544,-0.682771914973814,2.105394404985207,1.0986988792028947,2.968358224940427,-0.895706203158089,-0.02177122512958603,2.2032204157712507,0.8318183358545244,1.3715674099643997,-0.8845466568046495,-0.8024534071819401,-0.48920219360688455,-0.7534119472945117,0.9692794534403772,0.5609021174596233,-0.6056928132382143,-0.9987801769713548
SIDM00195,1.1712453785544341,-0.9214662327102027,-0.6712504800666118,-0.7248899564483205,-0.7219213930678028,-0.22219879614415441,-0.64343866078674,0.1794970406594738,-0.8289037044113342,-0.6585814099156827,-0.7961256910640993,-0.10930008908824262,0.1726991240354829,2.867497093183994,-0.8846381365178254,2.5336027253571767,0.6283645523418485,2.3353157512929323,-0.8988380317635181,0.373895061763893,2.2756599741781174,0.9450600362184699,1.43762942633581,-0.8153088846906326,-0.7716922208742624,-0.5655061591711387,-0.8075305941901073,1.0345850083784829,-0.0062975514148823995,-0.6028921749602371,-0.9390669231407609
SIDM00517,0.6532094147743602,-0.9068343530466788,-0.7274525544005395,-0.840509573364425,-0.7167884266068024,-0.4880990146072128,-0.49562685893469527,-0.510952492093154,-0.9113139334196837,-0.5862593176963249,-0.7864227829344649,-0.049498646334327094,0.5396109810031149,1.9256736078570693,-0.8473182691606083,1.8756266996578783,0.6953675388090185,1.026175705359662,-1.010814870129875,-0.8561648178586896,2.4829667050908166,1.3538110227905682,1.570118529960696,-0.8536018460019892,-0.842761625031552,-0.6314357140255761,-0.7693352804546024,0.06304287849558499,-0.2604459644857626,-0.6344143262164551,-1.0357280328816945
SIDM00534,1.8321566873540582,-0.8783633417887616,0.21518940294351507,-0.8548310339315994,-0.7024490684943846,1.1039054827923598,-0.7397867888679825,-0.8493747620305628,-0.7611734065316611,-0.7191874639753583,-0.8302907203068081,0.681675777304788,0.726631944734554,1.397654495163613,-0.8525464666190471,2.0264628931497115,-0.42013937245830224,2.010657059948934,-0.9688335996428059,-0.736802923258114,2.621574353449412,-0.07641477983564524,1.2619050297939156,-0.7262906646900521,-0.8129692925211601,-0.5852422980452751,0.052390873385927496,-0.7683306590658011,1.6305300447569078,-0.5619271657798023,-0.923116806175771
SIDM00863,1.6090044876643468,-0.7191851896872054,-0.733575169525473,-0.9589260811462452,-0.6854685823032547,-0.5531282623215853,-0.03443503268449545,-0.4444986670495454,-0.8958774658068184,-0.05099817733219934,-0.6283638611445963,0.12808346371942966,0.26425654925756215,2.805699231940086,-0.5959904252524507,1.9277503562622795,0.6416246663987882,2.371905768752778,-0.859960711448906,-0.6317475812527602,2.3705434144487563,0.2333496975140082,1.4040805598142923,-0.7642252232368659,-0.8451098321878802,-0.4141442865778794,-0.8206779078860763,-0.8708413421074551,1.3571365778449906,-0.38841437844647125,-1.048338942226515
SIDM00211,0.9415261946471974,-0.8613591616471544,-0.65925512523605,-0.8140268051087604,-0.6256991291649946,-0.5240633876403711,-0.7875167216801827,-0.8579500442328022,-0.8444709191842514,-0.7078490117383619,-0.5268980921313462,0.2590759528778398,0.5967292569185338,2.8685261542977942,-0.7248867085091746,2.197601745706634,0.2730021326218451,1.6127816051789527,-0.8536706676973954,-0.7071842024109893,2.4602837649870284,1.8232290561530236,1.6926187505215267,-0.8502657860854945,-0.6775242256534733,-0.5083243241928185,-0.7101302332664465,-0.8292884296842725,-0.3445460548413571,0.1339641406163941,-0.9914885073058417
SIDM00539,1.4834778317834523,-0.8969243128041117,-0.5916063498899381,-0.8703609646209498,-0.6403495892994422,0.889449206557197,-0.02249446433115585,-0.26026782164795903,-0.7532360746530498,-0.564794781301625,-0.6445179334692667,0.5676271515600123,0.046917679060730653,2.6161833913245878,-0.776018218086541,1.3775276027641727,-0.2225417093128285,1.7960683531320518,-0.9979586003531055,-0.9079677429432014,2.322638414053626,-0.12946401157235995,0.8682824888148268,-0.6728949650412325,-0.820787318643416,-0.6242696544110633,-0.5584801605412213,-0.16144650461045387,1.8967676489793333,-0.44741056799633266,-1.0282631684679506
SIDM00875,1.1893676076538497,-0.9341529567363321,-0.8055016611312514,-0.918609284386967,-0.7361856893561961,0.7666251461903119,-0.5622409868034285,0.9990302021526717,-0.8829374100233275,-0.8302911161182899,-0.7346140022012864,1.0074272802370605,0.815908242268248,2.800236175941915,-0.8086612277405186,1.962633642114087,0.16158400725981079,2.16169351913758,-1.0436808719927473,-0.8567444343862476,2.2599769876467004,0.9246856729276163,1.435851702391683,-0.8928040189115433,-0.862517132849373,-0.6776299536897985,-0.810666837366624,0.6423137520397744,1.239557263310838,-0.3884601512065964,-0.9567298266553613
SIDM00679,1.4690462639098438,-0.8193424280159121,-0.7109091694061802,-0.8657010025699425,-0.7365376547599222,-0.18240265951327364,-0.3706935501121274,0.3420259824677228,-0.824621002216099,-0.679330927007961,-0.774529836533687,0.0800624705956234,0.4513798433241101,2.560234326884992,-0.7851032167246229,1.8545499432984773,-0.04878634020282146,2.545142442965906,-0.9858127976928459,1.6062246355537164,2.244291900731183,0.34898353991554115,1.243849073041046,-0.8213898518137904,-0.8381558770652799,-0.6231162689068296,-0.6789455363541714,0.5895419660931105,-0.37830708901312243,-0.6084299309425332,-0.9614002183570807
SIDM01146,1.427356789091787,-0.8471905627228079,-0.5327383867108532,-0.8436414335663195,-0.681114109765102,-0.13930324888102963,-0.40330274765398777,0.5185366967214338,-0.7689336339236913,-0.4097024059836334,-0.5727154402235022,0.09580196334635756,0.9651805659950565,2.9976048905910293,-0.47219149224169243,2.622621074233953,0.1871843814591182,2.887010286958355,-0.9037635983000485,-0.6739497078931656,2.3577115603743524,1.3144969336970511,1.7451816658756636,-0.7837781984948792,-0.7885285135149798,-0.6591643460317418,-0.7835359778210316,-0.8773904680823623,0.20116509334940377,-0.3517236754571865,-0.9115261576490149
SIDM00156,0.5124321575146192,-0.8909126973801368,-0.718803279634897,-0.7350733123115964,-0.6074794551018089,-0.5208138210896193,-0.7988450606061068,-0.8914440302953663,-0.8470691191843721,-0.719260830501018,-0.7081709405816222,0.3709892767644752,-0.028841301809416336,2.413545851711781,-0.7519348089070109,2.469006202460691,0.009766082872776279,2.2099423688833886,-0.9589578170803603,-0.5092053391887917,2.361806754953772,1.0712203688390984,1.846315226517712,-0.8664411954835931,-0.6833609666033239,-0.6513682100155428,-0.6496165952219248,1.482129513594269,-0.22396558680222076,-0.475805098846684,-1.0330353339410585
SIDM00420,1.2307078216585152,-0.8609276772551173,-0.6935953146267041,-0.8963781787550633,-0.7329867882045228,-0.6115695204516947,-0.8003561391414254,-0.8141200863197559,-0.8612369632646988,-0.7693589407753806,-0.7969433868038229,0.6519280336932634,0.5272090520259549,0.8460034596380182,-0.824049583375814,1.4781153166831738,0.41479072488174673,1.2543140467543668,-0.8900653230600265,0.8483909301199083,2.0657827700996805,0.6369180591587075,1.1552835764274436,-0.7852795245585755,-0.8450449936475068,-0.5961649498154533,-0.7309703474863832,-0.25220960188476377,0.2346823611163049,-0.6490901853951937,-1.0015418177989104
SIDM01145,1.5662833351305063,-0.9104635414760107,-0.3825999160049144,-0.8087798771078998,-0.6689914475747224,1.6917864723525868,-0.521584715688794,2.0787584583745016,-0.8074849930706152,-0.5550656569313033,-0.7733106832645495,0.07800662115833476,0.3096482716951979,2.7877015345704064,-0.7746798879500117,2.04930441833559,0.05282883323792553,2.194480507766293,-0.8627873064690682,-0.8060984510849336,2.4650724931673627,-0.03343012224106196,1.4586942519539365,-0.8429596412006166,-0.7467087889171641,-0.385357910559877,-0.621769066595828,0.19051928046311878,1.3241840546417352,-0.7434345918601369,-0.9713398430068622
SIDM00256,1.0662965527104626,-0.8925367112534577,-0.6164520919332535,-0.8023602426476574,-0.45591414868963026,-0.3188443731294619,-0.7820269199282593,0.562895694089746,-0.7796227536183216,-0.7333108705365841,-0.6314285231411738,-0.06162958889548362,0.799386247257841,2.7709738107953603,-0.7685438657898125,2.0929875479432596,0.12041149640330859,2.113172542490809,-0.8750138457377586,-0.7987424857586393,1.8927786835220521,0.8696722861206386,1.2914789920524175,-0.7745618588167766,-0.6957777210685038,-0.4102841410880087,-0.6844642603253871,1.3235279283129497,0.6621130499322289,0.03640625455061421,-1.0115571367533276
SIDM00444,1.617958312094611,-0.8531660681125789,-0.5747544579747864,-0.8321930413409073,-0.7370477642587784,0.23499312619920137,-0.6018829028257107,0.03001185899718422,-0.7927577237220883,-0.688292037205545,-0.8063699413747526,0.5271329423533271,0.956152622413916,1.297876503120302,-0.8209948526839087,0.9305317392066103,0.758023216076406,1.9155871244875933,-0.9904202079628116,-0.7447548824372745,3.02074568353327,-0.016480091411732505,0.62814741535635,-0.7535779244756655,-0.7757089445914138,-0.5811885567139871,-0.0038359749297308746,0.7767795784931584,0.8287103007105541,-0.5378941265364524,-0.976543712284927
SIDM00137,1.1428083893036813,-0.8904847664408939,-0.7008431810951534,-0.8952979692157002,-0.6875118213577768,0.06020301038270892,-0.8152865397592374,-0.5619155197809992,-0.8558590369068043,-0.7451468777450543,-0.5184165683618265,0.4054575839069909,0.8197005022058336,2.303314378966014,-0.6320429045464566,2.3034398298505936,-0.13910753717619045,2.250861471866256,-0.9640468877234815,-0.8687921121736125,2.0676355771596855,0.2893177544544536,2.0327590364892583,-0.8864014330977341,-0.8106332209990655,-0.5996293228640031,-0.7402256980720884,1.370108143707925,0.4411322851237891,-0.819282237509294,-0.9044009009277175
SIDM00569,0.849587262558213,-0.8235181040477157,-0.7061052011695569,-0.9077509432871775,-0.6935238575738335,0.11502298069840014,-0.4113597940149469,-0.8753846666366084,-0.7775356511528236,-0.42226022597754104,-0.3340771143693251,0.7639906615189406,0.7822306289754728,2.776334336447533,-0.8684555982560355,1.3436020764339907,0.2514144814666308,1.5079012032587862,-0.9312661226601806,-0.3897067383148093,2.2622808259844396,0.35550967060052896,0.9259891383423056,-0.8352086389401855,-0.884897042883927,-0.5257015461058604,-0.8046174075504142,0.7342091936383842,1.3213054790425411,-0.40713772580890906,-0.9956146756764745
SIDM00445,1.5254612267805558,-0.8058429931228859,-0.7492871430091754,-0.914828337553665,-0.7463213593823864,-0.08298545588792579,-0.7470064825828993,0.837562833793191,-0.8630836354350906,-0.7033161750097582,-0.6563924807670392,0.48974247020757483,0.4822418939499567,2.621132237325284,-0.8795934444423726,1.498945444404521,-0.07482497331276641,1.890209586919271,-0.9257974770427759,1.5143318383923265,2.4537932689678206,0.1885950210517715,0.6814689683327457,-0.8724482493245783,-0.8333577814375441,-0.5420798328977959,-0.7220905206875269,0.4393210133282499,1.2031810789006063,-0.3826161795514465,-0.9525373742331977
SIDM00094,1.6272705966620011,-0.9072202087816228,-0.6166789653614048,-0.878673718754801,-0.7486615189256067,-0.5069210794343835,-0.8540771984095321,-0.8716870380588442,-0.8227644387929933,-0.749167676718828,-0.49297880054659665,1.2422825980040684,0.10603379439251857,-0.1675337545889306,-0.809446177257582,1.7637853737633802,-0.19978885930668888,1.0669067918656994,-0.9838856349181211,0.6514946745187756,1.8734647452504607,0.8967469199455151,0.35743252140726095,-0.714720376060858,-0.7261321961323991,-0.6621336883936499,-0.655197595086244,0.12737977701705985,-0.6953762418899763,-0.7697520781605341,-0.9690137378653736
