,CASP9,TNF,CAT,PPP3CC,PPP3R1,ALS2,BAD,CCS,MAP3K5,TOMM40L,GRIN1,GRIN2A,MAPK11,GRIN2B,SOD1,GRIN2C,BID,GRIN2D,MAP2K3,MAPK13,NOS1,BAX,NEFM,GRIA2,SLC1A2,NEFH,GRIA1,MAP2K6,TNFRSF1B,CASP1,CASP3,NEFL,TNFRSF1A,DAXX,CHP2,RAC1,MAPK14,MAPK12,APAF1,GPX1,RAB5A,BCL2,BCL2L1,PRPH2,PPP3CB,TP53,PPP3CA,PRPH,DERL1,TOMM40,CHP1
SIDM00488,0.06458748933529317,1.1140071376596747,0.8305216887120662,-0.20889169630592827,0.3676294245984744,-0.2950236613073808,1.452335493100272,1.2063873877738605,0.4915694252549733,-0.46824514539159223,-0.8665115429730258,-0.8996404138212444,-0.6616580733949946,-0.8902321030939613,3.0334439460804936,-0.6977528420128299,2.4519830091703745,-0.96627641257595,0.8991487870303103,0.632867544984169,-0.8408503155883323,0.7784749599328961,-0.8910307847880857,-0.9584927044136717,-0.7776157090423151,-0.8204878996689139,-0.828832384343871,0.038935212190649666,-0.6828216850864967,-0.6418212831746801,0.7202974810217301,-0.897194054565325,-0.0916706165380544,0.8704839329177446,-0.8382969297748598,2.5987459662517702,0.3481382594199334,-0.49817817127912156,-0.6003121240845983,2.706219777151097,0.979935639016041,-0.8310171769510658,0.16877027420595897,-0.9060568316065784,0.8752748408256255,-0.6598368447684791,0.9589218178578715,-0.284759586712181,1.2034809128003192,-0.09300891608065495,1.2551030265817225
SIDM00190,0.07517683023072927,-0.7583633766092525,1.456122663107791,0.8511094222495152,0.45957956224100643,-0.39297766605037593,0.5473670435695316,1.2968662706823235,-0.6374763954273293,-0.24386320932630914,-0.7505779878739318,-0.9278985634627684,-0.5261728750251652,-0.8380706480027337,3.2007019451272423,-0.7660298778769221,1.244050315901448,-0.8550535253076901,1.2427302235176656,-0.4808496126637164,-0.7940932224168802,1.4335810970008847,-0.8446585838059187,-0.9455292948760994,-0.7963625828506288,-0.9012372733085002,-0.8426468536576929,0.19830247255120792,-0.6839448745846772,-0.885583200421793,0.6220154611675428,1.6060349296570278,0.1033484844814111,1.115922099169135,-0.7894205809536295,2.3290505051020696,0.4556302488074662,0.11357732063223752,-0.6162206806071581,3.2090873469235994,1.2106398717946907,-0.5555416604209122,-0.26254800480383716,-0.9193258010405984,0.8740748009978488,-0.7799451386435001,0.13870369222616763,-0.30887630412063205,1.3862714477953084,0.3714076026675629,1.5013468608457279
SIDM00542,-0.1332837433283537,-0.7757813667426526,0.8675271099915468,0.9544615707400906,0.5399662826176711,-0.48969442295338966,1.0041346270759997,0.94754711419867,0.011982791430386193,-0.5832663210336766,-0.8592285806003138,-0.8140726479302431,-0.524983545493661,-0.8307690167009812,3.235840186599932,-0.7233481624369265,1.1255161402952265,-0.9266893772948456,0.8149428218115338,-0.7950397857799638,-0.7871677087138436,1.4584825792130949,-0.8794705525375377,-0.8290829892576681,-0.7095936289159647,-0.8798941676058081,-0.8391210399013294,0.7650307057524949,-0.7620280103250318,-0.6988805176973214,0.9155941501626647,-0.8055050106533312,0.2704420959266399,0.963502184667619,-0.797347213133474,2.7552140944142613,0.22023608303854636,-0.028416193552631728,-0.4860064228125181,2.6460205516164756,1.0841776455356968,-0.6724652405902302,-0.3781028741674997,-0.9572788082973038,1.1266173787451794,-0.777600057968787,1.3508160190208462,-0.27218186445128556,1.8194440896294823,-0.2088981829634616,1.248814695708662
SIDM00198,-0.011957534564014077,-0.6679298805539786,0.8941364239124757,0.7336887117221479,0.6602862153704162,-0.1245952162176098,0.7343418548416366,1.0081683701958795,0.06293742041483308,-0.6078472182608123,-0.6744901610142696,-0.8635145013567305,-0.45551156562691025,-0.9000032524623661,3.1258573316718454,-0.6831593963588988,1.7809319907318746,-0.8312471775117012,0.6053054185838994,-0.5733784512413564,-0.44211219334379065,1.0039349532864987,-0.8727688933052167,-0.8786601247931337,-0.7951820348423418,-0.42677843629856604,-0.7509530851478837,1.0386205527811014,-0.7572865588824541,-0.49702254225963005,1.398468022208493,-0.8454861513576082,-0.0880138518428791,1.2387550397642033,-0.6703304436316699,2.4046662148452276,0.3841285008102978,-0.4079478792872192,-0.56966259338267,2.7102055635830293,1.0396370561539512,-0.42991308439251025,-0.06409607220604732,-0.9650301244393611,1.8261975054547326,-0.8533779364691791,1.530925556759112,-0.3534748909543717,1.2984324672192271,-0.10538224475924785,1.2067164596797844
SIDM00269,0.26652693381449927,-0.4842339192352426,0.8554458790416701,0.27859197577888334,0.5504239831578462,-0.3161161378198846,0.6292020902719597,1.2991230108962202,-0.4573902202268741,-0.7396171262367931,-0.8599375357952096,-0.8434851015735125,-0.5786589173031597,-0.8790622795944231,3.2751283131357165,-0.6980284918204922,1.3432780048522552,-0.7961341499724928,1.1389681281371402,-0.5644790438733306,-0.8559033191205265,1.1007078738721956,-0.7346842513554973,-0.7327917906191993,-0.8293256394328368,-0.8494401401115134,-0.7645487070935787,2.0719399362573045,-0.7430581710670322,-0.19766568645470614,1.5178441333657524,-0.17707878918378123,0.10117985948390779,1.1062321270184237,-0.7362877144310672,2.515391847549646,0.22131415048316683,0.18475933359197855,-0.6260050598563696,2.366232360461201,1.247561253771558,-0.18145912161450728,-0.3574030368631838,-0.910582840942198,1.2934780172459168,-0.28396286366216145,1.254382760564895,2.521897587769801,1.7766418024156356,-0.30130741136222416,1.0874741223367854
SIDM00621,0.16315873656844687,-0.8092701292508719,0.37446113713299484,0.31724566317550357,0.5832972591406081,-0.025643315606104094,1.146100015819421,1.2283265826690133,0.19021826844260015,-0.4186465022494675,-0.8270455115928779,-0.8642252506878566,-0.6633680065100548,-0.8219239449408141,3.20746307757285,-0.7197122689013765,1.2032278095953277,-0.893067766774904,0.24769906524122384,-0.5803999299340635,-0.7142050919695396,1.0615104087732241,-0.4042239959758453,-0.23079912598674054,-0.8417154494106818,0.2327859171541013,-0.6620184935895903,1.5254914247104332,-0.7412839570239391,-0.253145558561861,1.1838296992026978,-0.8011481244855448,-0.4437100923674407,1.0446642791814953,-0.7012864174129354,2.4927125800006698,-0.05426264821071802,-0.2775315247619458,-0.5466650794500216,2.2474386613548245,1.149859019398713,-0.582239167061338,-0.4168169099172406,-0.8376936820548322,1.3520548359599303,-0.8263075913234978,0.6992597444354479,0.6210263417841003,1.4020972412191246,-0.22422413088898785,0.8700815816349793
SIDM00599,0.3362117597611007,-0.7295894099130473,0.5781767402461765,0.7938836917568887,0.6912694062721763,-0.333537097548977,0.8877505297560222,1.0962110282832762,-0.7894524539117853,-0.6020204037896768,-0.7624151571198203,-0.868051815127108,-0.60293065764604,-0.8757249993959973,3.312248881924017,-0.5556181542165056,-0.18985750691346365,-0.9174156885991132,0.7339635398635084,-0.48287140354095515,-0.742932572611127,1.010231425625814,-0.8454852795500736,-0.9539592093936751,-0.7225327254911345,-0.936840826941688,-0.7978593357672747,0.8891845948618553,-0.7622310965795366,-0.8552990767706818,1.0014594312405944,-0.8574082842717106,-0.06913130497629717,0.9740193344760215,-0.7776914546098458,2.2123351349666662,0.35817158480683736,-0.36864749106500305,-0.5261773697560989,2.3381330005825727,1.0826688608320802,-0.5202198464654944,-0.1951681169152195,-0.523764128059965,0.9669819645402278,-0.8282765290284385,0.9755885892918371,1.2638199711930667,1.578346155898167,-0.15056219057606296,1.2742327072693544
SIDM00118,0.306517394079763,-0.8117371767045696,1.3215751869396895,0.5723145248955342,0.621517671477604,-0.4702781524276737,0.5816560554306126,0.8978591238741305,0.5199323270093016,-0.014326619495324587,-0.8434453341864189,-0.8540637572066578,-0.5547280061751687,-0.8493749906825193,3.2450926207258495,-0.6659791477192123,1.8334229078108695,-0.7482962621529675,0.9416452233871802,1.1126014530086137,-0.7818717241730949,1.3469654285136379,-0.8138896162236506,-0.9382229405119433,-0.7863186407027741,-0.8659704915702566,-0.8620651128631137,1.0291624221279239,-0.6121638624832229,-0.8664371824500943,1.3975419270625737,-0.9260780159996542,-0.057085977883367466,0.9938428905962082,-0.764496482420142,2.6965756686421374,0.3623572820500001,0.07841357861874715,-0.578543176685128,2.607532642333777,1.3398360854310434,-0.7703637197458251,-0.005483946201203615,-0.9296816500024123,0.7719132343755266,-0.802622724566103,0.7604572683637448,-0.2669625879887388,1.39398531006299,-0.04317302671783945,1.5022535706648021
SIDM00596,0.43061913179552663,-0.7366090139222096,1.212356085270955,0.7182798434930916,0.5797671382561445,-0.3939852358678585,1.0285026380999236,1.4464219169357362,-0.2279987460140562,-0.517838547944458,-0.7779534506054584,-0.7604417117626998,-0.5426901029930792,-0.9462659439916026,3.2995026101443092,-0.6872339135690562,1.5066004340432375,-0.8306803692393465,1.0869340037342534,-0.6970592146254808,-0.7904589667818028,1.2579259622801888,-0.7447597441521905,-0.9245442849680122,-0.743154938230006,-0.8940338951681442,-0.8274055993720373,1.0802964143326186,-0.7479644332900075,-0.8509629425516293,0.8641610618297576,-0.8568884052552078,0.04760113209127882,1.3609704128930624,-0.7921807062015226,2.639727387073106,0.5299926443748479,0.6266190616662073,-0.49117102986769046,3.081088412728478,1.0645191079239733,-0.68602809180122,0.2988968102733847,-0.8761825623804845,0.5543375906570885,-0.5594962860919047,0.3918606503034212,0.0026961762703611226,1.331392824703146,-0.12888028984170655,1.2856852096261417
SIDM01251,0.1017671879276909,0.21900132418684035,0.83243162448929,0.9800910890193087,0.8872441774239638,-0.7909612046672664,1.0553289280381721,0.7154694782083223,1.6556294323406369,-0.6974899316364785,-0.8560873699193756,-0.7601099724132327,-0.42270002414589103,-0.8160032744939976,3.1674841139434267,-0.6117839095461145,1.5195743206145493,-0.8075042453297262,0.9399912726863424,-0.309738780854633,-0.7402134330188003,0.6295391786929568,-0.7941878967416081,-0.8733411264003419,-0.7808911096257576,-0.6918171335721641,-0.7710077183353443,-0.032354239331491744,-0.38535822484198473,-0.7155589829849598,1.6169924283510246,-0.507639104282975,0.022048302747778192,0.9400722524257953,-0.8337952087103764,1.8025725873608833,0.30646101462324815,0.05928450575983581,-0.5814550569492057,2.6206379078369006,1.0343413720664913,-0.25735676312215683,0.8718871179638227,-0.9079457322981486,1.4840301046590247,-0.7535342006389559,1.3590964131175785,0.8845920098145577,1.5595789926900023,0.16475018062255312,1.1409748808094302
SIDM00197,0.1034400914794493,-0.5001998683581735,0.29963430707372724,0.24407987016914362,0.46442303306519345,-0.3665758056499119,0.7298459000477076,1.0237440176982229,-0.5072418451372709,-0.570742696847446,-0.7987573280007602,-0.7438621466058027,-0.5286305072222927,-0.7577715941480815,3.29093452978453,-0.589440029169936,1.7901853850645177,-0.8121744859406804,0.3451032478391767,-0.40447446663808806,-0.7926069670617641,1.0494491686767973,0.1395670604828662,-0.378115238776897,-0.7648609426096548,1.236090632347958,-0.8172916251074427,1.2266863998071202,-0.7638912884193446,-0.8879188257138476,0.2836726049212119,-0.6182427266120393,-0.20850355344177998,1.2377128909064925,-0.6955280106232306,2.56465347164134,0.029083507621175158,0.16166154365919666,-0.6555899507127483,2.239211696911667,0.6292179081303206,-0.576122679717652,-0.2681322547189411,-0.9848500051036839,1.4184143040960364,-0.5551170586225834,1.1338428496325192,-0.04617682653583498,1.3346272043139535,0.14389934170150384,0.959971670870832
SIDM00810,0.7472047369895615,-0.7753633435691015,0.9191996684180509,0.8580349448733238,0.9166844526638716,-0.3727680315109226,0.9217852451883995,1.3260173990758668,0.3626583915914978,-0.6976312071934822,-0.8051139512616095,-0.7780226353276221,-0.024510687562537548,-0.8768825231489936,3.346658338663469,-0.4936620511734188,1.2048802028613064,-0.9510766588728065,0.6498241896018444,0.34680639332871543,-0.7384518526710082,1.3678767592123933,-0.7897465569347172,-0.8739316826527959,-0.7988037903943874,-0.4454590802672644,-0.7951510274843667,-0.1682718118160645,-0.7499567305630704,-0.8267109877244126,1.4592695205269732,-0.26097531425421794,0.04836381279579085,0.9670678460314245,-0.852549565399067,2.4695546913332693,-0.09848257328615019,0.6408724824334492,-0.6038596969692419,3.337820640640488,0.8269106758230256,-0.6688814800460018,-0.23296100573705653,-0.9329719047988454,1.2305712397149913,-0.8378267503103195,0.433567996902539,1.3125412178338782,0.9406842878845539,-0.4148137910237482,1.0855757221115172
SIDM00174,0.12212591673706756,-0.6451141733481971,1.4759563555680795,0.5918301990367828,0.28803342341869687,-0.5140383258066258,0.9529456592587623,1.300087847040416,1.3756989330042386,-0.7103231627189474,-0.6526081662255464,-0.8225082977557007,-0.5670883872495457,-0.9267855817836591,3.336671677549254,-0.6288683144442436,1.5803097157564248,-0.8587473619277869,0.851657546472159,-0.09085883626334626,-0.7905594590352404,1.4865499457751514,-0.8173848585147567,-0.9318028244183383,-0.7497877108395307,-0.8885582525157887,-0.8445980633791564,-0.23022243321659608,-0.8051513228174739,0.7414517754763255,0.7405840344152517,-0.830647236154813,0.8457954832731771,1.2672373014205813,-0.8448679815091765,2.4251415194971253,0.30415288510201016,0.2172081720078456,-0.6316115613855439,2.9852386422313066,1.1637840908173742,-0.7766551651942408,0.06340125190619231,-0.9286718088955445,1.1331313031001502,-0.7547394048126063,1.4115706754647201,-0.3468345999852561,1.8279504328510887,-0.1806394029684527,1.3141689718407539
SIDM00487,0.2244576329069182,-0.7318771500495882,1.3335995796443965,0.3705036286260792,0.8094573675443767,-0.32624437540526335,0.2061727314069393,0.9896143709419409,1.0075944952229343,-0.6857866991013276,-0.8306516978011076,-0.888253464004333,-0.6557543756706433,-0.8722742611774841,3.5242277186214936,-0.6332241821962101,1.9729451544261525,-0.6329593053661374,0.5693477297291085,1.0655676877007942,-0.8437720450395103,1.141269681468405,-0.8290285998469905,-0.8755549360455254,-0.7438392035726191,-0.8642242718296121,-0.7613829393696625,0.9309919258672746,-0.5296019774302805,-0.8529572380008265,1.3166300715048012,-0.74176774861767,-0.11034580124611096,1.1943549320225184,-0.38199503556775455,2.558942714105726,0.4086243601713985,-0.6439217576134773,-0.6539615054787418,2.904521568282422,0.9663124914295078,-0.7115223682321784,-0.30742605272278983,-0.7503635039211561,0.9541506585444639,-0.600705024058676,0.7118594216937203,-0.3189115030307213,1.333454859012299,0.4127400327625536,1.5814880940869525
SIDM00263,0.1759600253450907,-0.590811419100793,0.3091045477575138,0.9790890960622175,0.6391056813184048,-0.26197160104665534,1.0687045244180804,1.4591475433825936,-0.6167613270024705,-0.1980669038415216,-0.8346834856813697,-0.8064398779135351,-0.5983988228838634,-0.8871705486262282,3.1963178607052214,-0.6928571093499366,1.3799239100344804,-0.9399190397678426,0.47245985606847213,-0.6089252945544027,-0.8636459435686111,0.8340928148163593,-0.9395821886003688,-0.9520037076274405,-0.894753304716362,0.015739865979109778,-0.8569858446692025,0.8732371665127363,-0.8180644922452321,-0.8808578508427738,0.7029385350774912,-0.8313619242279175,-0.2703012953293946,1.202594303277635,-0.6849438664265677,2.3223464728604473,0.3987877408114778,-0.12698520583167516,-0.5399559336306425,2.1645881875463657,1.0350990109897575,-0.6465316732457327,-0.3432274536760804,-0.8674253549322324,1.2408229752624287,-0.6031438020969648,0.7126924339014193,0.5413686213376079,1.7418473901625178,-0.25658694395448445,0.9855268449205198
SIDM00277,0.3811373672151496,1.202453753893433,1.902181406606705,0.8255170987143294,0.5971284347171407,-0.5482601916836922,0.20799921283416148,1.329828589904831,1.309461996723666,-0.4536127441137872,-0.7731925466214784,-0.8419137032026777,-0.31763717470290637,-0.7583771418929246,3.038594858321558,-0.7014502167408755,1.9444411871397742,-0.8365597902389041,0.5944174972743408,-0.664902777612037,-0.7974430239228866,1.7336964597908942,-0.7888342318065877,-0.9052929215690235,-0.7574291915934898,-0.9194773085880372,-0.7052153775158463,-0.2910862777983676,0.03195279440745897,0.6170884964872387,1.4268291082523077,-0.7965190592675404,0.47643957524084585,1.2847734750410555,-0.7620377492072157,2.034149593850233,0.9279792577878798,0.4461428054989448,-0.21631250658099457,3.5149014182478617,0.8568309853363753,0.5121908916646374,-0.3578455375680776,-0.8492337576606792,1.404311410306267,-0.5038508552598812,1.325393322188229,-0.41251846661243335,1.2816901579816824,0.4073242893596471,1.4024849557832157
SIDM00592,0.6419909951580686,1.0881411131887548,0.5945002315264881,0.8091498296425244,0.2932661186073339,-0.3520003763911207,1.2194250601136998,0.8842880716197348,1.1885110575449618,-0.7184843542864074,-0.752376072319241,-0.8364371009402086,-0.5774693255711685,-0.8661865873100462,2.881409696305374,-0.6342689225736836,2.345847951059367,-0.8625626805733744,1.4236055048133278,0.9343633643081675,-0.7846973610145314,0.900064114470968,-0.828327360124946,-0.944364093615746,-0.8127782369601146,-0.8473993070272444,-0.8309463605945607,-0.3328564103535187,-0.7466917958133227,0.16354821402850048,0.2988462357108534,-0.7281266628016637,0.029193228503532016,1.0847440211455281,-0.8496042268358689,2.514530111923047,0.3749895550457477,0.024975635747872836,-0.46354095980482213,2.8735497933627583,0.9969770533077164,-0.7827311690556049,0.41605716624521827,-0.9716418160584449,1.0129519486340626,-0.7489771687275129,1.0274338703218855,-0.43075247938432715,1.5525995373494772,-0.4086347421006039,1.75267474714584
