,CYP2E1,CYP3A5,UGT2B28,CYP3A4,GSTP1,GSTT1,GSTZ1,CYP2D6,ADH1B,FMO4,ADH1C,ADH4,ADH5,GSTO1,ADH1A,GSTA5,MGST2,MGST1,FMO1,FMO2,MGST3,FMO3,GSTA3,UGT2B11,CYP2C9,FMO5,GSTA4,CYP2C19,GSTM4,CYP2C8,GSTM3,CYP2B6,UGT2A3,CYP2A13,CYP3A7,GSTA1,MAOB,GSTA2,MAOA,AOX1,ALDH3A1,GSTK1,ADH7,CYP1A2,ADH6,UGT2A1,ALDH1A3,ALDH3B1,ALDH3B2,CYP3A43,GSTO2,UGT2B10,UGT2B7,UGT2B4,UGT2B17,UGT2B15
SIDM00592,-0.7587928339617419,-0.7581299640084719,-0.846605762037177,-0.7804624165274502,3.569986097392216,0.2734930355250814,1.0000454300882577,-0.7090541990107947,-0.9194494206083129,-0.7334569594037622,-0.9097239375193882,-0.9738322117580192,1.0401067193177784,2.2876989293927337,-0.8631095467474591,-0.7782627278760313,1.1291086935015338,-0.3704005493529908,-0.8919333658968304,-0.8718340444609362,2.33844985710745,-0.9146349615737075,-0.4595645322968929,-0.9926210882931203,-0.8584538984866853,-0.9026980387542538,-0.6102613909465019,-0.8309545635045712,-0.92055772065801,-0.9356437866148433,-0.6975810253987826,-0.7322211093695579,-0.9090889783089334,-0.32255974018449624,-0.8619630240491634,-0.7219478702797566,-0.8837317062140292,-0.9521790509991013,-0.7256192817952914,-0.3317475838288669,-0.6218809554201072,-0.049547329396435504,-0.882529034326546,-0.9355285892661672,-0.6726654995796956,-0.8885042644873639,1.5928432590646413,-0.2228331449246122,-0.8243508248993712,-1.0526016802886264,0.1722441205892489,-0.8205403701614798,-0.7473507348009532,-0.9853167268595282,-1.0259272525193082,-0.7942841040478468
SIDM00496,-0.6696037561804564,-0.7868427863355848,-0.7397046784250231,-0.860048442109886,2.939000395722576,-0.46700151096554476,1.1309633445711633,-0.5327489353492376,-0.8656647305228617,-0.674778403099047,-0.9330675427455444,-0.8262805806131925,1.4944190906487236,2.73120528279398,-0.7892663470444121,-0.7608157313300408,1.5543374138849522,3.0518396263885563,-0.9500547468521701,-0.8589621939953559,2.266746689658347,-0.8459125872643956,-0.5077845678257276,-0.9190226111542019,-0.839532598192266,-0.9293883830664896,-0.4983279169724968,-0.8326805759698037,-0.752195067719561,-0.9694146286623552,-0.6642942670140872,-0.7937978523314985,-0.9278930000081845,-0.6473540941611672,-0.761679603800542,-0.8424485114356794,-0.9433703796757321,-0.9296021353009216,-0.4872780374452553,1.3605039376886283,-0.8352145849889985,-0.5433075998127407,-0.8272260639001819,-0.8177074020999826,-0.7486564387908253,-0.9027396052262848,2.42750740622768,0.36957852811676306,-0.8281965709710364,-0.9630153123274049,1.3525427323904438,-0.6764967607020251,1.2296108412310367,-0.9771618734707463,-1.0063752680175009,-0.8852859844775421
SIDM00793,-0.35960117014054344,-0.8657410528805791,-0.8219494156159354,-0.7878998792945857,1.838164956158498,-0.04791675810660364,0.440841357661208,-0.4417313645468705,-0.8596057355096783,-0.5722822327295907,-0.8021810550127353,-0.9446145586857563,1.4962709904948268,1.0801686514299662,-0.7453519150994619,-0.8005326903608921,0.3312288381555687,2.5325796626923807,-0.9281203463177233,-0.8845898940044401,1.3332996320287696,-0.8916041713241115,-0.3842521762126894,-0.9904389061924491,-0.8227857572742335,-0.8689808595762644,0.36724407570291345,-0.7383667027767604,-0.763991102770974,-0.6379892325178391,-0.658492367033998,-0.7511607174713499,-0.9711068801603976,-0.38643304536126905,-0.8690661946550889,-0.8462475828218157,-0.8676839501948567,-0.9126685161347863,-0.578114402279299,-0.388650770259419,-0.7354250723973381,-0.5646933362242551,-0.8093686081489297,-0.8522411227526671,-0.8268018692086027,-0.8222161761687113,-0.8001962594874014,-0.1532831143257673,-0.8369193543845658,-0.9822394618854378,-0.3847672509444951,-0.8552241947912703,-0.8707586036539874,-0.9280547371151319,-0.965793814805492,-0.5695235540108102
SIDM00121,-0.09570709673234976,-0.8425004724919924,-0.7410397820703668,-0.843036253293149,3.1596552164281473,-0.5746264318131235,0.3517776203692769,-0.5132762833426515,-0.8598281512944862,-0.41727617112751925,-0.8402480670245158,-0.8190864790051029,1.8155726489807207,2.2493938644638627,-0.7869810217639717,-0.812478055707125,1.0821932821340092,-0.5649846083694744,-0.9244362211772207,-0.7950173116736259,1.030006536729372,-0.9375561785628649,-0.47308625647887764,-1.0688499787094934,-0.8255782850019567,-0.8588658982974738,-0.6892953500658675,-0.8664886516278243,-0.7467428826039583,-0.9527158097395027,-0.7397337507247743,-0.7231586810518499,-0.887478853864877,-0.5469054162757193,-0.8051701497233322,-0.8339290917109328,-0.842670162537156,-0.8675829601895652,-0.6270051268213049,-0.6015660751492631,-0.6384765836538238,-0.5341435786447689,-0.7468949908115247,-0.8195745970508527,-0.7566875611678344,-0.8466664480506539,-0.7578633250284147,-0.2876002765361914,-0.802663837152544,-0.9457965579409529,-0.712008782311961,-0.8354222284694447,-0.8604838047528356,-0.914301391322226,-0.9379920211763368,-0.8179570693906935
SIDM00202,-0.6449886041246337,-0.8347871490056271,-0.9030111460451793,-0.8357550701204164,3.1036733350504018,-0.3871570749932199,0.002075310059598481,-0.5068049558099281,-0.8947509615166314,-0.2885070612086184,-0.9018526282520727,-0.8684235635131591,1.9156097751454206,2.210810789674297,-0.7997976240533666,-0.8767190941889512,-0.2312367386964093,1.1522823658611296,-0.9392057907615498,-0.8722812454913972,2.7946933547762893,-0.9068476400159823,-0.39986229314721256,-1.0552163388397051,-0.8865652597653005,-0.7982289012625116,2.1588358468671505,-0.8000657358700132,-0.13167152849806088,-1.00884980199109,-0.01873253573351839,-0.7583990594208021,-0.8613575291175523,-0.5262255267049276,-0.7260652856570985,-0.8412021048870587,-0.8408268429021357,-0.9508179285872962,-0.42826313124036225,-0.02386755048338068,-0.7108613182859742,-0.6836117192365301,-0.8371097095187882,-0.9536895951576058,-0.8156187700512351,-0.8283473783143833,-0.8465597123838456,-0.4087098357320962,-0.7677134237499476,-0.960389720967763,0.08402059935609384,-0.9128479130472469,-0.8638198556194534,-0.9066179983848122,-0.9969711061044225,-0.8737517552331804
SIDM00047,-0.7601777883427804,-0.667436501843864,-0.8890693205680696,-0.8665759931415776,2.951329286103303,1.292429317076594,1.1168244987557516,-0.7039718014203112,-0.884273410575287,-0.7264124743943923,0.3182018166811274,-0.9004915358400803,1.9237610524681585,2.1257395019278222,-0.7722562782253529,-0.8115459845165119,2.2382828517869533,2.989072932224757,-0.9287628017810028,-0.9445439939093713,3.071369706934465,-0.9254279458900943,-0.5220266178210915,-1.0593835068853685,-0.7412704024871222,-0.760552525126086,1.4765931877194762,-0.8431087946412579,-0.1836385070391253,-0.8686016253821311,0.22140564654374242,-0.7820809851635814,-0.8895794336846585,-0.6736472025580866,-0.8462645256968948,-0.7526944587597421,-0.9159854817730932,-0.8659212185861564,-0.5688645700002253,-0.5868523992262472,1.44482022357748,-0.18070600447357718,-0.7420177291049282,-0.9126630369547394,-0.7694621862526175,-0.8402149855957205,-0.642735782154545,1.0475397656080725,-0.9227910529532434,-0.9009164662909683,1.0382316924044017,-0.7526944587597421,1.9081683593086889,-1.0164248162237548,-0.9140566454587965,0.5324783137508722
SIDM00885,-0.5457893842471812,-0.7953856840825357,-0.6509698687059009,-0.7743468957963354,3.3113661093566265,-0.5989401905012866,0.679121243227925,-0.5453604826732793,-0.8667265612283899,-0.5170545941667812,-0.8928702349091242,-1.0526837039698922,1.7948257099916893,2.129005171421424,-0.80909180103088,-0.7517019357165396,0.6037930997985259,3.6378905921275635,-0.9565292917847604,-0.9051202447558289,2.7368773398207895,-0.8288423672478804,-0.582019829046312,-0.9383218439648287,-0.8805092316223967,-0.6816825017041561,1.2702439849830613,-0.9275765636209431,-0.8123804054598622,-1.0050165131513653,-0.7766479632884705,-0.6990358516307172,-0.9329845295861402,-0.6088330946641645,-0.9021131725772202,-0.8527633730293218,-0.8697052214900259,-0.7725814350502342,-0.654806000923489,-0.6828270628703931,-0.6880821506502477,-0.2285723147337348,-0.8464564319405153,-0.9985910788822179,-0.7802160340631168,-0.8243316387024754,0.3457501474016307,-0.3520451789829976,-0.4692179324357733,-0.9488268009895484,-0.6466823999762995,-0.6654254612905285,-0.6307004374749048,-0.9663977536078986,-0.9887748595190198,-0.9184599376412894
SIDM00201,-0.7636744981541853,-0.7434912333192505,-0.8749258259592434,-0.8267784236886722,3.0542173490299733,-0.49761772327599196,-0.08621666346780692,-0.3990332924464851,-0.88668921270053,-0.3914702134384717,-0.9175840868815365,-0.8340523602452349,1.840827141388791,2.455087697067049,-0.7741720892092911,-0.7965419895248522,1.4043126375587323,-0.5659149276141475,-1.0151403012074605,0.7388425071298763,2.593086337537561,-0.8441666990305283,-0.4110392541013324,-1.0314993452836103,-0.8600159728696679,-0.9209240235821847,1.7213802088279433,-0.8634436781978673,-0.8389439828184553,-1.0139025870376899,-0.463215095508834,-0.7456389229915812,-0.9212626287561915,-0.6246241821592179,-0.7869314478449315,-0.8635251423762219,-0.9328777896831564,-0.8500353548133388,-0.2171479912054904,-0.6386533953240868,-0.7573023188413731,-0.5039507781209255,-0.8095865442010423,-0.9999081643844648,-0.7595497277233672,-0.8525809332366903,-0.6643566036596174,-0.5624267146568936,-0.8781628760230067,-0.9176447828733046,-0.6611907619169464,-0.8253110204169688,-0.9962622376946842,-1.0268035292633155,-1.032442947086483,-0.9057227151391316
SIDM00789,-0.6199045622831341,-0.8274625848360854,-0.8827549516887566,-0.8980532511306477,3.580357908403953,1.2820655848896036,0.9752248370135387,-0.47170977030436767,-0.9145440183783639,-0.5932581676117288,-0.9084824966179943,-1.0089867720132428,1.3757865938993312,2.561120845548281,-0.7352867517413509,-0.7662790681962125,2.118764714753269,2.371776032430635,-0.9577258242891246,-0.9410087396282895,2.7083172875591246,-0.8787805814062478,-0.4046207117850774,-1.0784463948166345,-0.8332488284671161,-0.7946744103079731,0.7072146470209776,-0.8485072131797248,-0.42754816592696565,-0.9575647782787565,0.5229678688864444,-0.7831383337961643,-0.9642504262112637,-0.7040160335546152,-0.8349801570568463,-0.7697096037147244,-0.8964362309043415,-1.0585641970253596,-0.590646121998021,-0.3314914172171886,0.5134525251664903,-0.2657548107452136,-0.7548162340195756,-0.9006618475984358,-0.794705105979165,-0.8139769008057479,-0.7382410635675606,0.6530410930773265,-0.7746320992434651,-0.9396234051704966,1.567325492387855,-0.8308657546756112,-0.78699556771855,-0.9132891700995626,-1.07702466306698,-0.7331521069846711
SIDM01248,-0.5877249681696086,-0.7220226898258982,-0.7772530256992177,-0.8278591640597867,3.5072614521657073,-0.18876123326993138,1.022206038398473,-0.5397247874606863,-0.6122638446430598,-0.5617192139734669,-0.8340744460093741,-0.8635475656000369,1.8122897520277477,2.4061641329562993,-0.8917520200851219,-0.8109046072646624,0.7102668799013767,3.238570804174767,-0.9309123329517007,-0.8444390199276676,2.9336076270028872,-0.9270285893970202,-0.4999997756934078,-1.0476544531720058,-0.8570810044849093,-0.8063408235730406,1.4126858424869921,-0.9143204971298302,-0.7844715385172502,-0.9705863678962745,0.5299782210340812,-0.7212074869540364,-0.9526974699630497,-0.7306388800910363,-0.8475182880498046,-0.7464758959803967,-0.8843372016363936,-0.9113180798772128,-0.5614634508043193,0.03339280851752457,2.2917876261684484,-0.5244068591076523,-0.7515426240299525,-0.9480204318101251,-0.8254290336470359,-0.8513081454428336,-0.1874717304036079,-0.009055966265908684,-0.8073193116759503,-0.9847469203420962,-0.7609452994344567,-0.7172573018750421,-0.9968051279411061,-1.0269076508852817,-1.0558202976780702,-0.7951026412891735
SIDM00195,-0.7535524798226343,-0.4172705223789563,-0.7527978661541651,-0.628360851192346,3.0314826881976225,-0.5631317992168771,0.534407670138636,-0.40867290778116117,-0.9214515953333835,-0.6421876870955033,-0.8387328700202176,-0.9520884422615603,1.4948209990157677,2.1247876328959094,-0.790982934403659,-0.8816613117475813,-0.14443934853014137,0.5041266231436892,-0.9688927989866309,-0.8591438557249513,2.5416351986635832,-0.8890905537978736,-0.2883674437669361,-1.0645475054467701,-0.8375014058194801,-0.8363021514237419,2.024152522020497,-0.9410511920121521,-0.7066951199028999,-0.9972294141055651,-0.19303490679317492,-0.7075728735919993,-0.9919525023214142,-0.5460547224480925,-0.6759532509580589,-0.7253419736551735,-0.7248899564483205,-0.8799807139633153,-0.22219879614415441,-0.20630921304929883,-0.7263285292735594,-0.7479504588332818,-0.8563809688792002,-0.9250106969845746,-0.8059238364933506,-0.8402586661109481,-0.8308083139049359,-0.431371231377593,-0.8557500679929195,-0.9340168427555522,-0.4628968017347796,-0.7599441970941179,-0.936954951746103,-0.958717871869861,-1.0866075927158538,-0.7619082529505538
SIDM00517,-0.6956147332496574,-0.8493376027462918,-0.6307580917763067,-0.8546605254540213,3.7430207085965983,0.9014047222305226,1.2830031489380178,-0.6726500402582911,-0.8693956032286716,-0.13043168363269073,-0.8561480079924527,-0.7902505912931916,1.3402569516420855,2.507287689358898,-0.8514361841001455,-0.797863543539518,2.7801367330919904,3.093496440734332,-0.9647271365693181,-0.9180725781443582,2.5122489693833656,-0.9200030080622491,-0.4647093353107756,-0.9743601138250167,-0.8547139482366823,-0.8389464842254145,-0.3563143315118453,-0.9407551549220474,-0.7535591317111846,-1.0019429305959553,-0.7784357725426256,-0.787824479699594,-0.9475741589071794,-0.756661574389929,-0.8596350915155405,-0.8492861764667289,-0.840509573364425,-0.8028184967253975,-0.4880990146072128,-0.6079946160108411,-0.41149987388455783,0.04510521114146505,-0.8690315436248987,-0.8989463060081404,-0.8666508601706283,-0.8743744181665482,-0.46161355790894065,0.1739674933525691,-0.7771100081494978,-0.9512722271671151,-0.2653479417133839,-0.813024396574299,-0.7697754639049783,-0.9965673069685135,-1.0649336733115855,-0.618398159166796
SIDM00534,-0.7877051756467786,0.9849082983913099,-0.7883888764311899,-0.7530240182619473,3.3917138921456327,0.7688936684918822,0.9896009652304645,-0.25745703282950116,-0.9124331197889558,-0.6644136243647529,0.5537778121940838,-0.8478998482319797,1.2599167881425448,2.446146714751503,-0.7452762886807835,-0.7983626777670074,2.462742344053339,3.054241527827152,-0.8802222396251013,-0.8573018283733062,2.720071303287561,-0.8814684621126119,-0.35356344395586314,-1.0191377083313948,-0.23913118529519767,-0.8534777041227487,-0.3098875445183244,-0.869358640827621,-0.11402776087580001,-1.000696145111062,-0.4098989795867523,-0.5737442696981255,-0.7517139318565034,-0.48613318062218375,-0.7894579411975452,-0.7500406218704986,-0.8548310339315994,-1.0088045921679314,1.1039054827923598,-0.5748000387387597,-0.28295748378411484,0.20735593750049483,-0.831327804177848,-0.8553812287948399,-0.3454634293564206,-0.7986442787615226,-0.6035404577886133,0.7503266852663268,-0.8307069811788846,-0.9560166507307738,1.1394752516125999,-0.7802129278531269,-0.5945179097479539,-0.9364797484660039,-1.013029407118136,-0.7297000976261543
SIDM00863,0.4619168413064661,-0.7725326992453861,-0.7487538751506431,-0.6971685385414965,3.1754461863292627,-0.2275553932680923,0.9590389680328203,-0.45380952978585287,-0.8708413421074551,0.09176200974446366,-0.918231699284209,-0.7765320795554028,1.4048154354914575,1.1359138155672996,-0.7152610511084614,-0.7744047955783497,0.45011821728763984,0.2277371272905257,-1.0270145244592204,-0.8951856587521747,2.0540599751407793,-0.9331617275756303,-0.4143670177983892,-0.9767516964287709,-0.7481341253647964,-0.9114349567774264,1.747342568011858,-0.8307102560414252,-0.4682660000056334,-0.9585799384960749,-0.7703682200335631,-0.8371802149436522,-0.911023393260328,-0.6404374389813049,-0.8459219500637439,-0.8700583967859765,-0.9589260811462452,-0.9087361597425337,-0.5531282623215853,-0.4709564877688461,-0.6313426355992219,-0.26967853068915953,-0.8552014823594538,-0.9201803315557193,-0.833772561313672,-0.7937222687802218,-0.7484702567331248,-0.4899700275606936,-0.7714248141786405,-1.0587468191103653,-0.11667210466455574,-0.7793869191310937,-0.9008917733672522,-0.8847289516213438,-0.7726130052485015,-0.5617376316986944
SIDM00211,-0.6913102414278276,-0.8038507105519234,-0.8628907528262467,-0.6461806580378087,3.1544929629754246,-0.47475822521904365,0.5199474855921955,-0.2058641655488521,-0.8497417578167411,-0.7749105440034427,-0.914302176258924,-0.7242940352274564,1.5586348225174202,2.35559679388822,-0.8134386091853579,-0.7807921613751969,1.7603152078703714,-0.27045449587819437,-0.9285896360981958,-0.9489365202719047,2.123242630133747,-0.8062822089285504,-0.4557011430425004,-1.059055897724888,-0.870589943214282,-0.8370286389182795,0.641608411368164,-0.8205892030207935,-0.8420994447430722,-1.020323023558288,-0.8124197119253608,-0.728925433982694,-0.9559049684885033,-0.6040644037895706,-0.8013309685334958,-0.8591930817018868,-0.8140268051087604,-1.0308747526696267,-0.5240633876403711,-0.6484890190225628,-0.3661640693284359,-0.4022559397955154,-0.8270666623117231,-0.7903042312424546,-0.7898698542018894,-0.781132776110115,-0.5631196024044222,-0.04211543680326366,-0.8098884920582101,-0.9603639083451906,-0.6463011599263144,-0.7929099594125915,-0.7522116364970977,-0.988671824132336,-1.046154343790211,-0.9284456288597214
SIDM00539,-0.3385550904771917,-0.2564670588465546,-0.6247056596374791,-0.7799682438732797,3.206085988396839,0.9396983401413626,0.3721391890781104,-0.3117175733751701,-0.8841128288489205,-0.4434513098794706,-0.9049655392088004,-0.7253377611351044,1.8209846124466804,1.8426941124400522,-0.9067764444117732,-0.8870304612604492,2.50542063168663,2.980306993087391,-0.9332619967555214,-0.8471421370145659,2.688586028625825,-0.8800228526123522,-0.24024282798318788,-0.9293062608838983,-0.7521860175857259,-0.7504304780814143,1.1360799163832693,-0.8596036302425453,-0.5416388606099359,-1.0087332208956377,0.03191726658231523,-0.6337839685313146,-0.9156740969833385,-0.5710570840196224,-0.8105747834211436,-0.7411116138574442,-0.8703609646209498,-0.8782574451430389,0.889449206557197,-0.5516320878529666,-0.2877074283794528,-0.4007362524451,-0.7991979439786492,-0.9114440667763344,-0.6399660880643069,-0.8338534463938776,-0.7095641878938069,0.19559975225026116,-0.8358297817580976,-0.9737396585424212,-0.26171420009532903,-0.8180038362136675,-0.7471619686777389,-0.9834376035882849,-0.9404894747276212,-0.8223669917301243
SIDM00875,-0.6707531660730995,-0.8327577780351794,-0.7416993948103735,-0.8765943139449303,3.495996167598674,-0.45184467096824527,0.4587961290585264,-0.6441525253465962,-0.9241635619409847,-0.5963395898878451,-0.5433965446823926,-0.9160932958833775,1.3552214606715811,2.4673015882493217,-0.9164750372664294,-0.8561258429657821,1.918972543962115,3.324152281505885,-0.9485240983168032,-0.9159098679883634,2.150511111742233,-0.9008673488468197,-0.5824362608493013,-1.0335318443432604,-0.8539965061578013,-1.0039195668492766,0.9645418187002743,-0.8781331716427743,-0.6507111137522665,-1.020557141057516,0.24562492352487347,-0.7743994083174491,-0.9714982842388383,-0.6023663701775499,-0.9095798500643613,-0.8443135564348162,-0.918609284386967,-0.9534386935936012,0.7666251461903119,-0.7201186230407814,1.3079787732741215,-0.6169714935840042,-0.8623254474696194,-0.9791177899873429,-0.7911935048887622,-0.8077621656934467,1.7074252094409246,0.03935047618219143,-0.8140506187571267,-0.9505271101297978,-0.16983537092769757,-0.774265779135563,-0.8377352016096632,-0.962569337763864,-0.9819234481726018,-0.8589936910539588
