,SRD5A3,AKR1C4,CYP3A5,HSD3B2,UGT2B28,HSD3B1,COMT,SULT2B1,CYP3A4,CYP7A1,CYP11A1,AKR1C3,HSD11B2,SULT1E1,HSD11B1,HSD17B2,HSD17B3,HSD17B1,CYP19A1,CYP17A1,CYP11B2,CYP11B1,UGT2B11,UGT2A3,CYP3A7,HSD17B8,AKR1C2,AKR1C1,CYP1A1,CYP1B1,STS,UGT2A1,SRD5A2,SRD5A1,CYP3A43,CYP7B1,AKR1D1,HSD17B12,UGT2B10,UGT2B7,UGT2B4,UGT2B17,UGT2B15
SIDM00632,0.6753235009510746,-0.7480966579554764,-0.7792102314303005,-0.854686982817496,-0.7708410547677622,-0.6389549152145546,1.4337190348739626,-0.9607746468054481,-0.860335703217882,-0.9431427530236126,-0.040318345801968296,0.3857607304506607,-0.64624706880388,-0.9451056594361124,-0.8072433807392405,-0.9960054224419495,-1.051093586657061,-0.5273172002012869,-0.889505132309924,-0.7194472102120922,-0.8155515928015632,-0.7331607192129639,-1.082821474299282,-0.8801806128519016,-0.8753273005417919,1.410914162532479,1.251832966890036,1.8118085558458867,-0.8563887711189085,-0.3090954697267244,-0.4525882206469469,-0.8323069524689104,-0.826688064577761,-0.14757782335588435,-0.8913069419278599,-0.9050461029378161,-0.8979978646926157,0.9033616559145745,-0.7208700012403952,-0.810078246586724,-0.9602800753373268,-0.44637600538226613,-0.622644871131218
SIDM00550,0.17247375449637323,-0.6997698241833709,-0.7720037659559362,-0.9272109137354747,-0.861655410337292,-0.7367102579012892,1.65361663473765,-0.6486208182141948,-0.8284779037060787,-0.9475179761198219,-0.8227384421090993,0.6714377272313952,-0.13258039328068216,-0.8576199438559657,-0.8275985865780554,-0.9377239247369269,-0.9454981844247515,0.8829792081161933,-0.8389530506921954,-1.034046462532014,-0.7823003384617438,-0.9007139850037262,-1.0639196262231294,-0.9349569212276377,-0.8598384777340264,1.5255945227913432,1.01144800761634,1.3020619386982435,-0.6865670470219489,1.5311308302926594,-0.8154230914078269,-0.8416738154068939,-0.7296252140885952,0.2742819523129249,-0.9721387856981685,-0.9435877758969657,-1.00696140778482,1.431304012957235,-0.8712995945468571,-0.7929337346040896,-0.8821601127313484,-0.9877583781262524,-0.8292280997792068
SIDM00230,1.281834552208426,-0.715546344789321,-0.849045334734869,-0.9351591892543526,-0.6941598375664172,-0.7007044285219198,0.9171375789010621,-0.6808245383838176,-0.785617405738815,-1.0193526367351533,-0.8402029482609487,-0.19163212041941932,-0.49559877821225135,-0.7971873057098208,-0.857960216924786,-0.9161471530598722,-0.8490882245562315,-0.6013957811457741,-0.8058298156802595,-0.8961585555548163,-0.851649693226676,-0.8640863147852084,-1.065835049617907,-0.9606024251137614,-0.7014771510967891,1.0576654283826796,-0.20238009475040325,-0.6740505512645215,-0.8606119060388572,-0.8300228811806669,-0.6980704556111936,-0.8111812585189359,-0.6573686979479619,0.7764033317177856,-0.9143789022878023,-0.8819364013426764,-0.9303986714721609,-1.010208226928769,-0.8926192789020078,-0.8663018692406207,-0.9490586335046246,-1.0799885949037855,-0.6626625157181183
SIDM01206,0.9489713626855304,-0.9265578844968072,-0.8044936408442799,-0.9564828450519041,-0.7249712716748238,-0.6012577695176288,1.4605891545512588,-0.8939105013359602,-0.9016099578333494,-1.010682451947612,-0.8282551389689488,-0.6660630637000597,-0.4554689869472608,-1.0112048459615186,-0.8852235643107927,-0.9320067412960782,-0.9806388331463806,-0.4513355314888188,-0.9064290044730496,-0.9007522601346245,-0.8718196662536816,-0.8735977850004847,-1.06120977692987,-0.97388371876182,-0.8159896534616976,0.8529542817284398,-0.9046991625812649,-0.5485728799122842,-0.9265126180893668,-0.5927127086025467,-0.7842517610607039,-0.8435548660057969,-0.746117487457888,-0.03791189012339112,-0.9053181703335003,-0.7003676564827431,-0.9137167638548898,1.425046261101742,-0.81563590375571,-0.71122992159331,-1.0310383826877727,-1.0776917482363686,-0.8332257855401638
SIDM00127,1.1475578923687846,-0.6882146392924722,-0.7852040432240481,-0.876704082741887,-0.8101887087484614,-0.8960654459365721,1.5120220175497128,-0.7045633520683164,-0.8657014856215457,-0.8634455153714974,-0.8914679219485357,2.144887979977414,-0.7251192393025333,-0.7772024879524386,-0.8193503722686014,-0.6251777472727283,-0.873476300654069,-0.4690876666711016,-0.8770564168052651,-0.9106158353035566,-1.0044301101657702,-0.8401469615584071,-1.0594877657995914,-0.9606819872983099,-0.5697985634239137,2.119779106476213,0.7982796977913251,2.4072160109331717,-0.6293018997130333,0.9559703205186277,-0.6723360500048344,-0.777385819955329,-0.7735153636254752,0.016266761753554782,-0.9557765653277048,-0.8350830590765749,-0.9702447927680931,1.0671075531065621,-0.8944994713020078,-0.9083836461445953,-0.9663999371765797,-0.8755451708821291,-0.8117571485559859
SIDM01042,1.106267682373272,-0.6757221443750167,-0.7685092502179838,-0.8316106608045718,-0.7778350901365132,-0.7346110784315367,1.9597439543808843,-0.8861307257822499,-0.8458297425873,-0.9219148543668375,-0.6385505686769188,-0.4618743051108878,-0.03266733509435945,-0.8918202742645798,-0.8322345319145593,-0.8241209644444167,-0.8617006585237043,-0.4560371833374274,-0.7847991593336269,-0.8909729084909435,-0.7636799843300468,-0.553808733087618,-0.9532645067862628,-0.8092561065862599,-0.8796174588384434,2.3236576076318975,-0.8255333848991545,-0.6584749023003338,-0.8359234431819706,-0.061765165036265425,-0.7166127924549527,-0.8622562360549297,-0.7805352474557297,1.3712108439505435,-0.8702292220269634,-0.7465649981455122,-0.7379852958001887,0.45428311945130656,-0.7022425879200703,-0.8277503228538388,-0.8398814370316803,-1.004570168561916,-0.7344190552131612
SIDM00491,0.5214019911866634,-0.7770100005041825,-0.8133066834955827,-0.8562137615732546,-0.7736867860921331,-0.6917282137379932,1.2571011048149328,-0.9110624901846822,-0.8423873378484007,-0.908498475491211,-0.8091008710434887,0.7191622454736538,-0.6707032957180411,-0.9397049918810845,-0.22089247368535772,-0.8572202930543305,-0.9530800443687364,-0.6166046308016169,-0.8266070226058658,-0.8055259611827789,-0.8145495306511591,-0.8401056633986855,-1.0184943301409308,-0.8978344773371957,-0.763809690734882,0.9655616359228727,-0.6537353178932639,0.769600884507187,-0.8304860262865469,0.49982476323154607,-0.5237612884967391,-0.870756406787812,-0.6926794104752043,-0.14720313750519054,-0.9711045918994549,-0.9324569706609711,-0.8861407885677334,1.7631499423576695,-0.8185508182059528,-0.7953837082506016,-0.900056833291929,-0.9983329266606601,-0.8271490000325492
SIDM00488,0.5065803472358001,-0.8458024333457544,-0.8087863750330397,-0.9063399913456938,-0.814923845555278,-0.7350325576193567,1.3548964014103761,-0.9021957874669921,-0.9059572063747919,-0.8657002763068942,-0.8467365872976759,0.2787576040942493,-0.7237647554000316,-0.9552013419781704,-0.6988913047404817,0.23059150067036618,-0.9430036702401686,-0.638950812518132,-0.8056081739044555,-0.9416786513170439,-0.9104953394471571,-0.8649701008165158,-0.9653987089859296,-1.0030504782301095,-0.48518774374267787,0.29538173208179896,-1.0298523717372872,-0.7461491460878035,-0.5877648124745585,1.0009255063373377,-0.6591813905258856,-0.8524328194879337,-0.7577460818113957,0.15404974349590286,-0.8831750504300973,-0.7714763303559056,-0.9146875516533454,1.3927884327310491,-0.8541389111086993,0.5258661833976371,-0.9874095156097403,-1.054903677080502,-0.9065747528648164
SIDM00190,0.8655156168352525,-0.8064340185690795,-0.8138835804650019,-0.9776697329756232,-0.7912953689996243,-0.6543290902015052,1.478673637274321,-0.5687033804287241,-0.8450956542637393,-0.9507082174475668,-0.8553059828361376,-0.8540661871936709,-0.5970403172654164,-0.9659612309392834,-0.8650052239657701,-0.8155078118405275,-0.978753099369252,-0.40625253938797806,-0.746359209705237,-0.7918639189958524,-0.826509730921765,-0.8366859796191558,-1.0373376837471902,-0.9208099386474169,-0.8581652031623372,1.1126148715665505,-0.9452690477775285,-0.9030472704608986,-0.7291187590841786,-0.846501787112719,-0.636972105123179,-0.8801070734349512,-0.7286975455615793,-0.38018564105754354,-0.8946968155231938,-0.8714901931878477,-0.8465378028238638,1.5052959012193436,-0.8137740218696026,-0.6890243134181177,-0.9863225085864902,-1.0917268650547236,-0.8761560970594982
SIDM00542,0.8260886275236989,-0.8018942270845746,-0.8828755581511625,-0.92303730959915,-0.6551204817671354,-0.6160155167461556,1.6863202225049811,-0.8546226554427966,-0.8674785920147461,-0.9756288764027555,-0.8779652908233059,0.8366995704348209,-0.8283963331361265,-0.981669552126316,-0.8140956197057331,-0.33147281353664027,-0.9057087206015392,-0.48894930277727955,-0.6810776178277395,-0.9567091299657678,-0.8175025246963401,-0.8656355758385954,-1.01168434949346,-0.9194286258354905,-0.7953201617677664,-0.7713377597091056,-0.9666343146572575,-0.5614658764199318,-0.9363524881532296,-0.8208064099260526,-0.3974231191803615,-0.7567553344478734,-0.6652687446222517,0.7354759602830129,-0.9928389789811132,-0.577890104917552,-1.0462450007314694,1.2692865948836456,-0.7724916202167604,-0.7299581347028574,-1.0036415339354525,-1.052869316907061,-0.8384611124152623
SIDM00198,1.3657908367026819,-0.8746606006252338,-0.7721351861135851,-0.9369363288969108,-0.8212556031207847,-0.7840246622785347,1.3024314097731111,-0.79791926783633,-0.7726456228650115,-0.8094378204497242,-0.9444283240322077,2.257669120444172,-0.462696682563319,-0.9802956614012411,-0.7452989317935016,2.186478452341368,-0.9070912162340846,-0.6174558635098872,-0.8754812553274139,-1.0162401401932901,-0.7643523599406329,-0.8636656985213335,-1.0454640395942456,-0.954376752552707,-0.9089953767988953,0.7037265143600117,-0.742970083973105,1.1057942840507715,-0.8583419292863774,-0.33860159156937514,-0.697440186482864,-0.84665550800234,-0.7782726155208592,-0.325401929950033,-0.8902046607265729,-0.02654308440500843,-0.8129538839546424,1.1573969303488074,-0.8093588060940393,-0.7739949219927897,-0.9288759782658451,-0.9878272972075144,-0.8194447946544595
SIDM00269,1.2727954270354085,-0.6283372069596893,-0.7778914338495042,-1.025463266115221,-0.7164027912205154,-0.7442343050720878,1.3084691630412835,-0.8776651324643723,-0.9181985485523841,-0.9386493231400889,-0.943343498978899,2.747714554141026,-0.5947195779812284,0.36561166216279306,-0.8222134332145172,0.34365466477176104,-0.9102273306953597,-0.5768795312979255,-0.9054102142446193,-0.9289169212381988,-0.9032495206706516,-0.8358269778454552,-1.0774862635235742,-0.9167582416640901,-0.7726727308791358,0.8763663517305227,1.003149013249,1.9029916894553511,-0.8133690042036231,-0.5458144711960545,-0.4741009527628361,-0.8314616095164094,-0.7171936968970193,-0.10382275152562562,-1.0134094439453658,-0.17505045945635292,-0.9584872443311878,1.2236392586715703,-0.7424942027712731,-0.6903489122499606,-1.0133372537958312,-0.9691402962629545,-0.7994424354878721
SIDM00621,1.3489022790988325,-0.8373313111839361,-0.8440363798764375,-0.9835858023585113,-0.8493846176308967,-0.7982032537968118,1.199165086212205,-0.8652738708137383,-0.7926159390359465,-0.8329791920751944,-0.9558267164136646,0.8997872741663444,-0.7987735750911072,-0.9175952337083736,-0.5713575665934665,-0.7556410619065217,-0.9515431176108676,-0.6351156507944419,-0.8960572593308155,-0.9150964161356606,-0.8369888327378876,-0.8399952180776237,-1.0041429324684803,-0.9557235468125541,-0.856527055399705,0.9599255454840736,-0.8072349942209536,-0.7546119350691932,-0.9491468053014712,-0.8230478550127636,-0.5728630591693924,-0.7864986945129844,-0.7642863991337902,-0.035039420385200436,-0.9512384244958524,0.09304119051838422,-1.0304285877581545,1.2108368007532984,-0.815079476515257,-0.7480472063844983,-1.046448003618614,-0.9981431551022125,-0.8617370042108806
SIDM00599,1.5238126226183928,-0.8646099675663143,-0.8713144316288404,-0.9867703719391637,-0.806010267359175,-0.6520700697733469,1.5128960604311736,-0.9492493172249074,-0.8108312835065083,-0.9228481199398075,-0.9002287191505759,0.42481948396594493,-0.6974482454235418,-0.983890610928256,-0.8459214183028902,-0.9683599725943335,-0.8867878802501109,-0.559340064663734,-0.7610195938430651,-0.9625574967603209,-0.7683625107995086,-0.8616018582571596,-1.0050057475029317,-0.8390801570251673,-0.9152646401207053,0.7366019511349446,-1.0177124520625613,-0.4989940253052162,-0.6438427955916843,1.8986271771587904,-0.4764258873020864,-0.7868380405445248,-0.599929420937302,-0.18422574396174424,-1.0185005190811318,-0.9559671578995124,-0.7785996781100021,0.848032580284166,-0.6976828838666366,-0.7644087659597765,-0.9804663232959985,-1.0681579031619937,-0.8156588586822675
SIDM00118,0.5538076468855646,0.1551896169409048,0.8631593540077042,-0.814730583838049,-0.7355468311997615,-0.8500234290752043,1.5766828520908567,-0.25470009591040327,-0.8745122751868026,-0.8788390579976231,-0.9204955266026926,3.192076030503962,-0.20979722803902454,-0.987591943591301,-0.8515721394951122,-0.522503423772167,-0.9722298700660273,-0.6316972185215001,-0.8626391855056739,-0.7119785448444557,-0.8054801302125851,-0.8855859108857149,-0.863903311291776,-0.8460310742108431,-0.8354686409984423,0.8154083552073926,2.6807952453631474,1.3323343892895467,-0.8710564827782524,-0.8477042926901219,-0.1022855783375589,-0.875780133962723,-0.7570724934263662,-0.017442339533576653,-0.948755064798509,-0.9086957129247629,-0.8513290400656541,1.6805135152613415,-0.918123230524986,-0.6714726234942496,-1.0291588890125367,-0.9871730210626677,-0.37626781635523454
SIDM00596,0.2600229436133892,0.3111582070019729,-0.8026662831534177,-0.8608727647090262,-0.8694772849293432,-0.8300646961384797,1.1771969698440747,-0.9157169095443669,-0.8615828866096529,-0.911062299065998,-0.7968563815811198,2.764036115878478,-0.7418972815980083,-0.9375670239336148,-0.8115197433082435,-0.838829355137665,-0.7213774673982405,-0.3064126091586741,-0.818929452307916,-1.0012026200130448,-0.8873151222911454,-0.8219475010140767,-0.9962937552628479,-0.8883675475461675,-0.8894507303002835,1.3709444842523792,1.9633927698439608,2.7907161429991905,-0.5024100196497195,-0.6969859422322107,-0.2717364075297202,-0.8494651199949531,-0.7284003626356794,0.15238506230079443,-0.9564331261190809,-0.9359381229750773,-0.9085522256196502,1.2415743610181014,-0.8852029425226656,1.1309061717713147,-0.8535177849435008,-0.9397850388343276,-0.8036687187614404
SIDM01251,0.42664882623540973,-0.799844236150882,-0.7612726332119562,-0.8606958324053356,-0.6312847579753036,-0.7213983810147836,1.4012499484390315,-0.9103998217587411,-0.7664477307668984,-0.8415305556651671,-0.7863812862302622,0.08755354053891984,-0.6808930839673891,-0.8873069835083424,-0.7582454522782738,-0.9249085915292473,-1.043339403266719,-0.612614325114425,-0.795002458764433,-0.7374207865590411,-0.8432332620039921,-0.851363309875744,-0.9730209157264583,-0.9219306221093914,-0.7616344482568699,1.4925359767229536,-0.8440171466368961,-0.28960854987823154,-0.8553803162136197,-0.8304850017615765,-0.0014237923949895228,-0.7532700815766722,-0.6030520192324567,-0.15891609384563066,-1.00259055160627,-0.9341407690139609,-0.8373300579240234,1.3536083381667332,-0.7642560235237853,-0.7173526353424454,-0.9763398442668885,-0.9942859571995977,-0.8372128119510699
SIDM00197,1.4527918056383906,-0.7503413700018103,-0.8331758246669374,-0.9628105936001604,-0.7731527522475832,-0.8688771109032184,1.0081239898289256,-0.9755240089845678,-0.8857637003039286,-1.0707477645234451,-0.8549632882759718,-0.004107747046570762,-0.352085450586805,-0.9913525020282251,-0.7823953311616424,-0.8619368705507469,-0.9205519542829285,-0.5960335241676353,-0.9102895084497542,-0.8811275557789833,-0.8017082681759136,-0.8220187181351557,-1.101089772817289,-1.036822365852747,-0.8599676151907698,0.7041113887044421,-0.7116484000148151,-0.22171716217944085,-0.8761244894497514,-0.08342382189954176,-0.6700633993855705,-0.8622538458311962,-0.7286553947013229,-0.31975983493288823,-0.8525690632749541,-0.7331965137311566,-0.818892123690341,1.2201294919928694,-0.9133151086496806,-0.7916609957047668,-0.9361708817378017,-1.0801815647322128,-0.9683603174478496
SIDM00810,1.485102528650161,-0.7861841130782109,-0.8307276389726611,-0.9687441529828479,-0.7231912642660494,-0.7864410298631322,0.7893662409078356,-0.3846501175361877,-0.8578219563391181,-0.8789186110487435,-0.8617403884164347,-0.5854073629279095,-0.40684365153859775,-0.9151413372524757,-0.8450392376868595,-1.0227013167985297,-0.8165700071693566,-0.42098433909404037,-0.8468167250425395,-0.8706728573068456,-0.8854120146069457,-0.8824745403046865,-0.9566019745508095,-0.9672434874939564,-0.8406964328965115,-0.6951022204924017,-0.9100341034566255,-0.8251700272569789,-0.9880052227807474,0.7317510569264989,-0.8524174292359163,-0.7523590739548214,-0.6957852854026233,-0.31275256679393026,-0.9859075750273686,-0.9416848171141958,-0.9208706625999864,0.8454478328819435,-0.8198209409204212,-0.630886452626552,-0.9559421673051139,-0.937081894333247,-0.85261166639991
SIDM00174,0.5472866493426047,-0.7487394631697522,-0.7882720132086667,-0.9275893316707895,-0.7484037802602838,-0.6002799578053597,1.4235803220527719,-0.7855832476528309,-0.8157058355962414,-0.8688571647207519,-0.8986009099800039,2.855542311236619,-0.7493367469997375,-0.8772325945013623,0.8279214414567095,-0.878671672239527,-0.9974011359645076,-0.18387155330994587,-0.8064911262176633,-0.93346619248915,-0.93346619248915,-0.9413673593557211,-1.0690040060136865,-0.9448232588891423,-0.8529291444065658,0.41021024304848697,2.812885395196406,3.7109106167738397,-0.6372893222670915,1.2710938867511532,-0.5595212808011301,-0.8154891049220915,-0.6201061322503245,-0.25509352122540485,-0.9650529534267832,-0.9261901919203627,-0.9934142172177192,1.1118748151135014,-0.7853982892406376,-0.7575164354968648,-0.9834406258536061,-0.9828293867018988,-0.8612030129058074
SIDM00487,0.9355113335718267,-0.6393868957119855,0.024500533604372352,-0.8664648388350328,-0.808788241248319,-0.7186693194304177,1.5825212797728032,-0.9426459107205258,-0.8764894978604084,-0.8658864235538366,-0.8069891681989195,0.16596322720103837,-0.18479084896886455,-0.9548998129290321,-0.8466712863770194,-0.6961856592618355,-0.7935876323153224,-0.41837807772863284,-0.8631750958829888,-0.9521198373904127,-0.8343677424158692,-0.8358468606693175,-0.9234632114034489,-0.8847204792644051,-0.856121344519459,1.7899284613318192,-0.4661867910588245,-0.5075443469940725,-0.8366643386498545,-0.6679547114198152,-0.5845293227335729,-0.7460123937818118,-0.6485982206473364,0.05565134346000133,-1.0339490600863257,-0.9284252955493837,-0.934627782128055,1.5884267365767948,-0.12117349745594752,-0.6768032432756748,-0.9323248765134772,-1.044991969528819,-0.6173946533006548
