,CACNA2D1,CACNB1,CACNB2,UQCR10,CACNB3,CACNB4,CACNG1,CACNG8,RYR2,CACNG6,ATP2A2,CACNG7,TPM2,TPM1,ATP1B2,ATP1B3,ATP1A4,ATP1B1,COX7B,COX7A1,COX7A2,COX6C,MT-CO3,CACNA2D3,COX6B1,CACNA1D,SLC8A1,COX5B,SLC9A1,CACNA1C,TNNI3,CACNA1F,COX4I1,ATP1A1,CACNA2D2,CACNA1S,COX7B2,ATP1A3,TNNC1,ATP1A2,UQCRB,COX6A2,SLC9A6,TPM4,ACTC1,CACNA2D4,UQCRH,UQCRC2,TPM3,UQCRC1,CACNG2,CACNG3,UQCR11,UQCRQ,MYL3,TNNT2,MYL2,COX6B2,COX4I2,COX7A2L,COX5A,CACNG5,CACNG4,CYC1,MYH7,MYH6,ATP1B4
SIDM00121,-0.07837613585693728,-0.6816416091310737,-0.7830787889857923,3.160087015627154,-0.7742055574555581,-0.8098089951876655,-0.5160257999656599,-0.5053985805735194,-0.935536939456346,-0.8210240855750269,0.5105098996796532,-0.6997712441946684,-0.19965615537391646,-0.5426985992386963,-0.8178965503495471,1.7043382084920673,-0.7392643425232432,-0.18441099774912376,2.89828394220748,-0.9146244045943723,2.9098636707412404,2.391949355041637,3.713790512577707,-0.6962422845851562,3.0617147625080654,-0.9374452280338929,-0.7016432288259148,2.882761339062443,-0.6484449229074065,-0.8966262766490795,-0.6271638220442575,-0.5180682362082637,2.0683671639045604,1.8110479375222774,-0.7454607707141002,-0.6837940299538654,-0.8158059314305628,-0.6819261474207899,-0.5331793127513776,-0.7048717894029956,-0.3683910840421861,-0.7070317185835474,0.4450227742006512,1.7385311821571836,-0.8748589362442529,-0.5178152161178646,1.2604412047763487,2.551677945113116,0.15628012334754607,1.2066623199447666,-1.02408717048362,-0.6377503458278003,1.0356784810454378,2.331578192452615,-0.806711096485934,-0.7900480095792592,-0.6883479564769167,-0.7410076312060069,-0.7309499046855351,2.430263107632113,2.8620966076168277,-0.30518759753406827,-0.482710565619604,2.4730166230509205,-0.8743578631301177,-0.6878668636112649,-0.872046062349213
SIDM00202,0.28347160784325903,-0.7557724109007494,-0.2440101838237022,2.8866375593273936,-0.8433725754767785,-0.9088798244070423,-0.6550023029223738,-0.5922838968721654,-0.18510555203307816,-0.8320204634413921,0.7965005309265724,-0.6356958889981926,0.607046734120435,-0.637375335174336,-0.7872325160901311,1.2916925335201388,-0.8473489272550002,-0.6698963417720035,2.7312094103665534,-0.7311780624701001,2.6736450369140132,2.266896043891711,3.6949980747459974,-0.6446269877851293,2.8602907292568145,-0.727683155194975,-0.8700821321238024,2.902227081243414,-0.7223530411408521,-0.7621200271311491,0.21816840289096792,-0.6664758938003117,2.001726590684459,3.1592542512971606,-0.7488532790239442,-0.7853243608426715,-0.7198100824280552,-0.8166987997086028,-0.7051493878688306,-0.7984075532102517,0.01977559105499744,-0.7922117015519187,0.3458811460478737,1.5073244526771288,-0.9121000787910413,-0.7022669540632339,1.1714651990488147,2.39993446482178,-0.25784362999609467,0.9453319098559311,-1.0225129458504536,-0.688865755615024,0.9856035075628382,2.0958261740235566,-0.7281262771803536,-0.8721343655567418,-0.6740565958337781,-0.7457189118094384,-0.7265062467978586,2.409078072217838,2.732524212083599,-0.5919104915265856,-0.4345413750996858,2.828865650054025,-0.7932869210635942,-0.7293406758391907,-0.8310818662905396
SIDM00047,-0.34721877488511776,-0.6948442780181838,-0.8583142158458313,3.243721407283829,-0.7711783014124842,-0.7745683824581272,-0.6416604737854404,-0.4742785292199262,-0.9086654075365467,-0.6360366769472776,1.1403050090906528,-0.6111683599090423,0.49984122859219754,0.7351377337733529,-0.8399724893071835,2.048997895385397,-0.734149241187742,2.4361801467016284,3.205020141874127,-0.9346634713879559,3.1056558603276176,2.382248825564626,3.8466527188561637,-0.5818963851115638,3.508416833147614,-0.9128558970055618,-0.888100680100759,3.1056357253061146,-0.7973507753596866,-0.9016621121288734,-0.39198957632660153,-0.575492250980813,2.254416980894298,2.1957389338717377,-0.7472934879058981,-0.6921453940516711,-0.7426382543705276,-0.884499699038985,0.7012808526347323,-0.8048520722458126,0.36577223064700065,-0.8129212126934552,0.3308177119313878,1.4310969558234776,-0.8479060486503187,-0.7831971709162051,1.7354631367234576,2.7233673884970546,-0.35004422243203076,1.4935163350092893,-0.9978907960775422,-0.8126627152721305,1.2500926962847023,2.6156116872524247,-0.8209057086929071,-0.8192510062628415,-0.7252637058761423,-0.8020628596134914,-0.8035103497988471,2.399326023237061,3.1639849535770512,-0.5500978597943208,-0.6736764671422356,2.723416114045364,-0.9735352542964096,-0.5211537200063329,-0.8806185264080603
SIDM00885,-0.14135722362313208,-0.7237655333149872,-0.8843760542773322,3.020615877501849,-0.6929555619783699,-0.8975505507670297,-0.34551438642297677,-0.5262971171705912,-0.9061979977268396,-0.7678283540208546,0.4783089245398767,-0.7056760470602076,-0.4452315842502395,0.9138250465124574,-0.8312025736110205,0.7511900776108724,-0.8010621384214129,1.5776200076015823,3.0919135095531916,-0.9862354012812303,2.7897682706532394,2.2527676073927116,3.7115201244191685,-0.7521584960112137,3.2118526265634575,-0.8824939949231172,-0.8760056398185395,2.8894544960357753,-0.7928403261552697,-0.7984504037055884,-0.6557050047098631,-0.5379523363560939,1.9149793406768172,2.1348171926852846,-0.7591720612750562,-0.5761382390360101,-0.8110291476797096,-0.8570891900605815,-0.7339731050692099,-0.8340668000633866,-0.12014708897070311,-0.6645890615816287,0.5759766660774503,1.5187721864453725,-0.9224663269488963,-0.8458548657213998,1.5614826304371894,2.541265522734391,-0.2829332928888064,0.9979784764561686,-1.089451487583308,-0.6430738484486379,0.6133123707686068,2.0802493833912754,-0.8816673035759021,-0.3799863547216866,-0.7544543300767664,-0.6845525639160104,-0.8356792907548614,2.206985482513166,2.711412303970816,-0.40678990924978364,-0.6639487495375888,2.8576518518467426,-0.8651238290728681,-0.5882037717604567,-0.8559933247711553
SIDM00201,-0.20025002512794088,-0.7102882841015498,-0.2820046107506949,3.0005549225475696,-0.5973458919725281,-0.7047542093770527,-0.5760287782157534,-0.5577032399119347,-0.9298383040479771,-0.7068136734842061,0.8958456925387619,-0.7445992290896224,1.2810935002752428,-0.4539946550733453,-0.3132112218288823,1.4273580920880544,-0.7710351190000241,0.962034481122881,2.767429674290578,-0.9539562392264757,2.8728939208336652,2.5059346276130188,3.722173851774813,-0.44402106403733826,2.908670874585183,-0.9115618971436846,-0.7434227567901246,2.906693297003713,-0.6835488015744574,-0.9089771577788585,-0.5292858842495778,-0.5411470280083198,2.0432562676083124,3.1798051153609412,-0.709895701799391,-0.9125300832135655,-0.858064175400316,-0.8486370672300751,-0.7062958600045456,-0.812044160703573,0.20936695101530284,-0.8340292152603885,0.8974748504765401,1.3089776514934417,-0.9069498986846645,-0.7826051568380197,1.1704851383933677,2.0463357970482168,1.7557932073940035,0.9317280909622135,-1.010092291367048,-0.7898808220578306,1.0840208602724901,2.101856415039065,-0.9031143121636445,-0.7041855447101775,-0.7206117220950652,-0.6681845731613989,-0.8280249896832735,2.427378284598383,2.7940620179379896,-0.4822410890375728,-0.36697706846723793,2.886459100372483,-0.8155121028602973,-0.7349630891836818,-0.8234601610437697
SIDM00789,-0.12150823878550959,-0.7249940878051928,-0.8360087626047347,3.0839142914018733,-0.8715488752703809,-0.6406761341284316,-0.735276873067773,-0.680937567201228,-0.8982295036792418,-0.6944387350938145,0.9152432875168026,-0.7768299354971693,0.14805259119020028,0.2622532883536561,-0.83376712868343,1.610920040292085,-0.7478612383158222,2.00059547255426,2.8769753418305717,-0.8455827242417535,3.0501313576910722,2.1637914699410694,3.6942946881641126,-0.7546526510573792,3.116398011427094,-0.8460701798474988,-0.9066703720935109,3.0972745902149996,-0.5434939760438381,-0.8534529698080744,-0.6022564859864841,-0.63698148844611,1.9931531422449367,2.429268994148295,-0.7156551568430608,-0.6233369875246957,-0.7863470348321748,-0.7327906993104092,2.581441503588086,-0.7915473021387727,-0.4292011983313269,-0.9574256659961613,0.48031028569766954,1.907566055309511,-0.9480539642721868,-0.872094407244391,1.598648478590057,2.5417509555325846,-0.40996588824176056,1.360526645157411,-1.076959205866439,-0.7555216016324784,1.11059788068457,2.3929181907363426,-0.6900968774456292,-0.6603130968423313,-0.7399116510085039,-0.7448098146331152,-0.5182994556330245,2.727471917293737,2.8366936490362353,-0.5888694442723997,-0.2797926894781204,2.7848315145288427,-0.8151748172299256,-0.6423081589625306,-0.8910630290929241
SIDM01248,-0.19131491233049236,-0.6672332891924627,-0.7550797178282401,2.9036866044663157,-0.8450480873198873,-0.8969180000957108,-0.6275352780823358,-0.49943730117740126,-0.8895876332171774,-0.7666344125026406,0.948710482667723,-0.47883702942357736,0.9956555943438052,0.6358452345600462,-0.4820414343925055,1.3248995529398566,-0.7634324611830868,1.120434540903115,2.937851193544487,0.6084733173730091,2.689355478700395,2.1640610706220995,3.6376953333475477,1.775546427670847,2.826980877382737,-0.907512479959611,-0.6822912988941106,2.7800093669655768,-0.5757284073042687,-0.726379888903042,-0.241648588212317,-0.6004938382381482,1.880386603772532,1.936475488247763,-0.4688420700689376,-0.6702748628183892,-0.8604499985815903,-0.7060315120733338,-0.5550780391825649,-0.8507145902542151,-0.21863163254783136,-0.8084446265438119,0.499134636045451,2.671232820741064,-0.8753351455233447,0.46050301753737877,1.8686332888774115,2.6277323195439384,-0.4769010199573163,1.5637088750625792,-1.014043761950023,-0.9366571248171304,0.7929094030908522,1.8412250012576423,-0.8631781215502055,-0.8312128154005209,-0.626327599233545,-0.7742763772809674,-0.8468718916448972,2.4276681340217343,2.328698881073727,-0.6511084181158922,-0.6207789748034295,2.8374132497955857,-0.8598209578085843,-0.4662926578233479,-0.8646940676088171
SIDM00195,0.01695745572884939,-0.6879272151319222,-0.7070562222542737,2.86716595825082,-0.8559357383097725,-0.9369441776490358,-0.8469698851149031,-0.3434573661518761,-0.6640410766141208,-0.8626386124312958,0.9033319169896081,-0.709762215988966,0.04903913407429222,-0.6077876976437167,-0.6240218840701173,1.2432802119687802,-0.7638876363107803,0.38167585773261953,2.809631829823036,-0.9677372243454068,2.666144519958856,2.418969061042528,3.777701092142156,-0.756067008112841,2.8904503600677085,-0.9606408141508183,-0.8612191308654509,2.9647045754373766,-0.8342901477612177,-0.7318912962683037,-0.03946662451260281,-0.5318388374167374,2.0754761746650283,3.5122548616157934,-0.6878928664228353,-0.8253221083483935,-0.8088974704169534,-0.889836327787274,-0.6241147001559151,-0.7996197934346885,-0.40671682336836656,-0.8475124800159373,0.3016990129829145,1.469864358099544,-0.9231415272555332,-0.8994616241651121,1.318844367299879,2.7256948927314215,-0.16573156060645305,1.0971178670279516,-1.0217390290354675,-0.41636829180667806,0.9354786607324626,2.119839779861894,-0.878043234670094,-0.611270845419739,-0.6871510726988516,-0.7318519803137903,-0.7453072384331528,2.4524774894545276,2.7378364411249256,-0.6569331711668889,-0.43251393525606063,2.906401568664821,-0.7934937697331049,-0.8128889018047993,-0.8684912158934911
SIDM00517,-0.3737138936266113,-0.7736256417803337,-0.8651261142361899,3.1816212088731626,-0.6581000042357643,-0.8682857264991932,-0.5359023148181878,-0.48623384699864036,-0.9105491502314058,-0.8562576266902475,1.6150960491571615,-0.7323651096955421,0.042245461794866435,0.9601046454897871,-0.8112172670712882,1.7743742841290044,-0.7533538757663667,1.9255934043771887,3.0266251857041593,-0.9096103498957498,3.105542810900298,2.2921938330795117,3.7132424360481147,-0.772859332496373,3.184292746644374,-0.9141594528779889,-0.6557109280128653,3.170636269557913,-0.6720048547653473,-0.8795620868117694,-0.8030704138861429,-0.6217788949866022,2.226190999858717,2.5224695328397386,-0.7432844386120004,-0.8579866978529197,-0.842736084413859,-0.8970943480560799,-0.7831360824999186,-0.8427449744611404,-0.1054068910668254,-0.8993353840439896,0.31617412429750485,1.7007276005546024,-0.8876863627027791,-0.8551198630534498,1.498499335440879,2.608707431206481,-0.2840647010622108,1.060402859797305,-1.0426971140716403,-0.7572354600236034,1.214812113355697,2.3362970078318575,-0.843285175878836,-0.8619723529190542,-0.7744846237741727,-0.42246539612838,-0.8357629424225907,2.5174863451642056,2.9329438948600113,-0.6511180770707999,-0.5363918988640749,2.8333356085861077,-0.8113255099131063,-0.4944730991219978,-0.9505015477384171
SIDM00534,-0.35013997134673874,-0.7328267468727051,-0.6727938980482855,3.13649265522941,-0.7554632092293,-0.8929113100639473,-0.42769840660876757,-0.44500436939107535,-0.8037426632636455,-0.7430454551266014,0.6465581331725602,-0.7193352285934179,-0.46127069478215715,0.2969936150372767,-0.6403797205267184,1.6273192379095662,-0.5930185513369458,2.516523659565094,3.046693500005929,-0.9208380523604462,3.0693245665199442,2.5222768388319365,3.84554062136114,-0.7195250080589727,3.1559168496823204,-0.9473888469179408,-0.8776283393807863,3.164662101870069,-0.7071336242730841,-0.7805463143216488,0.9766129016796291,-0.4251895682685165,2.2244250263414367,2.6637596991788572,-0.781612217382751,-0.8085043485363402,-0.924040039803144,-0.8248135344220057,0.9583474325489844,-0.7362620497305963,-0.36475097969198106,-0.9052333962745047,0.15720361800651378,1.8164469273631174,-0.9080220750993078,-0.6078488309648022,1.8016725608807642,2.9416426540000598,-0.0982534868063601,1.7224802917034547,-1.0635696897346865,-0.599102990653759,1.1142110720938063,2.4862577389342095,-0.697003772606577,-0.7793194729145968,-0.7319919762656942,-0.5793748054870916,-0.8098597595023963,2.3404502328997787,2.717450902089377,-0.45694886274789237,-0.6305820133210917,2.95488809926183,-0.9080960438867941,-0.7721773929977214,-0.8626694797245863
SIDM00863,-0.30212884043425886,-0.6171931539930561,-0.83929530445098,3.1503078569715326,-0.8510248587371049,-0.7973413118621416,-0.6201553022849372,-0.5406383529118779,-0.34802581927158766,-0.8724777307099048,0.4971110834219354,-0.6822245947232276,-0.32165181488808187,-0.5030525295594478,-0.8295478626871431,1.8228568734957007,-0.5245798498657179,0.032982847228759285,2.981635366055893,-1.1150684237499304,2.987612097221819,2.2392143111304703,3.363072899357076,-0.7464330434215227,3.1621810679834184,-0.911865824908941,-0.7442335228383892,3.1917096521079946,-0.696082706256873,-0.7940100805962905,-0.4210141875722356,-0.6596617457909332,2.2018017707297823,2.375843724064577,-0.786635440415226,-0.6855111918122931,-0.921584415625731,-0.8257664576008982,-0.5305528337342256,-0.8155332100795022,-0.4755809189777616,-0.7595070352813306,0.46721722076196304,1.0786597374008258,-0.8847842524114254,-0.7974673826805391,1.7720485565823114,2.4284521994330546,-0.21370834825117513,0.6898674417864443,-1.0209229830439406,-0.7798301131380404,0.917877351420871,2.2545895779013665,-0.8409414844493258,-0.8830141339051846,-0.7438179776329408,-0.7328761440462525,-0.5873609434533771,3.15633984256353,2.7360015332370597,-0.5689611229844239,-0.47693025824791596,2.360084421708744,-0.9184689292453421,-0.6548680418663342,-0.8166087770316816
SIDM00211,-0.20734599676023532,-0.5884864187495507,-0.8123569152011104,3.1625352573939476,-0.6538240302355313,-0.8470007656438397,-0.4693819053209635,-0.47727984811111984,-0.9094549083644687,-0.7554315552881751,0.8333239716055252,-0.7640277998466468,-0.051458868095379015,-0.6037314763936028,-0.8203633328434633,1.4538600410081166,-0.6823911145082985,-0.13739300351068312,3.042692107134691,-0.9871600861301382,2.982340106771281,2.3200327459687156,3.7826012356681957,-0.7403853193521593,3.167397409067914,-0.8966660257039534,-0.7235422097938143,2.7968727869407846,-0.621713314206593,-0.7893658140779173,-0.5973804981586845,-0.490091397255569,2.0973939069128065,1.9554034338398845,-0.85048828831122,-0.8549897117587073,-0.7298930471690547,-0.7431223953071496,-0.7315038724604058,-0.73174570311305,-0.3478749459788554,-0.8430315898001283,0.6865759497039107,1.7928647217414952,-0.9096659085459247,0.05331528059006468,1.3773675480225904,2.485793222628996,-0.060952516005644955,1.098091870934855,-1.0496573447838424,-0.6357898386015379,1.2696333236782396,2.172511240479931,-0.7478668688987783,-0.9476692851370492,-0.8360692664737224,-0.7654309553182573,-0.8825278876079183,2.1771692289277444,3.0038175094544055,-0.42641702165611933,-0.5459831577173123,2.5777135936872924,-0.8521979335080156,-0.603491110615766,-0.739341608620743
SIDM00539,-0.27241165511426985,-0.7211606429809567,-0.8464639034538894,2.6090356608187544,-0.7843749583302666,-0.8305978283160689,-0.7529113387098336,-0.40090012850408246,-0.8332821139447995,-0.8203986883735788,1.358646091657431,-0.5788503271886732,0.5294142438441113,0.3172645277551928,-0.6439515815277587,1.173856269684226,-0.7606769800240186,2.6925265541822574,2.925063024389715,-0.8063311765974065,3.0128291977052095,2.260300001280752,3.71255837734851,-0.6819535360247541,2.752306975732943,-0.7366216541108478,-0.8346904297579422,3.0095897720187503,-0.3376924198753615,-0.8215880808850444,-0.7075166714149005,-0.3487258345501311,1.774025176985239,3.083723103804872,-0.8657315978155528,-0.8439879227955085,-0.7443887110865762,-0.8725477483934606,0.4847627426753652,-0.7442537860982694,-0.3569607074129512,-0.7395851892227938,0.3102148744693832,1.8978201612250116,-0.9128146671294648,-0.7167874335415763,2.1406128869079395,2.2183492569697902,-0.19345440265432629,1.0453930190904397,-0.9285159399009085,-0.7221585953090629,0.5770005467509352,1.8585150357978353,-0.9246076915555146,-0.6768402453991568,-0.791359202936877,-0.7262533722335,-0.7329841437709244,2.8076573929412616,3.1649651386099555,-0.3486810598588052,-0.70960773854697,2.853646230432009,-0.8461473004383246,-0.5819115305565064,-0.8143223525694251
SIDM00875,-0.12321369530833953,-0.7723063158087126,-0.8870974229429403,2.8712149988793345,-0.7720456917065002,-0.9416544715014943,-0.7003331108122545,-0.6210818945583265,-0.7382574583905082,-0.6249689492343515,1.2761252218684491,-0.7902181532444711,0.5463962011473537,-0.030425238576490966,-0.7365941391165363,1.7061941661534543,-0.8574547862836185,0.9165011647994766,2.620629226684509,-1.0107098594785109,2.6813403096677533,2.150593468869061,3.6741349178301155,-0.8317304704985424,2.974437304319073,-0.9424075731842483,-0.7755868135735838,2.7815253904271926,-0.6263705205188951,-0.9157405550103854,-0.22523104486037163,-0.6612040464799231,1.9522219017534752,2.4492513396431037,-0.8165479719594262,-0.862078515672956,1.879888015140534,-0.8430850397704981,-0.5397924184535577,-0.8208336832376955,-0.5025838563562052,-0.8965171057559604,0.16843566785885863,0.7932082119792484,-0.9367946332872488,-0.856053377773703,1.2134948215534853,2.700549309432417,-0.43381352219574126,0.6748520201423426,-1.0520865107305661,-0.7141339357096897,0.8410694469818795,2.0039549361071427,-0.8427050651845786,-0.8566260541180475,-0.7076756980225133,-0.5106492506618131,-0.28250229464448434,2.661860541108051,2.515974524388888,-0.5990139542496441,-0.6463874343095649,2.916987525028892,-0.8876256438896579,-0.5140123975331603,-0.8170836233970464
