,GRM4,PLCB2,ADCY8,ADCY6,TAS2R42,TAS1R2,TAS1R1,TRPM5,ASIC2,PDE1A,CACNA1A,ITPR3,CACNA1B,TAS2R5,ADCY4,GNAT3,GNG13,TAS2R9,TAS1R3,TAS2R1,KCNB1,TAS2R16,SCNN1G,GNB3,PRKX,GNG3,SCNN1B,SCNN1A,TAS2R40,TAS2R39,PRKACA,PRKACB,PRKACG,GNAS,TAS2R38,GNB1,TAS2R8,TAS2R7
SIDM00118,-0.887352641440458,-0.8081265805137728,-0.7837737497600982,0.08093947707490011,-0.8026254399839007,-0.8010928373360793,-0.7896275019546553,-0.7411787861305179,-0.7108466260802883,-0.905018685657019,-0.649612632666932,0.54630143098205,-0.8107931337955642,-0.8199893569022094,-0.5479982541348022,-0.6659355448404999,-0.8641710870714018,-0.8328781435995048,-0.480437415426568,-0.9881172909053427,-0.9989232434046761,-1.0223585800451198,-0.9773129894372765,-0.6022300841839586,0.1833964330717373,-1.017748479032828,-0.8500789203238794,0.10222908552815199,-0.7230737558289558,-0.8415495600146706,-0.6745482317301219,-0.7574479197384181,-0.702775483786554,2.7655512708994014,-0.7609181651420426,1.9226477836222997,-0.9622834342865221,-0.8221750059746338
SIDM00596,-0.76408279501358,-0.7480847000166846,-0.5637310659178031,0.45706535387556907,-0.9557804737040472,-0.7975297477733744,-0.8582242558206663,-0.9439052546388471,-0.764700293101017,-0.8481899181866376,-0.5346977344046532,0.7304602384567724,-0.8000657137574073,-0.7009931990183415,-0.7513107170508276,-0.8621469708876142,-0.8521153671272412,-0.9525697356665465,-0.5643520560052518,-1.1266838841833269,-0.9017987310516103,-1.0421072773209772,-0.9261213065858712,-0.6179177743335018,0.48331252730851165,-0.9127044711435642,-0.7802559569236001,-0.34937395435395796,-0.7399376584181238,-0.8364327963184987,-0.6509507082235343,-0.11309793788761056,-0.7377666575225195,3.2156464557680207,-0.8474418075305757,2.016568669094153,-0.919685690603745,-0.8215662945592612
SIDM01251,-0.8292259647369229,-0.6592860018691522,-0.5836838620415564,-0.33255270569729223,-0.9007441675611815,-0.8368538103891632,-0.8805444867166968,-0.7318914929825797,-0.6670978775085988,-0.7236028682557298,-0.5527881206111707,-0.012666023892231839,-0.6124011240009581,-0.6183464022149694,-0.6189819428785588,-0.9016570977603394,-0.854286170848101,-0.9080843933746082,-0.46343872221375626,-1.0361199478619518,-1.029792530477934,-0.9979543746926676,-1.01842017645662,-0.7966182061459438,0.2273075473102917,-0.9528416692791811,-0.7963325290107605,-0.5886660727770554,-0.6189600498851067,-0.6537317484928268,-0.6749124719177017,-0.7634564120471554,-0.7926354511405047,3.007112554916138,-0.8319406300517365,1.851547012787661,-0.8601820596310354,-0.7525849326289507
SIDM00197,-0.8482792889580307,-0.6515467904536414,-0.6963652391648439,-0.39882233557337926,-0.9411339545573341,-0.7008765910369618,-0.7657675330740273,-0.7568512766006056,0.16249627934222827,-0.6193292071356377,0.23488504527428034,-0.20410118360481258,-0.6175217216263409,-0.8653205461532846,-0.7796156759068292,-0.9431563070730608,-0.8670779600951752,-0.9644580811237519,-0.4877409914200823,-1.064927331422981,-0.9166724738155981,-1.0232987396191244,-0.017264923663025497,-0.23198888948423377,0.4952426844786451,-0.9185549160249639,-0.8521264752893065,-0.5898130380447965,-0.6807985721910923,-0.9032415420168565,-0.7479867045572374,-0.15533288956472266,-0.8133950103754338,3.407007409553674,-0.8458376508112091,2.3813980540058974,-0.922728901541675,-0.8069333732281726
SIDM00810,-0.7489722622050329,-0.8401169328976947,-0.775387467673088,0.08342127349890997,-0.8854120146069457,-0.7546771648777534,-0.7981617193238683,-0.7220139806382153,-0.7337975708664183,-0.7201387490236595,-0.7474965107780158,0.21734696671758497,-0.7443135744848197,-0.7348226358048126,-0.5983600649692968,-0.9041450769512508,-0.863346397533999,-0.9152495317677514,-0.5575329447473194,-1.0071268338000519,-0.8075075666961049,-0.9113164046568027,-0.9548310533974352,-0.7578818323319468,-0.0851655996824811,-0.9775843459873867,-0.8522404736920554,-0.0712926072389936,-0.7320915242605273,-0.7832432494247945,-0.7797494215680048,-0.2103874154656087,-0.7925297817367762,3.2226215163768877,-0.7746620528779763,1.8718840973442017,-0.9851699598890018,-0.6950893724749951
SIDM00174,-0.8134141968584753,-0.7897605308782335,-0.736032655035637,-0.051164820925251035,-0.804181597783833,-0.7034131113982395,-0.8115747847544803,-0.2346341229978365,-0.8638801110589072,-0.810373897520797,-0.5275470053280233,0.20700835104478998,-0.7971477142069965,-0.7584949538667364,-0.7346987122353057,-0.9704555159110002,-0.937759681176468,-0.8884422953836516,-0.4011887913308578,-0.9841088983778602,-0.9361430538891109,-1.008847847229608,-0.8861995806770309,-0.02568041915131337,0.5007797156211201,-0.9426155876915202,-0.805673841952523,-0.09494943946718679,-0.6241558879677103,-0.8271032185327739,-0.7298249541675489,-0.09185637665216106,-0.6514636447700582,3.43604567740796,-0.8401445009082107,1.4188913356362571,-0.9743641362064416,-0.7488145653526328
SIDM00487,-0.7779403474698067,-0.7250886215087468,-0.6298850672141522,0.12374857388039168,-0.870065758763437,-0.7205529042213169,-0.7929928220267722,-0.6124072298067262,-0.6449402875388845,-0.7754376147815393,-0.7395234101129516,0.5983660336387918,-0.8580622991155378,-0.874534167306366,-0.1711597423383829,-0.8337734863107374,-0.9046412754167584,-1.0096299273191878,-0.2613913321334373,-1.0450298327365732,-0.9676300259163567,-0.9185630851787681,-0.9469264677535589,-0.6555273078077931,0.1950458460897595,-0.980766655793072,-0.6930602003240915,0.031223433854103137,-0.655750526189365,-0.8105082362046774,-0.686970722115268,-0.5768895165362093,-0.7783227065724958,2.796198602619208,-0.9359730009247236,0.8304119850187917,-0.9322944613580809,-0.7657549088447676
SIDM00263,-0.8019303905192747,-0.7781265765135428,-0.8215566155481542,0.19084653602525956,-0.9224125747436964,-0.8150100449206459,-0.8110062838184242,-0.8594436010325294,-0.3899078882754692,-0.453152806736217,1.134781837587799,-0.09292392378390561,-0.4562077152793514,-0.8341908774821178,-0.6174153598126579,-0.9658491153911719,-0.933933281488819,-0.9765903590713728,-0.634277334437352,-0.9888301050564844,-0.9926075565985507,-1.012298053770091,-0.3794282331698391,-0.6051213044745152,0.915272609302464,-1.0636418048679708,-0.9776411158979925,-0.6578604773685524,-0.7854540337145034,-0.9469865399439236,-0.6029218729055439,0.046164369542188055,-0.8777436051883089,3.380780520869529,-0.9828930525672094,2.013006018732134,-0.9840515157513013,-0.7641175861516282
SIDM00277,-0.8130411271376758,-0.608456797019921,-0.7451038202623718,-0.5527140069754015,-0.899729746899286,-0.8286172161922375,-0.7817610985174749,-0.8651137279925348,-0.7840322458064064,-0.7695618341061117,-0.5640129195302532,-0.6145418412320968,-0.8601309079425868,0.09616833150885781,-0.2827463876250025,-0.7406774961756191,-0.9253193983349692,-0.9121089616471738,-0.6306628249818624,-0.990342591165496,-0.9510837484727993,-1.041511750733315,-0.893283966999078,-0.799713072620493,0.4353019775076631,-0.8988102211408721,-0.6922857604127571,-0.37803192386018,-0.7185552443483192,-0.8545664703593929,-0.6484743887222808,0.3532614741334522,-0.8255925785846859,3.06703160341676,-0.7038390314750886,1.8965844731148536,-1.0223527665678789,-0.7996469642481294
SIDM00592,-0.8395396091903722,-0.8034955763594049,-0.6723735454510761,0.11417918750870625,-0.8994109048977461,-0.7883459287725535,-0.7932171530116834,-0.728997455948472,-0.6967666802642017,-0.9064746136018357,-0.4068533009062045,0.3049836982239805,-0.7181797187118276,-0.8024353669881562,-0.6229541512238516,-0.8981381740519565,-0.8856150882136421,-1.011660112711568,-0.4400257021438019,-1.0938481255938324,-1.007057477433009,-0.9610150497123726,-0.872553761415839,-0.5418234105605259,-0.2551276046146106,-0.949932440429996,-0.7366283327103585,0.9688550494445605,-0.7259202495419863,-0.9262617563573765,-0.7206710525243937,-0.10553665157922545,-0.7829318338237452,3.4515987044235366,-0.9874727809883393,2.0885953714420626,-0.958326827399241,-0.8055375947614076
SIDM00496,-0.8251547489435194,-0.8642354729776726,-0.802463420491373,-0.3333008723207621,-0.8352145849889985,-0.7869703521428413,-0.8319503901318506,-0.781176868693451,-0.6708304463766498,-0.8800491050571397,-0.677774507638926,0.9527433708072375,-0.8609324006434937,-0.7145279794078506,-0.7692135887369337,-0.9412622677187868,-0.9296241804276623,-1.0255524158321268,-0.43377198785112114,-1.0214813424798908,-0.9957493711327478,-1.0825700254371449,-0.8741420272494622,-0.7713679620811793,-0.5369633464383667,-0.9835175803484896,-0.7845489585730409,-0.14528582353162928,-0.8013554759896097,-0.7152249321567968,-0.5054474058091255,-0.33425711121179635,-0.8361711348961972,2.9221162717472646,-0.9872329378606566,2.0440191496672737,-0.9181325838118699,-0.7833912362349634
SIDM00793,-0.7342237678529735,-0.7685294371134097,-0.7221125279192009,-0.5065518436483166,-0.9801703181044904,-0.759258666147314,-0.7369357384540582,-0.7853095868006147,-0.5985208384475896,-0.7995137821099313,-0.6925077554346258,-0.029173843855858347,-0.6659742262100722,-0.03235940630233826,-0.28339333256940624,-0.9550463613022071,-0.8407628699435076,-0.9662786013336846,-0.22902315737086554,-0.9494595842544636,-0.967404518311346,-1.0119288633469785,-0.8721647848305865,-0.34184276638198285,0.2609319738373626,-0.8621458707986225,-0.8446644042960016,-0.44740376898918544,-0.7952195653687354,-0.885787242180519,-0.7432814197585172,0.7919557988659829,-0.6172295025203245,3.391371374405227,-0.7984088535606433,2.0217922304532987,-0.860821478167566,-0.6620375549400973
SIDM00121,-0.8468868512655814,-0.6056312494515824,-0.7095546596471486,-0.4057036037393856,-0.7429419793098001,-0.7122503685413824,-0.7463568373684556,-0.8201568069944265,-0.7803701366783332,-0.7933255870835725,-0.6689281660598919,-0.11737481593885152,-0.7360062399316869,-0.7960965657030064,-0.5745286697437585,-0.9062290784056872,-0.8861960489309747,-0.9102208090771343,-0.448514918220804,-1.025147538659999,-0.8796611145564779,-0.8958924714377686,-0.8108755320917078,-0.49489881195027496,0.5537509816699119,-0.9208573955185227,-0.7655803281045547,-0.5841355225466486,-0.6372179610260928,-0.8277212134346746,-0.5816206435686337,0.6305588975633,-0.7991573505767303,3.383944377846921,-0.794273488429962,1.9269998062124207,-1.04697668683752,-0.8008737539708911
SIDM00202,-0.7284499471819913,-0.8059265577486037,-0.7301947175299911,-0.2407547759608872,-0.9906221788482027,-0.8009077785018383,-0.7986647066443113,-0.7275156892391114,0.4445179183373619,-0.48479324996033685,0.31647202053937273,-0.5497042667191127,-0.5088571580308058,-1.0086664687539457,-0.6940963254611118,-0.9974099553190684,-0.9091249185237253,-0.8609317488829197,-0.5334559425042297,-1.0941923381441796,-0.5459347053830023,-0.9835977099191558,-0.5510713694193128,-0.10407372206373136,0.25572534046212403,-0.9759788624806346,-0.8412021048870587,-0.5888447037191021,-0.7624802775612056,-0.8809143515009924,-0.7993531152026079,0.09282303224619518,-0.6907961345222746,3.5886530055735517,-0.8007968680020336,2.1291257486780095,-0.9438863324721619,-0.7576485930948976
SIDM00047,-0.8214301473472525,-0.883474353417111,-0.7874025740151436,0.20010459131104671,-0.9542181445508365,-0.8637728138778438,-0.8499465674675576,-0.722195514710065,-0.7445927780227805,1.151708056242104,-0.7795986756337545,0.6994774274650686,-0.7227784138888612,-0.8453976733435086,-0.6263794088055353,-1.019440934910858,-0.9134936936498752,-0.9034200299046703,-0.5600015478241036,-1.005316734920587,-0.9172929152712627,-1.0022372483305433,-0.9838699047214391,-0.8623487251201547,0.18724482667544376,-1.0385405525072045,-0.8132317325995095,-0.045537969384111567,-0.7553752714962955,-0.8871477391556974,-0.7114695073554729,0.22794821691024683,-0.6972649158097716,3.105427697185024,-0.8562013712404182,2.06016090626572,-0.9874564633371842,-0.754797227804053
SIDM00885,-0.7773181976939021,-0.8263275457308067,-0.7305567982827095,-0.0177562000771763,-0.9025909756480776,-0.7851736316191982,-0.8105585660929319,-0.6914208601177693,-0.7868365160570686,-0.8022073312568351,-0.7880524566645145,0.49609722424309494,-0.792990102896767,-0.661284403347279,-0.797016261051155,-0.8823837396057331,-0.9242946340748108,-0.9678864216797386,-0.5925811934837699,-1.0139128666485082,-0.5762415500843412,-0.982640665867901,-0.5678622588546719,-0.8841184369037772,0.12398451060282616,-0.9856470956665182,-0.586891123780439,-0.13498361183484583,-0.7174054670770045,-0.9057330087189486,-0.5138854887682032,-0.36321542489486525,-0.7269418185659284,3.3938295318524823,-0.862959214938512,2.0974456427218735,-0.937261191342607,-0.8142299174965539
SIDM00201,-0.7400365175748943,-0.7709491621526401,-0.7689475057193037,-0.025703564901606763,-0.8439425512625822,-0.7273094258886698,-0.8222407409393919,-0.7592495056827373,-0.3985538225212939,-0.7003027304452245,1.6271831152548153,-0.38820332732938084,-0.7898678030876977,-0.9362975562108334,-0.7588484840939468,-0.8641308824082645,-0.9303525602151795,-0.9063139123780158,-0.6273989346866012,-1.1672615283586691,0.9931757345608629,-1.000141722553217,0.2511933015391818,-0.7687563604352058,0.4757246055086685,-0.945811084414162,-0.8904793041667045,-0.5774779625898544,-0.7138455191942104,-0.8878850615438456,-0.7022095298300448,-0.1108904270536618,-0.8712963043573637,3.6154428928440905,-0.8254507019053587,1.8918724699513023,-1.0010796078678244,-0.8390956709253002
SIDM00789,-0.7391963639513892,-0.8250115857946088,-0.7415933048257286,-0.010505992954760275,-0.9149859200798593,-0.7648106794972982,-0.8377499749330406,-0.6941524950632805,-0.6927818914627172,-0.79257181924557,-0.6348852581239433,0.26875410846531766,-0.7286382546397421,-0.9512852802635987,-0.6045842640574666,-0.8915728443936194,-0.9629926707103008,-0.8331577560450664,-0.3744596301832043,-1.0724884849008152,-0.9529636452008894,-1.0508536773357218,-0.8821994628954963,-0.6537316996808337,0.06517729856159074,-0.961422226636949,-0.8829867405040319,0.7146929767051032,-0.7463752382007429,-0.9411898840379026,-0.720300711107924,-0.2747712454697424,-0.8474443943146479,3.3572720463315924,-0.9098498816669996,1.995528809518231,-0.9558066726691978,-0.7110506580773355
SIDM01248,-0.8106098918257514,-0.8627652669813852,-0.6620756771298206,-0.4343303100995871,-0.8396139798100601,-0.7946417447944681,-0.7198372935647082,-0.6636404867769625,-0.7478001343145355,-0.771736352407243,0.9035473079479741,-0.20381778572790277,-0.8782100156932444,-0.8425038360673168,-0.46915090233272094,-0.8909763650593224,-0.8797352274501735,-0.9775191756921295,-0.5048981893183818,-0.9872967535946858,-0.4315450274378812,-0.9308369681963555,-0.9738566832438967,0.4466490292907395,-0.2725500635337156,-0.9677954746071344,-0.7260515623330872,-0.7421002448055684,-0.588530181824725,-0.9146847568089473,-0.5481195077624234,-0.004867808845696806,-0.7563947151971327,3.4436759048749264,-0.8435835273323352,2.0955120983827418,-1.0079069207131937,-0.5618134881482361
SIDM00195,-0.8602632990069833,-0.771877259198614,-0.8175244544013939,-0.2710555401089482,-0.7001122039753375,-0.7902096025380818,-0.8625472722594053,-0.8649577271173724,-0.17702316437650403,-0.5680893278103485,0.7608236674027246,-0.34717806222323017,-0.6696121987267901,-0.7201745418927399,-0.2838203273776565,-0.9457816645214183,-0.8884016352708496,-0.9120016998123203,-0.38530109280461167,-1.0851273782999327,-0.9699330232118003,-0.987896637120807,-0.7433929214383824,-0.28576957653425494,0.08243768669418874,-0.9031062554594318,-0.9605617758465044,-0.4833896439990277,-0.6092420228077424,-0.7496195003940723,-0.701323878224115,-0.09397100218754541,-0.6964161855333253,3.70395912357116,-0.954806378175506,1.9472083749516689,-0.9721409443332616,-0.8398612319837323
SIDM00517,-0.7872765482176923,-0.8714110507032781,-0.6865319922489567,-0.06270340386620937,-0.8863226206008035,-0.9018590809169718,-0.7258804202622751,-0.8881892599682745,-0.7810049687341343,-0.8843467191738065,-0.8411174815509075,0.20996166312465372,-0.7982660225161972,-0.8110532681320378,-0.7819335264653641,-0.902454279083327,-0.884946407402313,-0.9943989399483508,-0.5712903237237773,-1.087617127542903,-0.9426548876012197,-0.9904673992647404,-0.7976220369346086,-0.9485060094360735,0.44627915952641267,-0.9867241226979602,-0.8637519709174688,-0.2251562073517761,-0.8110820851425297,-0.8266518567276311,-0.628414157732805,-0.23452193188992965,-0.8142705190247007,3.3599751262092834,-0.7870856526059266,1.8416753826122545,-0.9986130788382177,-0.8615002957014231
SIDM00534,-0.7468109016873512,-0.7645592241557108,-0.5608502528239413,-0.18283032077367617,-0.995361841984524,-0.7565139517323465,-0.7448178542929369,-0.7992125497942029,-0.7411065062512185,-0.7778724825073378,-0.7165069840909251,0.43168008800382995,-0.8229043817502645,-0.7145896524465157,-0.6298698631400547,-0.826846108111206,-0.9330125929282619,-0.9208131095713374,-0.6272914253945888,-1.138915746346365,-1.0392391561473986,-0.9399957466530553,-0.9287824922215463,-0.6850040217674828,0.010641171299694102,-0.9405669220788518,-0.7110138061532587,0.6050278635728569,-0.8175342208398245,-0.8485240161785419,-0.7642812433825827,-0.6952555358500266,-0.6923264174076883,2.5688060528286756,-0.9352425967045824,1.749432956062781,-0.9618959169414888,-0.7943281703724767
SIDM00863,-0.793516974756404,-0.7365053980715295,-0.739822231153031,-0.46816118028062914,-0.8100410144091118,-0.8088008712318585,-0.8000662231392794,-0.847667234011013,-0.7458287766777345,-0.827109920970093,-0.17741557514913905,-0.24491381325664066,-0.760622327242034,-0.42098443728458323,-0.6286343662031971,-0.9129787452384476,-0.8850780937229207,-0.9216460620888967,-0.603193360527796,-0.9742822836621351,-0.9444365883821642,-0.9831384464544349,-0.8315470318928713,-0.8877112163540489,0.5937427797923265,-0.9409502107119736,-0.9268819812244837,-0.5976330307328445,-0.6112514328807312,-0.8517172730256424,-0.6444966600083828,0.3962018085945174,-0.7424373960350444,3.1540354645870785,-0.6635953758190254,2.04686486787842,-0.971290834249226,-0.8487303281094778
